Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1497736800.0 35.0 NA 158 185 0 NA NA 214 223 0 NA NA 1535 1967 627 NA NA 1609 2229 645 NA
1497736800.0 36.0 NA 167 179 0 NA NA 217 226 0 NA NA 2724 3094 652 NA NA 3343 3758 693 NA
1497736800.0 37.0 NA 165 176 0 NA NA 217 226 0 NA NA 1961 2782 636 NA NA 2926 3098 679 NA
1497736800.0 38.0 NA 160 175 0 NA NA 214 225 0 NA NA 1696 2352 651 NA NA 2260 2460 713 NA
1497736800.0 39.0 NA 168 178 0 NA NA 219 230 0 NA NA 2198 3285 649 NA NA 2738 3562 683 NA
1497736800.0 4.17 NA 102 173 0 91 NA 149 219 0 137 NA 355 1989 370 633 NA 524 2130 445 804
1497736800.0 4.22 NA 107 43 49 0 NA 158 72 87 0 NA 580 47 59 123 NA 657 76 113 181
1497736800.0 4.23 NA 167 0 NA NA NA 220 0 NA NA NA 1517 345 NA NA NA 1673 373 NA NA
1497736800.0 4.24 NA 165 0 NA NA NA 211 0 NA NA NA 1667 320 NA NA NA 1761 354 NA NA
1497736800.0 4.25 NA 163 0 NA NA NA 208 0 NA NA NA 1609 315 NA NA NA 1715 355 NA NA
1497736800.0 4.26 NA 163 0 NA NA NA 209 0 NA NA NA 2023 326 NA NA NA 2305 365 NA NA
1497736800.0 4.27 NA 167 0 NA NA NA 210 0 NA NA NA 2063 275 NA NA NA 2205 336 NA NA
1497736800.0 4.28 NA 171 0 NA NA NA 227 0 NA NA NA 1025 442 NA NA NA 1433 499 NA NA
1497736800.0 4.29 NA 108 176 0 96 NA 149 222 0 137 NA 402 2192 397 665 NA 1252 2586 432 742
1497736800.0 4.34 NA 180 0 NA NA NA 230 0 NA NA NA 2047 492 NA NA NA 2296 549 NA NA
1497736800.0 4.35 NA 165 0 NA NA NA 213 0 NA NA NA 2838 305 NA NA NA 3110 374 NA NA
1497736800.0 4.36 NA 163 0 NA NA NA 209 0 NA NA NA 2117 297 NA NA NA 2789 338 NA NA
1497736800.0 4.37 NA 166 0 NA NA NA 213 0 NA NA NA 2610 316 NA NA NA 2724 377 NA NA
1497736800.0 4.4 NA 105 184 0 NA NA 153 239 0 NA NA 480 3183 417 NA NA 536 3252 439 NA
1497736800.0 4.41 NA 108 184 0 NA NA 152 238 0 NA NA 959 4724 464 NA NA 2407 5536 507 NA
1497736800.0 4.42 NA 113 187 0 NA NA 154 238 0 NA NA 975 5070 430 NA NA 1783 5371 467 NA
1497736800.0 4.43 NA 107 181 0 NA NA 151 239 0 NA NA 588 3013 417 NA NA 638 3098 466 NA
1497736800.0 4.44 NA 106 180 0 NA NA 151 238 0 NA NA 793 3742 395 NA NA 870 4530 447 NA
1497736800.0 4.45 NA 108 186 0 NA NA 154 238 0 NA NA 1271 5819 445 NA NA 1335 5914 469 NA
1497736800.0 4.51 NA 106 188 0 NA NA 152 239 0 NA NA 764 5336 445 NA NA 820 5434 467 NA
1497736800.0 4.52 NA 109 186 0 NA NA 154 238 0 NA NA 1489 6919 489 NA NA 1927 7104 521 NA
1497736800.0 4.53 NA 106 187 0 NA NA 155 238 0 NA NA 1490 6090 451 NA NA 1804 6210 482 NA
1497736800.0 4.54 NA 111 191 0 NA NA 153 242 0 NA NA 1142 5608 421 NA NA 1949 5809 486 NA
1497736800.0 4.55 NA 106 187 0 NA NA 156 238 0 NA NA 1788 7042 497 NA NA 2351 7171 531 NA
1497736800.0 4.58 NA 170 0 NA NA NA 236 0 NA NA NA 3306 315 NA NA NA 3926 382 NA NA
1497736800.0 4.6 NA 163 0 NA NA NA 210 0 NA NA NA 1279 183 NA NA NA 1572 267 NA NA
1497736800.0 4.61 NA 111 194 0 NA NA 154 243 0 NA NA 853 6153 458 NA NA 1783 7160 572 NA
1497736800.0 4.62 NA 106 189 0 NA NA 154 238 0 NA NA 1279 6164 452 NA NA 1437 6295 474 NA
1497736800.0 4.63 NA 104 186 0 NA NA 154 238 0 NA NA 1559 6959 462 NA NA 2503 7508 488 NA
1497736800.0 4.64 NA 112 191 0 NA NA 154 238 0 NA NA 1380 6619 445 NA NA 2256 7698 918 NA
1497736800.0 4.65 NA 111 201 0 NA NA 157 256 0 NA NA 2058 8890 467 NA NA 3105 11647 656 NA
1497736800.0 4.67 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1497736800.0 4.68 NA 174 0 NA NA NA 236 0 NA NA NA 4554 305 NA NA NA 5026 351 NA NA
1497736800.0 4.71 NA 115 185 0 77 NA 151 238 0 112 NA 600 4493 449 354 NA 1026 4656 499 407
1497736800.0 4.72 NA 105 185 0 70 NA 152 238 0 112 NA 1124 5620 453 399 NA 1190 5735 480 430
1497736800.0 4.73 NA 105 186 0 73 NA 156 244 0 112 NA 1488 6548 452 495 NA 2303 6707 478 576
1497736800.0 4.74 NA 111 189 0 69 NA 154 238 0 108 NA 1100 5449 440 380 NA 2077 6040 836 757
1497736800.0 4.75 NA 106 187 0 70 NA 155 238 0 108 NA 1437 6037 459 447 NA 2718 6462 522 556
1497736800.0 4.76 NA 174 0 NA NA NA 234 0 NA NA NA 5441 313 NA NA NA 5623 372 NA NA
1497736800.0 4.77 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1497736800.0 4.78 NA 174 0 NA NA NA 236 0 NA NA NA 3789 298 NA NA NA 3949 418 NA NA
1497736800.0 400.0 240 0 NA NA NA 302 0 NA NA NA 1101 100 NA NA NA 1240 146 NA NA NA
1497736800.0 4000.0 NA 160 179 NA NA NA 217 226 NA NA NA 2028 2803 NA NA NA 2153 2863 NA NA
1497736800.0 4001.0 NA 167 192 NA NA NA 232 252 NA NA NA 755 1122 NA NA NA 872 1209 NA NA
1497736800.0 4002.0 NA 155 178 NA NA NA 216 222 NA NA NA 1348 1776 NA NA NA 1463 2163 NA NA
1497736800.0 4003.0 NA 155 175 NA NA NA 216 222 NA NA NA 1483 1871 NA NA NA 1564 2018 NA NA
1497736800.0 4006.0 50 178 192 NA NA 81 225 250 NA NA 764 625 898 NA NA 818 755 1055 NA NA
1497736800.0 4007.0 51 168 195 NA NA 85 222 250 NA NA 489 324 392 NA NA 511 372 462 NA NA
1497736800.0 4008.0 50 173 201 NA NA 85 228 261 NA NA 599 355 507 NA NA 643 440 573 NA NA
1497736800.0 401.0 242 0 NA NA NA 313 0 NA NA NA 1194 98 NA NA NA 1464 135 NA NA NA
1497736800.0 43.0 NA 156 175 0 NA NA 214 223 0 NA NA 1520 2378 655 NA NA 1622 2594 701 NA
1497736800.0 44.0 NA 157 176 0 NA NA 215 224 0 NA NA 1689 2028 626 NA NA 1889 2724 648 NA
1497736800.0 45.0 NA 161 183 0 NA NA 215 223 0 NA NA 1490 1971 644 NA NA 2108 2152 675 NA
1497736800.0 5.1 216 0 NA NA NA 276 0 NA NA NA 646 79 NA NA NA 786 117 NA NA NA
1497736800.0 5.2 202 0 NA NA NA 259 0 NA NA NA 478 66 NA NA NA 551 90 NA NA NA
1497736800.0 5.3 201 0 NA NA NA 259 0 NA NA NA 485 67 NA NA NA 538 95 NA NA NA
1497736800.0 5.4 213 0 NA NA NA 271 0 NA NA NA 547 75 NA NA NA 615 90 NA NA NA
1497736800.0 5.5 212 0 NA NA NA 272 0 NA NA NA 531 74 NA NA NA 578 107 NA NA NA
1497736800.0 5.6 214 0 NA NA NA 275 0 NA NA NA 629 79 NA NA NA 701 108 NA NA NA
1497736800.0 5.7 210 0 NA NA NA 271 0 NA NA NA 521 71 NA NA NA 568 97 NA NA NA
1497736800.0 50000.0 NA 108 192 NA NA NA 154 243 NA NA NA 761 5641 NA NA NA 842 5832 NA NA
1497736800.0 50001.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1497736800.0 50002.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1497736800.0 501.0 31 0 NA NA NA 49 0 NA NA NA 12 9 NA NA NA 27 26 NA NA NA
1497736800.0 50101.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1497736800.0 50102.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1497736800.0 502.0 26 0 NA NA NA 49 0 NA NA NA 20 10 NA NA NA 51 26 NA NA NA
1497736800.0 50200.0 NA 175 203 0 83 NA 233 265 0 115 NA 778 1245 620 119 NA 2714 2665 669 159
1497736800.0 50202.0 NA 173 201 0 81 NA 235 265 0 115 NA 819 1490 644 142 NA 1861 2505 669 197
1497736800.0 50203.0 59 171 207 0 83 97 230 273 0 116 2230 764 1347 630 130 2286 977 1629 685 194
1497736800.0 50204.0 61 169 198 0 76 96 228 264 0 116 2501 729 1181 592 113 2558 1840 1955 617 160
1497736800.0 50205.0 NA 167 199 0 75 NA 231 265 0 115 NA 719 1149 619 118 NA 922 1427 656 144
1497736800.0 503.0 27 0 NA NA NA 51 0 NA NA NA 74 11 NA NA NA 158 53 NA NA NA
1497736800.0 504.0 31 0 NA NA NA 52 0 NA NA NA 37 10 NA NA NA 57 50 NA NA NA
1497736800.0 505.0 27 0 NA NA NA 51 0 NA NA NA 36 9 NA NA NA 53 22 NA NA NA
1497736800.0 506.0 25 0 NA NA NA 51 0 NA NA NA 34 11 NA NA NA 50 34 NA NA NA
1497736800.0 507.0 25 0 NA NA NA 51 0 NA NA NA 63 8 NA NA NA 77 20 NA NA NA
1497736800.0 508.0 27 0 NA NA NA 51 0 NA NA NA 29 10 NA NA NA 60 24 NA NA NA
1497736800.0 509.0 26 0 NA NA NA 50 0 NA NA NA 24 9 NA NA NA 44 26 NA NA NA
1497736800.0 510.0 24 0 NA NA NA 51 0 NA NA NA 115 9 NA NA NA 130 20 NA NA NA
1497736800.0 511.0 29 0 NA NA NA 55 0 NA NA NA 251 9 NA NA NA 268 25 NA NA NA
