Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1498341600.0 1.0 50 139 117 NA NA 86 182 163 NA NA 1648 505 464 NA NA 1790 614 541 NA NA
1498341600.0 10.0 NA 156 171 0 NA NA 216 224 0 NA NA 2520 3509 975 NA NA 3294 3743 1066 NA
1498341600.0 1000.0 NA 177 98 0 35 NA 240 135 0 64 NA 2596 435 441 125 NA 2702 529 510 154
1498341600.0 1001.0 NA 168 39 0 NA NA 217 62 0 NA NA 2262 48 50 NA NA 2358 64 87 NA
1498341600.0 1002.0 NA 167 51 NA NA NA 221 82 NA NA NA 2592 131 NA NA NA 2970 155 NA NA
1498341600.0 1003.0 NA 170 0 NA NA NA 232 0 NA NA NA 4118 441 NA NA NA 4282 475 NA NA
1498341600.0 101.0 87 NA NA NA NA 124 NA NA NA NA 1104 NA NA NA NA 1131 NA NA NA NA
1498341600.0 102.0 88 NA NA NA NA 123 NA NA NA NA 843 NA NA NA NA 880 NA NA NA NA
1498341600.0 103.0 46 0 0 NA NA 78 0 0 NA NA 547 497 338 NA NA 579 636 401 NA NA
1498341600.0 105.0 50 150 37 NA NA 86 200 63 NA NA 1744 648 34 NA NA 1821 782 56 NA NA
1498341600.0 106.0 45 0 0 NA NA 78 0 0 NA NA 547 491 374 NA NA 614 614 450 NA NA
1498341600.0 107.0 53 153 172 NA NA 88 202 221 NA NA 2948 563 650 NA NA 2995 645 717 NA NA
1498341600.0 108.0 52 155 174 NA NA 87 203 221 NA NA 3701 572 680 NA NA 3757 680 803 NA NA
1498341600.0 109.0 51 153 174 NA NA 86 202 221 NA NA 2687 578 689 NA NA 2733 676 750 NA NA
1498341600.0 11.0 NA 150 176 0 50 NA 210 228 0 74 NA 1454 1909 987 56 NA 1782 2339 1020 118
1498341600.0 110.0 46 148 167 NA NA 81 199 217 NA NA 798 632 576 NA NA 871 777 674 NA NA
1498341600.0 1102.0 NA 156 174 105 58 NA 215 226 152 96 NA 4108 6001 3331 217 NA 4629 6205 3493 269
1498341600.0 111.0 52 154 175 NA NA 87 201 220 NA NA 1805 502 548 NA NA 1865 604 608 NA NA
1498341600.0 112.0 51 153 172 NA NA 87 201 220 NA NA 2960 525 633 NA NA 3035 630 719 NA NA
1498341600.0 113.0 54 155 175 NA NA 90 204 221 NA NA 3720 570 655 NA NA 3977 626 731 NA NA
1498341600.0 114.0 53 153 173 NA NA 90 204 221 NA NA 3629 548 662 NA NA 3690 623 722 NA NA
1498341600.0 115.0 54 159 176 NA NA 90 204 222 NA NA 4135 575 692 NA NA 4253 629 773 NA NA
1498341600.0 116.0 55 156 172 NA NA 90 204 221 NA NA 4260 586 695 NA NA 4330 652 751 NA NA
1498341600.0 117.0 53 153 172 NA NA 90 205 223 NA NA 5246 704 825 NA NA 5577 830 959 NA NA
1498341600.0 118.0 54 159 174 NA NA 91 206 223 NA NA 5003 633 788 NA NA 5119 750 847 NA NA
1498341600.0 119.0 53 154 172 NA NA 87 201 220 NA NA 2908 547 601 NA NA 2968 640 679 NA NA
1498341600.0 12.0 NA 156 172 0 NA NA 215 223 0 NA NA 3061 3268 773 NA NA 3329 3335 786 NA
1498341600.0 120.0 46 149 167 NA NA 75 199 217 NA NA 600 610 634 NA NA 639 767 765 NA NA
1498341600.0 1200.0 75 184 0 NA NA 121 230 0 NA NA 253 948 116 NA NA 326 1085 133 NA NA
1498341600.0 1201.0 216 NA NA NA NA 276 NA NA NA NA 749 NA NA NA NA 802 NA NA NA NA
1498341600.0 121.0 53 154 172 NA NA 91 205 223 NA NA 5104 703 866 NA NA 5375 841 997 NA NA
1498341600.0 122.0 50 148 168 NA NA 85 200 218 NA NA 748 532 502 NA NA 788 685 613 NA NA
1498341600.0 123.1 214 NA NA NA NA 273 NA NA NA NA 632 NA NA NA NA 692 NA NA NA NA
1498341600.0 123.2 215 NA NA NA NA 276 NA NA NA NA 1051 NA NA NA NA 1180 NA NA NA NA
1498341600.0 123.3 199 NA NA NA NA 259 NA NA NA NA 501 NA NA NA NA 540 NA NA NA NA
1498341600.0 124.1 212 NA NA NA NA 266 NA NA NA NA 470 NA NA NA NA 512 NA NA NA NA
1498341600.0 124.2 212 NA NA NA NA 272 NA NA NA NA 557 NA NA NA NA 621 NA NA NA NA
1498341600.0 124.4 206 NA NA NA NA 266 NA NA NA NA 963 NA NA NA NA 1071 NA NA NA NA
1498341600.0 124.5 206 NA NA NA NA 266 NA NA NA NA 1000 NA NA NA NA 1142 NA NA NA NA
1498341600.0 124.6 200 NA NA NA NA 259 NA NA NA NA 974 NA NA NA NA 1129 NA NA NA NA
1498341600.0 125.0 51 152 171 NA NA 88 201 220 NA NA 3018 550 640 NA NA 3079 635 766 NA NA
1498341600.0 126.0 50 150 169 NA NA 81 200 218 NA NA 1286 608 642 NA NA 1404 725 792 NA NA
1498341600.0 127.0 46 149 168 NA NA 76 199 217 NA NA 958 622 522 NA NA 1047 759 591 NA NA
1498341600.0 128.0 46 147 167 NA NA 75 199 217 NA NA 538 630 619 NA NA 578 764 748 NA NA
1498341600.0 129.0 46 147 166 NA NA 75 199 217 NA NA 547 614 602 NA NA 596 739 720 NA NA
1498341600.0 13.0 NA 162 180 0 NA NA 216 227 0 NA NA 2543 3552 575 NA NA 2669 3644 598 NA
1498341600.0 130.0 47 149 167 NA NA 76 199 217 NA NA 640 620 627 NA NA 680 761 751 NA NA
1498341600.0 1303.0 66 150 133 NA NA 101 193 177 NA NA 9385 524 622 NA NA 9935 614 676 NA NA
1498341600.0 1306.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1498341600.0 1307.0 52 0 0 0 0 82 0 0 0 0 566 406 299 75 475 621 538 426 114 524
1498341600.0 1308.0 NA 142 110 35 0 NA 198 154 62 0 NA 489 443 85 543 NA 586 547 123 610
1498341600.0 1309.0 NA 161 185 0 NA NA 219 233 0 NA NA 777 988 912 NA NA 1087 1305 968 NA
1498341600.0 131.0 49 153 172 NA NA 82 200 218 NA NA 1361 518 564 NA NA 1458 599 633 NA NA
1498341600.0 1311.0 NA 151 187 0 48 NA 212 235 0 74 NA 535 752 977 50 NA 718 1087 1020 79
1498341600.0 1312.0 NA 157 181 0 NA NA 215 230 0 NA NA 660 808 865 NA NA 822 947 890 NA
1498341600.0 1313.0 NA 162 183 0 NA NA 219 233 0 NA NA 748 1221 881 NA NA 935 1621 910 NA
1498341600.0 1314.0 NA 155 178 0 NA NA 215 228 0 NA NA 589 654 877 NA NA 784 794 946 NA
1498341600.0 1315.0 NA 154 175 0 NA NA 211 225 0 NA NA 563 607 869 NA NA 681 714 924 NA
1498341600.0 1316.0 NA 155 178 0 NA NA 213 226 0 NA NA 577 634 831 NA NA 719 735 867 NA
1498341600.0 1317.0 NA 154 177 0 NA NA 212 225 0 NA NA 612 631 947 NA NA 763 775 1025 NA
1498341600.0 1318.0 NA 155 174 0 NA NA 212 225 0 NA NA 567 638 964 NA NA 776 914 1030 NA
1498341600.0 1319.0 NA 158 179 0 NA NA 212 225 0 NA NA 508 530 779 NA NA 599 595 795 NA
1498341600.0 132.0 53 154 175 NA NA 88 206 224 NA NA 3925 575 706 NA NA 4009 661 763 NA NA
1498341600.0 1320.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1498341600.0 1321.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1498341600.0 1322.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1498341600.0 1324.0 NA 157 182 0 NA NA 216 229 0 NA NA 648 754 893 NA NA 780 854 929 NA
1498341600.0 1325.0 NA 158 182 0 57 NA 218 231 0 80 NA 665 819 887 140 NA 1201 992 956 188
1498341600.0 1326.0 NA 156 180 0 NA NA 215 228 0 NA NA 560 616 872 NA NA 730 736 895 NA
1498341600.0 1327.0 NA 157 183 0 NA NA 216 229 0 NA NA 561 659 866 NA NA 718 772 895 NA
1498341600.0 1328.0 NA 157 180 0 NA NA 214 229 0 NA NA 621 730 888 NA NA 737 842 913 NA
1498341600.0 1329.0 NA 160 181 0 52 NA 217 229 0 78 NA 595 650 914 69 NA 718 772 958 95
1498341600.0 133.0 54 155 172 NA NA 91 206 226 NA NA 6720 702 964 NA NA 7108 805 1114 NA NA
1498341600.0 1330.0 NA 154 183 0 NA NA 215 228 0 NA NA 617 732 874 NA NA 743 854 902 NA
1498341600.0 1331.0 NA 166 185 0 NA NA 214 227 0 NA NA 555 594 789 NA NA 635 668 811 NA
1498341600.0 1333.0 NA 157 178 0 NA NA 215 227 0 NA NA 563 630 853 NA NA 729 730 886 NA
1498341600.0 1335.0 NA 160 182 0 NA NA 215 228 0 NA NA 577 725 882 NA NA 694 831 906 NA
1498341600.0 1336.0 NA 162 186 0 NA NA 217 230 0 NA NA 778 912 870 NA NA 990 1019 927 NA
1498341600.0 1338.0 NA 162 181 0 NA NA 217 231 0 NA NA 653 794 867 NA NA 834 908 903 NA
1498341600.0 1339.0 NA 162 183 0 NA NA 219 232 0 NA NA 771 1079 884 NA NA 926 1546 916 NA
1498341600.0 134.0 NA 172 36 0 NA NA 223 58 0 NA NA 2734 48 55 NA NA 2858 80 83 NA
1498341600.0 1341.0 NA 161 186 0 NA NA 217 233 0 NA NA 772 933 877 NA NA 895 1058 920 NA
1498341600.0 1343.0 60 157 179 0 NA 98 208 230 0 NA 4492 699 874 988 NA 5063 897 991 1162 NA
1498341600.0 1344.0 61 157 183 0 NA 101 206 228 0 NA 15548 648 620 722 NA 15901 730 668 739 NA
1498341600.0 1345.0 61 155 179 0 NA 99 207 230 0 NA 5764 676 935 990 NA 6319 840 1519 1118 NA
1498341600.0 135.1 0 NA NA NA NA 0 NA NA NA NA 446 NA NA NA NA 528 NA NA NA NA
1498341600.0 135.2 0 NA NA NA NA 0 NA NA NA NA 445 NA NA NA NA 500 NA NA NA NA
1498341600.0 135.3 0 NA NA NA NA 0 NA NA NA NA 402 NA NA NA NA 460 NA NA NA NA
