Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1497474000.0 1.0 51 141 118 NA NA 86 182 163 NA NA 1025 300 279 NA NA 1213 398 311 NA NA
1497474000.0 10.0 NA 159 173 0 NA NA 216 224 0 NA NA 2091 2933 836 NA NA 2402 3043 887 NA
1497474000.0 1000.0 NA 187 96 0 36 NA 240 134 0 64 NA 1742 306 278 82 NA 1889 496 413 381
1497474000.0 1001.0 NA 168 32 0 NA NA 217 62 0 NA NA 1500 30 29 NA NA 1957 67 73 NA
1497474000.0 1002.0 NA 169 50 NA NA NA 221 82 NA NA NA 1579 128 NA NA NA 1899 198 NA NA
1497474000.0 1003.0 NA 174 0 NA NA NA 232 0 NA NA NA 2606 279 NA NA NA 4944 372 NA NA
1497474000.0 101.0 91 NA NA NA NA 124 NA NA NA NA 623 NA NA NA NA 664 NA NA NA NA
1497474000.0 102.0 88 NA NA NA NA 123 NA NA NA NA 617 NA NA NA NA 764 NA NA NA NA
1497474000.0 103.0 47 0 0 NA NA 78 0 0 NA NA 426 274 221 NA NA 461 375 297 NA NA
1497474000.0 105.0 50 151 39 NA NA 86 200 63 NA NA 1048 329 21 NA NA 1171 432 42 NA NA
1497474000.0 106.0 47 0 0 NA NA 78 0 0 NA NA 428 281 211 NA NA 463 378 305 NA NA
1497474000.0 107.0 51 157 175 NA NA 88 202 221 NA NA 1719 348 398 NA NA 1907 767 742 NA NA
1497474000.0 108.0 54 155 173 NA NA 87 202 221 NA NA 2058 373 429 NA NA 2157 437 527 NA NA
1497474000.0 109.0 50 154 174 NA NA 86 202 221 NA NA 1540 366 425 NA NA 1577 465 538 NA NA
1497474000.0 11.0 NA 153 178 0 47 NA 210 228 0 74 NA 1100 1412 778 42 NA 1210 1527 802 95
1497474000.0 110.0 49 152 173 NA NA 81 199 217 NA NA 552 377 410 NA NA 589 466 474 NA NA
1497474000.0 1102.0 NA 158 177 105 57 NA 217 226 153 96 NA 2662 3755 2080 165 NA 2949 3926 2161 223
1497474000.0 111.0 53 155 174 NA NA 87 201 220 NA NA 1084 308 340 NA NA 1192 461 1014 NA NA
1497474000.0 112.0 54 150 170 NA NA 87 201 220 NA NA 1723 339 397 NA NA 1793 401 571 NA NA
1497474000.0 113.0 54 151 173 NA NA 90 204 221 NA NA 2162 367 416 NA NA 2254 472 774 NA NA
1497474000.0 114.0 55 154 173 NA NA 90 204 221 NA NA 2112 363 426 NA NA 2193 471 501 NA NA
1497474000.0 115.0 53 156 175 NA NA 90 204 222 NA NA 2549 439 524 NA NA 2598 525 605 NA NA
1497474000.0 116.0 54 152 173 NA NA 90 204 221 NA NA 2678 398 510 NA NA 2742 479 698 NA NA
1497474000.0 117.0 53 156 178 NA NA 90 205 223 NA NA 4253 436 535 NA NA 4332 504 615 NA NA
1497474000.0 118.0 53 155 172 NA NA 91 206 223 NA NA 4532 643 728 NA NA 4664 764 816 NA NA
1497474000.0 119.0 51 153 176 NA NA 87 201 220 NA NA 1582 331 362 NA NA 1803 466 1142 NA NA
1497474000.0 12.0 NA 156 171 0 NA NA 215 223 0 NA NA 2015 2616 688 NA NA 2194 2699 724 NA
1497474000.0 120.0 46 150 169 NA NA 75 199 217 NA NA 408 315 339 NA NA 495 386 417 NA NA
1497474000.0 1200.0 75 189 0 NA NA 121 230 0 NA NA 178 597 93 NA NA 317 908 127 NA NA
1497474000.0 1201.0 216 NA NA NA NA 276 NA NA NA NA 729 NA NA NA NA 847 NA NA NA NA
1497474000.0 121.0 55 156 175 NA NA 91 205 223 NA NA 3175 456 571 NA NA 3284 537 675 NA NA
1497474000.0 122.0 51 150 171 NA NA 85 200 218 NA NA 546 299 318 NA NA 595 357 415 NA NA
1497474000.0 123.1 213 NA NA NA NA 273 NA NA NA NA 656 NA NA NA NA 765 NA NA NA NA
1497474000.0 123.2 218 NA NA NA NA 276 NA NA NA NA 818 NA NA NA NA 893 NA NA NA NA
1497474000.0 123.3 203 NA NA NA NA 259 NA NA NA NA 478 NA NA NA NA 537 NA NA NA NA
1497474000.0 124.1 207 NA NA NA NA 266 NA NA NA NA 511 NA NA NA NA 631 NA NA NA NA
1497474000.0 124.2 211 NA NA NA NA 272 NA NA NA NA 603 NA NA NA NA 682 NA NA NA NA
1497474000.0 124.4 210 NA NA NA NA 266 NA NA NA NA 510 NA NA NA NA 593 NA NA NA NA
1497474000.0 124.5 210 NA NA NA NA 266 NA NA NA NA 530 NA NA NA NA 608 NA NA NA NA
1497474000.0 124.6 203 NA NA NA NA 259 NA NA NA NA 530 NA NA NA NA 621 NA NA NA NA
1497474000.0 125.0 52 162 171 NA NA 88 201 220 NA NA 1822 342 396 NA NA 1991 540 456 NA NA
1497474000.0 126.0 48 157 172 NA NA 81 200 218 NA NA 678 318 358 NA NA 727 464 425 NA NA
1497474000.0 127.0 46 151 174 NA NA 76 199 217 NA NA 574 315 314 NA NA 605 365 356 NA NA
1497474000.0 128.0 46 150 169 NA NA 75 199 217 NA NA 385 316 338 NA NA 427 400 591 NA NA
1497474000.0 129.0 47 149 171 NA NA 75 199 217 NA NA 397 319 329 NA NA 444 403 390 NA NA
1497474000.0 13.0 NA 162 178 0 NA NA 217 227 0 NA NA 3504 4953 814 NA NA 3769 5276 833 NA
1497474000.0 130.0 48 150 169 NA NA 76 199 217 NA NA 445 318 340 NA NA 476 379 595 NA NA
1497474000.0 1301.0 58 141 123 NA NA 94 189 173 NA NA 782 357 316 NA NA 857 480 426 NA NA
1497474000.0 1302.0 63 152 129 NA NA 99 189 178 NA NA 3572 368 397 NA NA 3684 484 667 NA NA
1497474000.0 1303.0 65 152 133 NA NA 101 193 177 NA NA 10662 585 717 NA NA 10833 688 812 NA NA
1497474000.0 1306.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1497474000.0 1307.0 52 0 0 0 0 82 0 0 0 0 416 236 151 58 212 478 347 249 80 228
1497474000.0 1308.0 NA 144 110 36 0 NA 198 154 62 0 NA 328 293 60 320 NA 470 399 98 359
1497474000.0 1309.0 NA 159 184 0 NA NA 219 233 0 NA NA 470 605 617 NA NA 2874 757 894 NA
1497474000.0 131.0 48 152 171 NA NA 82 200 218 NA NA 823 325 350 NA NA 850 477 401 NA NA
1497474000.0 1311.0 NA 151 187 0 52 NA 213 235 0 74 NA 340 430 679 34 NA 488 516 703 53
1497474000.0 1312.0 NA 163 184 0 NA NA 216 230 0 NA NA 418 519 589 NA NA 669 619 657 NA
1497474000.0 1313.0 NA 167 187 0 NA NA 219 233 0 NA NA 477 730 602 NA NA 865 1227 629 NA
1497474000.0 1314.0 NA 159 179 0 NA NA 215 228 0 NA NA 371 423 615 NA NA 469 645 678 NA
1497474000.0 1315.0 NA 157 178 0 NA NA 212 225 0 NA NA 373 424 663 NA NA 535 567 704 NA
1497474000.0 1316.0 NA 156 181 0 NA NA 213 226 0 NA NA 366 394 592 NA NA 692 496 627 NA
1497474000.0 1317.0 NA 155 178 0 NA NA 212 225 0 NA NA 386 422 669 NA NA 537 536 720 NA
1497474000.0 1318.0 NA 156 179 0 NA NA 212 225 0 NA NA 325 357 558 NA NA 412 418 599 NA
1497474000.0 1319.0 NA 156 176 0 NA NA 212 225 0 NA NA 325 360 562 NA NA 427 511 591 NA
1497474000.0 132.0 55 155 177 NA NA 88 206 224 NA NA 2173 382 442 NA NA 2252 492 729 NA NA
1497474000.0 1320.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1497474000.0 1321.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1497474000.0 1322.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
