Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1498341600.0 10023.0 NA 195 511 89 0 NA 318 673 141 0 NA 459 2403 105 895 NA 378 2375 161 907
1498341600.0 10024.2 NA 219 539 0 NA NA 359 688 0 NA NA 1369 4884 1365 NA NA 1807 5632 1403 NA
1498341600.0 10025.0 NA 209 515 90 0 NA 328 677 141 0 NA 555 2390 103 935 NA 447 2554 161 958
1498341600.0 10042.0 NA 215 515 101 0 NA 328 670 154 0 NA 543 2435 128 931 NA 467 2554 182 955
1498341600.0 10824.0 75 221 531 91 0 142 354 686 153 0 5380 712 2791 133 967 2064 512 2556 175 979
1498341600.0 10825.0 67 195 520 84 0 136 324 685 142 0 5976 1037 4160 214 1463 2300 751 4045 278 1548
1498341600.0 10842.0 57 189 512 94 0 120 308 673 153 0 1502 367 2255 127 897 834 360 2242 162 908
1498341600.0 11224.0 72 203 530 0 NA 141 325 695 0 NA 8027 1117 4595 1337 NA 2668 710 4284 1374 NA
1498341600.0 1306.0 NA 191 472 0 NA NA 321 573 0 NA NA 616 1078 1068 NA NA 551 1214 1080 NA
1498341600.0 1309.0 NA 222 495 0 NA NA 325 615 0 NA NA 805 1326 1160 NA NA 595 1005 1176 NA
1498341600.0 1316.0 NA 184 426 0 NA NA 330 603 0 NA NA 812 1292 1064 NA NA 664 2675 1078 NA
1498341600.0 1318.0 NA 186 480 0 NA NA 317 593 0 NA NA 574 964 1014 NA NA 466 944 1056 NA
1498341600.0 1323.0 NA 183 480 0 NA NA 321 596 0 NA NA 579 899 999 NA NA 500 904 1013 NA
1498341600.0 1325.2 NA 204 499 0 NA NA 350 614 0 NA NA 797 1398 1135 NA NA 554 1277 1147 NA
1498341600.0 1326.0 NA 193 458 0 NA NA 322 607 0 NA NA 823 1362 1182 NA NA 671 2651 1201 NA
1498341600.0 1330.0 NA 197 494 0 NA NA 336 607 0 NA NA 704 1152 1254 NA NA 580 1200 1274 NA
1498341600.0 1333.0 NA 206 489 0 NA NA 316 606 0 NA NA 630 1043 1101 NA NA 681 966 1116 NA
1498341600.0 1336.0 NA 211 499 0 NA NA 359 604 0 NA NA 1177 2500 1156 NA NA 738 1381 1185 NA
1498341600.0 1339.0 NA 209 498 0 NA NA 343 616 0 NA NA 944 1700 1256 NA NA 581 1152 1272 NA
1498341600.0 1340.0 NA 194 486 0 NA NA 317 598 0 NA NA 593 973 1082 NA NA 487 905 1095 NA
1498341600.0 1341.0 NA 221 500 0 NA NA 329 620 0 NA NA 884 1616 1139 NA NA 594 1120 1156 NA
1498341600.0 1350.0 NA 195 491 0 NA NA 338 599 0 NA NA 687 1088 1095 NA NA 735 965 1108 NA
1498341600.0 1352.0 NA 198 484 0 NA NA 345 599 0 NA NA 661 1074 1210 NA NA 680 974 1225 NA
1498341600.0 1360.0 89 199 488 0 NA 222 336 609 0 NA 3386 471 863 861 NA 2449 385 785 881 NA
1498341600.0 1363.0 83 207 494 0 NA 214 333 614 0 NA 5527 603 827 851 NA 3280 743 748 861 NA
1498341600.0 1364.0 NA 200 486 0 NA NA 305 609 0 NA NA 628 1044 1057 NA NA 500 946 1067 NA
1498341600.0 13992502.0 NA 304 712 0 NA NA 467 914 0 NA NA 2800 3340 948 NA NA 1832 1620 964 NA
1498341600.0 20053.0 71 129 302 0 NA 133 205 384 0 NA 9986 928 1259 380 NA 3553 603 766 400 NA
1498341600.0 21221.0 65 282 368 0 NA 125 361 472 0 NA 12886 6164 5111 3700 NA 4509 4576 4591 3779 NA
1498341600.0 21234.0 78 289 373 0 NA 143 369 482 0 NA 25889 6440 4491 3282 NA 11911 4994 4090 3313 NA
1498341600.0 21246.0 79 289 374 0 NA 143 387 476 0 NA 23461 6208 4194 3531 NA 10668 4864 3979 3600 NA
1498341600.0 21253.0 89 296 384 0 NA 155 396 493 0 NA 37997 6092 7900 3344 NA 14404 4616 4364 3390 NA
1498341600.0 23221.0 65 311 367 0 NA 125 407 474 0 NA 13968 6756 4907 3420 NA 6426 6345 4334 3475 NA
1498341600.0 23234.0 94 320 379 0 NA 164 428 488 0 NA 24929 6292 4801 3255 NA 11017 4888 4566 3291 NA
1498341600.0 23246.0 85 313 374 0 NA 148 393 476 0 NA 22565 6483 7367 3657 NA 10473 5043 4077 3686 NA
1498341600.0 23253.0 125 332 392 0 NA 205 443 518 0 NA 45614 6319 4577 3920 NA 16628 4818 4126 4044 NA
1498341600.0 23634.0 69 119 293 0 NA 130 208 383 0 NA 4825 956 993 366 NA 1805 637 681 377 NA
1498341600.0 23653.0 70 125 295 0 NA 132 205 385 0 NA 9807 899 1347 393 NA 3230 574 1103 406 NA
1498341600.0 24.0 NA 108 362 0 NA NA 216 461 0 NA NA 2195 3468 628 NA NA 746 1464 646 NA
1498341600.0 24034.0 78 289 372 0 NA 142 379 481 0 NA 25771 6086 4431 3433 NA 11346 4859 4187 3470 NA
1498341600.0 250202.0 NA 387 590 0 NA NA 660 729 0 NA NA 13595 3105 948 NA NA 4211 1293 959 NA
1498341600.0 25204.0 NA 288 725 0 NA NA 476 888 0 NA NA 2671 2728 921 NA NA 2529 1836 932 NA
1498341600.0 25206.0 NA 287 710 0 NA NA 471 907 0 NA NA 2548 3293 923 NA NA 1408 1803 939 NA
1498341600.0 25211.0 83 302 714 0 NA 209 486 901 0 NA 4630 2938 3430 970 NA 2684 2177 1854 988 NA
1498341600.0 25213.0 83 298 674 0 NA 210 455 898 0 NA 11080 3989 5034 1186 NA 10031 2465 2578 1217 NA
1498341600.0 25214.0 NA 304 707 0 NA NA 449 915 0 NA NA 2748 3163 1033 NA NA 1629 1593 1043 NA
1498341600.0 25402.0 472 0 104 NA NA 635 0 174 NA NA 4909 299 351 NA NA 2264 307 247 NA NA
1498341600.0 25403.0 467 0 106 NA NA 635 0 173 NA NA 4449 277 285 NA NA 1864 285 211 NA NA
1498341600.0 25409.0 463 0 109 NA NA 625 0 173 NA NA 5344 318 341 NA NA 2609 330 266 NA NA
1498341600.0 300.0 133 181 466 0 NA 230 322 585 0 NA 3035 927 896 202 NA 1282 962 687 214 NA
1498341600.0 35.0 NA 99 366 0 NA NA 216 465 0 NA NA 1923 2315 525 NA NA 686 1052 535 NA
1498341600.0 4.45 NA 33 367 0 NA NA 94 460 0 NA NA 171 9894 481 NA NA 119 3232 492 NA
1498341600.0 4.54 NA 33 365 0 NA NA 94 458 0 NA NA 142 9914 465 NA NA 107 3208 475 NA
1498341600.0 4.62 NA 30 367 0 NA NA 94 462 0 NA NA 207 9241 481 NA NA 168 3099 492 NA
1498341600.0 500203.0 NA 186 411 0 NA NA 371 580 0 NA NA 5091 2888 539 NA NA 2341 2753 557 NA
1498341600.0 500204.0 NA 191 455 0 NA NA 372 551 0 NA NA 4799 2488 553 NA NA 2061 1980 575 NA
1498341600.0 500207.0 NA 180 454 0 NA NA 372 576 0 NA NA 3697 2195 470 NA NA 1761 1038 482 NA
1498341600.0 50202.0 NA 162 541 0 NA NA 324 690 0 NA NA 1689 3764 582 NA NA 986 1757 596 NA
1498341600.0 50208.0 NA 168 528 0 NA NA 315 714 0 NA NA 1449 3963 539 NA NA 1175 1638 548 NA
1498341600.0 529.0 15 40 0 NA NA 152 91 0 NA NA 2092 57 14 NA NA 3573 57 21 NA NA
1498341600.0 7.2 44 0 0 0 0 100 0 0 0 0 465 311 2577 52 461 502 350 2633 58 471
1498341600.0 7.3 50 0 0 0 0 101 0 0 0 0 468 316 2415 45 413 511 359 2459 50 422
1498341600.0 7.4 43 0 0 0 0 100 0 0 0 0 499 318 2585 48 455 785 375 2633 52 465
1498341600.0 9.0 NA 102 373 0 NA NA 211 461 0 NA NA 2346 4285 621 NA NA 826 1891 630 NA
