Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497430800.0 1.0 78 83 147 NA NA NA NA NA 179 134 212 NA NA NA NA NA 3755 637 472 NA NA NA NA NA 1896 339 428 NA NA NA NA NA
1497430800.0 10.0 NA 114 387 0 NA NA NA NA NA 198 441 0 NA NA NA NA NA 5061 5382 1232 NA NA NA NA NA 3326 4985 1556 NA NA NA NA
1497430800.0 1000.0 NA 412 160 0 59 NA NA NA NA 497 254 0 105 NA NA NA NA 5206 1076 1866 228 NA NA NA NA 2976 1209 4050 402 NA NA NA
1497430800.0 10001.0 NA 169 543 87 0 NA NA NA NA 260 612 135 0 NA NA NA NA 926 2226 164 2289 NA NA NA NA 668 2414 310 2580 NA NA NA
1497430800.0 10002.0 NA 174 549 96 0 NA NA NA NA 261 617 134 0 NA NA NA NA 885 1997 146 2226 NA NA NA NA 720 1924 179 2316 NA NA NA
1497430800.0 10003.0 NA 182 548 90 0 NA NA NA NA 266 613 138 0 NA NA NA NA 858 2103 165 2287 NA NA NA NA 664 2065 341 5120 NA NA NA
1497430800.0 10004.0 NA 168 548 86 0 NA NA NA NA 257 611 135 0 NA NA NA NA 952 2322 164 2250 NA NA NA NA 682 3015 366 2384 NA NA NA
1497430800.0 10005.0 NA 169 548 86 0 NA NA NA NA 267 614 135 0 NA NA NA NA 868 2018 161 2194 NA NA NA NA 783 2256 334 2360 NA NA NA
1497430800.0 10006.0 NA 166 546 96 0 NA NA NA NA 264 613 135 0 NA NA NA NA 967 2253 150 1971 NA NA NA NA 627 2297 185 1986 NA NA NA
1497430800.0 10007.0 NA 167 548 87 0 NA NA NA NA 263 610 134 0 NA NA NA NA 965 2109 168 2245 NA NA NA NA 630 2516 385 2553 NA NA NA
1497430800.0 10008.0 NA 165 548 101 0 NA NA NA NA 262 617 132 0 NA NA NA NA 902 2333 153 1966 NA NA NA NA 562 2297 195 1987 NA NA NA
1497430800.0 10009.0 NA 167 543 91 0 NA NA NA NA 261 613 138 0 NA NA NA NA 1084 2197 164 2227 NA NA NA NA 733 2218 317 2485 NA NA NA
1497430800.0 1001.0 NA 383 379 0 0 0 0 0 NA 470 416 0 0 0 0 0 NA 4722 1036 14 74 1323 88 1303 NA 4332 1445 37 169 3018 99 1665
1497430800.0 1002.0 NA 371 67 NA NA NA NA NA NA 463 124 NA NA NA NA NA NA 4498 300 NA NA NA NA NA NA 5575 196 NA NA NA NA NA
1497430800.0 10023.0 NA 163 545 87 0 NA NA NA NA 258 615 130 0 NA NA NA NA 842 2536 157 2305 NA NA NA NA 608 3222 320 2502 NA NA NA
1497430800.0 10024.0 NA 184 560 88 0 NA NA NA NA 281 637 138 0 NA NA NA NA 1142 3127 176 2333 NA NA NA NA 814 3235 353 2456 NA NA NA
1497430800.0 10024.1 NA 187 360 0 NA NA NA NA NA 280 410 0 NA NA NA NA NA 1189 1121 1026 NA NA NA NA NA 1086 1142 1120 NA NA NA NA
1497430800.0 10024.2 NA 184 557 0 NA NA NA NA NA 277 636 0 NA NA NA NA NA 1175 2767 2250 NA NA NA NA NA 751 2664 2395 NA NA NA NA
1497430800.0 10024.3 NA 181 319 0 NA NA NA NA NA 276 374 0 NA NA NA NA NA 1126 1062 768 NA NA NA NA NA 1061 1019 775 NA NA NA NA
1497430800.0 10024.4 NA 199 562 0 NA NA NA NA NA 279 636 0 NA NA NA NA NA 1094 2698 2392 NA NA NA NA NA 750 2227 4854 NA NA NA NA
1497430800.0 10024.5 NA 182 360 0 NA NA NA NA NA 280 416 0 NA NA NA NA NA 1157 1163 1018 NA NA NA NA NA 755 1216 1117 NA NA NA NA
1497430800.0 10024.6 NA 185 551 0 NA NA NA NA NA 280 633 0 NA NA NA NA NA 1173 2842 2212 NA NA NA NA NA 864 3109 2380 NA NA NA NA
1497430800.0 10025.0 NA 177 556 87 0 NA NA NA NA 270 628 131 0 NA NA NA NA 970 2810 176 2286 NA NA NA NA 566 2997 442 2416 NA NA NA
1497430800.0 10026.0 NA 186 570 88 0 NA NA NA NA 279 640 138 0 NA NA NA NA 1187 3432 173 2386 NA NA NA NA 1308 3628 445 2976 NA NA NA
1497430800.0 1003.0 NA 300 0 NA NA NA NA NA NA 395 0 NA NA NA NA NA NA 5735 967 NA NA NA NA NA NA 2484 991 NA NA NA NA NA
1497430800.0 1004.0 NA 319 353 0 0 0 0 NA NA 419 396 0 0 0 0 NA NA 1221 606 15 78 850 983 NA NA 1167 1247 50 194 2252 2498 NA
1497430800.0 10042.0 NA 177 552 87 0 NA NA NA NA 270 628 136 0 NA NA NA NA 996 2683 167 2362 NA NA NA NA 788 2816 312 2468 NA NA NA
1497430800.0 10059.0 NA 201 569 88 0 NA NA NA NA 280 643 138 0 NA NA NA NA 1295 4560 183 2417 NA NA NA NA 1258 4377 625 2819 NA NA NA
1497430800.0 10071.0 NA 180 564 88 0 NA NA NA NA 284 636 138 0 NA NA NA NA 1219 3772 178 2437 NA NA NA NA 690 3301 465 2668 NA NA NA
1497430800.0 101.0 84 NA NA NA NA NA NA NA 140 NA NA NA NA NA NA NA 1832 NA NA NA NA NA NA NA 1957 NA NA NA NA NA NA NA
1497430800.0 1010.0 NA 75 42 0 NA NA NA NA NA 157 94 0 NA NA NA NA NA 186 56 70 NA NA NA NA NA 220 81 80 NA NA NA NA
1497430800.0 102.0 85 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 1339 NA NA NA NA NA NA NA 1412 NA NA NA NA NA NA NA
1497430800.0 1020.0 NA 40 NA NA NA NA NA NA NA 136 NA NA NA NA NA NA NA 83 NA NA NA NA NA NA NA 95 NA NA NA NA NA NA
1497430800.0 10224.0 NA 333 861 0 NA NA NA NA NA 446 977 0 NA NA NA NA NA 6085 10309 2424 NA NA NA NA NA 7026 9008 2533 NA NA NA NA
