Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1497992400.0 1.0 82 92 NA NA NA NA NA 179 134 NA NA NA NA NA 4177 791 NA NA NA NA NA 4974 845 NA NA NA NA NA
1497992400.0 10.0 NA 109 NA NA NA NA NA NA 194 NA NA NA NA NA NA 3531 NA NA NA NA NA NA 2041 NA NA NA NA NA
1497992400.0 10001.0 NA 170 NA NA NA NA NA NA 261 NA NA NA NA NA NA 864 NA NA NA NA NA NA 810 NA NA NA NA NA
1497992400.0 10002.0 NA 167 NA NA NA NA NA NA 267 NA NA NA NA NA NA 873 NA NA NA NA NA NA 764 NA NA NA NA NA
1497992400.0 10003.0 NA 170 NA NA NA NA NA NA 268 NA NA NA NA NA NA 867 NA NA NA NA NA NA 717 NA NA NA NA NA
1497992400.0 10004.0 NA 166 NA NA NA NA NA NA 263 NA NA NA NA NA NA 824 NA NA NA NA NA NA 952 NA NA NA NA NA
1497992400.0 10005.0 NA 166 NA NA NA NA NA NA 262 NA NA NA NA NA NA 996 NA NA NA NA NA NA 1622 NA NA NA NA NA
1497992400.0 10006.0 NA 163 NA NA NA NA NA NA 257 NA NA NA NA NA NA 928 NA NA NA NA NA NA 1475 NA NA NA NA NA
1497992400.0 10007.0 NA 165 NA NA NA NA NA NA 255 NA NA NA NA NA NA 958 NA NA NA NA NA NA 1120 NA NA NA NA NA
1497992400.0 10008.0 NA 166 NA NA NA NA NA NA 259 NA NA NA NA NA NA 920 NA NA NA NA NA NA 854 NA NA NA NA NA
1497992400.0 10009.0 NA 169 NA NA NA NA NA NA 261 NA NA NA NA NA NA 904 NA NA NA NA NA NA 699 NA NA NA NA NA
1497992400.0 10023.0 NA 161 NA NA NA NA NA NA 254 NA NA NA NA NA NA 825 NA NA NA NA NA NA 702 NA NA NA NA NA
1497992400.0 10024.0 NA 179 NA NA NA NA NA NA 270 NA NA NA NA NA NA 1170 NA NA NA NA NA NA 1280 NA NA NA NA NA
