Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497776400.0 1.0 79 83 141 NA NA NA NA NA 177 132 201 NA NA NA NA NA 3760 646 496 NA NA NA NA NA 2301 423 478 NA NA NA NA NA
1497776400.0 10001.0 NA 170 544 86 0 NA NA NA NA 255 617 139 0 NA NA NA NA 852 2007 191 1550 NA NA NA NA 1226 2719 1239 2004 NA NA NA
1497776400.0 10004.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1497776400.0 10005.0 NA 169 539 86 0 NA NA NA NA 275 607 131 0 NA NA NA NA 936 2160 162 1576 NA NA NA NA 1775 2611 475 1982 NA NA NA
1497776400.0 10008.0 NA 179 542 87 0 NA NA NA NA 259 608 138 0 NA NA NA NA 863 2262 168 1556 NA NA NA NA 1068 3056 319 2517 NA NA NA
1497776400.0 10009.0 NA 180 540 86 0 NA NA NA NA 261 611 138 0 NA NA NA NA 994 2232 169 1574 NA NA NA NA 1102 2966 320 2495 NA NA NA
1497776400.0 1001.0 NA 353 371 0 0 0 0 0 NA 445 420 0 0 0 0 0 NA 3979 794 14 67 722 65 728 NA 2535 813 31 82 1036 83 831
1497776400.0 1002.0 NA 359 80 NA NA NA NA NA NA 460 125 NA NA NA NA NA NA 4568 304 NA NA NA NA NA NA 6136 194 NA NA NA NA NA
1497776400.0 10024.1 NA 178 356 0 NA NA NA NA NA 277 413 0 NA NA NA NA NA 1140 1011 944 NA NA NA NA NA 745 1017 1164 NA NA NA NA
1497776400.0 10024.2 NA 182 549 0 NA NA NA NA NA 272 614 0 NA NA NA NA NA 1019 2723 1704 NA NA NA NA NA 914 3422 2422 NA NA NA NA
1497776400.0 10024.3 NA 183 317 0 NA NA NA NA NA 281 365 0 NA NA NA NA NA 1112 1077 813 NA NA NA NA NA 1102 1450 898 NA NA NA NA
1497776400.0 10024.5 NA 180 358 0 NA NA NA NA NA 270 412 0 NA NA NA NA NA 1124 1071 940 NA NA NA NA NA 853 1216 1071 NA NA NA NA
