Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1498035600.0 1.0 87 97 NA NA NA NA NA 176 134 NA NA NA NA NA 3747 735 NA NA NA NA NA 1680 967 NA NA NA NA NA
1498035600.0 10.0 NA 109 NA NA NA NA NA NA 196 NA NA NA NA NA NA 3503 NA NA NA NA NA NA 1187 NA NA NA NA NA
1498035600.0 10001.0 NA 165 NA NA NA NA NA NA 263 NA NA NA NA NA NA 883 NA NA NA NA NA NA 792 NA NA NA NA NA
1498035600.0 10002.0 NA 165 NA NA NA NA NA NA 262 NA NA NA NA NA NA 930 NA NA NA NA NA NA 793 NA NA NA NA NA
1498035600.0 10003.0 NA 172 NA NA NA NA NA NA 268 NA NA NA NA NA NA 934 NA NA NA NA NA NA 677 NA NA NA NA NA
1498035600.0 10004.0 NA 171 NA NA NA NA NA NA 254 NA NA NA NA NA NA 799 NA NA NA NA NA NA 608 NA NA NA NA NA
1498035600.0 10005.0 NA 179 NA NA NA NA NA NA 266 NA NA NA NA NA NA 805 NA NA NA NA NA NA 926 NA NA NA NA NA
1498035600.0 10006.0 NA 158 NA NA NA NA NA NA 258 NA NA NA NA NA NA 907 NA NA NA NA NA NA 759 NA NA NA NA NA
1498035600.0 10007.0 NA 163 NA NA NA NA NA NA 257 NA NA NA NA NA NA 1003 NA NA NA NA NA NA 1163 NA NA NA NA NA
1498035600.0 10008.0 NA 167 NA NA NA NA NA NA 267 NA NA NA NA NA NA 1039 NA NA NA NA NA NA 1017 NA NA NA NA NA
1498035600.0 10009.0 NA 167 NA NA NA NA NA NA 257 NA NA NA NA NA NA 1058 NA NA NA NA NA NA 1771 NA NA NA NA NA
1498035600.0 10023.0 NA 170 NA NA NA NA NA NA 268 NA NA NA NA NA NA 798 NA NA NA NA NA NA 618 NA NA NA NA NA
1498035600.0 10024.0 NA 184 NA NA NA NA NA NA 274 NA NA NA NA NA NA 1046 NA NA NA NA NA NA 763 NA NA NA NA NA
1498035600.0 10024.1 NA 189 NA NA NA NA NA NA 278 NA NA NA NA NA NA 1251 NA NA NA NA NA NA 1036 NA NA NA NA NA
1498035600.0 10024.2 NA 176 NA NA NA NA NA NA 277 NA NA NA NA NA NA 1153 NA NA NA NA NA NA 851 NA NA NA NA NA
1498035600.0 10024.3 NA 194 NA NA NA NA NA NA 279 NA NA NA NA NA NA 1248 NA NA NA NA NA NA 1307 NA NA NA NA NA
1498035600.0 10024.4 NA 194 NA NA NA NA NA NA 270 NA NA NA NA NA NA 1028 NA NA NA NA NA NA 1122 NA NA NA NA NA
1498035600.0 10024.5 NA 192 NA NA NA NA NA NA 274 NA NA NA NA NA NA 1232 NA NA NA NA NA NA 1387 NA NA NA NA NA
1498035600.0 10024.6 NA 180 NA NA NA NA NA NA 276 NA NA NA NA NA NA 1055 NA NA NA NA NA NA 1969 NA NA NA NA NA
1498035600.0 10025.0 NA 171 NA NA NA NA NA NA 264 NA NA NA NA NA NA 872 NA NA NA NA NA NA 769 NA NA NA NA NA
1498035600.0 10026.0 NA 184 NA NA NA NA NA NA 278 NA NA NA NA NA NA 1284 NA NA NA NA NA NA 1283 NA NA NA NA NA
1498035600.0 1004.0 NA 326 365 0 0 0 0 NA 420 398 0 0 0 0 NA 1231 513 12 52 611 612 NA 1664 449 23 55 618 619
1498035600.0 10042.0 NA 171 NA NA NA NA NA NA 268 NA NA NA NA NA NA 1061 NA NA NA NA NA NA 964 NA NA NA NA NA
1498035600.0 10059.0 NA 183 NA NA NA NA NA NA 275 NA NA NA NA NA NA 1213 NA NA NA NA NA NA 1147 NA NA NA NA NA
1498035600.0 10071.0 NA 184 NA NA NA NA NA NA 274 NA NA NA NA NA NA 1104 NA NA NA NA NA NA 896 NA NA NA NA NA
1498035600.0 1010.0 NA 80 39 0 NA NA NA NA 157 94 0 NA NA NA NA 198 59 74 NA NA NA NA 233 140 104 NA NA NA
1498035600.0 1020.0 NA 44 NA NA NA NA NA NA 132 NA NA NA NA NA NA 75 NA NA NA NA NA NA 207 NA NA NA NA NA
1498035600.0 10224.0 NA 334 NA NA NA NA NA NA 436 NA NA NA NA NA NA 5416 NA NA NA NA NA NA 4621 NA NA NA NA NA
1498035600.0 10225.0 NA 348 NA NA NA NA NA NA 450 NA NA NA NA NA NA 5785 NA NA NA NA NA NA 5205 NA NA NA NA NA
1498035600.0 103.0 44 0 NA NA NA NA NA 103 0 NA NA NA NA NA 1533 208 NA NA NA NA NA 906 100 NA NA NA NA NA
1498035600.0 10424.0 NA 178 NA NA NA NA NA NA 284 NA NA NA NA NA NA 1178 NA NA NA NA NA NA 2238 NA NA NA NA NA
1498035600.0 105.0 79 83 32 NA NA NA NA 176 137 84 NA NA NA NA 3322 595 5 NA NA NA NA 2134 347 11 NA NA NA NA
1498035600.0 106.0 43 0 NA NA NA NA NA 103 0 NA NA NA NA NA 1565 210 NA NA NA NA NA 1140 123 NA NA NA NA NA
1498035600.0 107.0 83 89 NA NA NA NA NA 187 148 NA NA NA NA NA 8527 664 NA NA NA NA NA 5874 438 NA NA NA NA NA
1498035600.0 108.0 86 108 NA NA NA NA NA 178 137 NA NA NA NA NA 10315 616 NA NA NA NA NA 4574 274 NA NA NA NA NA
1498035600.0 10823.0 65 162 NA NA NA NA NA 128 227 NA NA NA NA NA 4245 916 NA NA NA NA NA 2012 1877 NA NA NA NA NA
1498035600.0 10824.0 73 181 NA NA NA NA NA 142 238 NA NA NA NA NA 11024 1229 NA NA NA NA NA 7116 1075 NA NA NA NA NA
1498035600.0 10825.0 70 174 NA NA NA NA NA 135 234 NA NA NA NA NA 8260 1052 NA NA NA NA NA 4439 921 NA NA NA NA NA
1498035600.0 10826.0 77 184 NA NA NA NA NA 145 243 NA NA NA NA NA 15938 1208 NA NA NA NA NA 14595 1008 NA NA NA NA NA
1498035600.0 10842.0 67 165 NA NA NA NA NA 129 217 NA NA NA NA NA 3442 767 NA NA NA NA NA 1952 1842 NA NA NA NA NA
1498035600.0 109.0 85 109 NA NA NA NA NA 185 147 NA NA NA NA NA 12633 712 NA NA NA NA NA 4501 288 NA NA NA NA NA
1498035600.0 11.0 NA 101 NA NA NA NA NA NA 195 NA NA NA NA NA NA 2773 NA NA NA NA NA NA 1154 NA NA NA NA NA
1498035600.0 110.0 67 89 NA NA NA NA NA 125 137 NA NA NA NA NA 1896 572 NA NA NA NA NA 2717 717 NA NA NA NA NA
1498035600.0 1102.0 NA 107 NA NA NA NA NA NA 193 NA NA NA NA NA NA 3840 NA NA NA NA NA NA 1773 NA NA NA NA NA
1498035600.0 111.0 84 95 NA NA NA NA NA 177 142 NA NA NA NA NA 5119 625 NA NA NA NA NA 3642 524 NA NA NA NA NA
1498035600.0 112.0 84 90 NA NA NA NA NA 182 134 NA NA NA NA NA 7225 614 NA NA NA NA NA 2405 275 NA NA NA NA NA
1498035600.0 11224.0 76 178 NA NA NA NA NA 142 239 NA NA NA NA NA 10962 1133 NA NA NA NA NA 6761 833 NA NA NA NA NA
1498035600.0 113.0 78 101 NA NA NA NA NA 179 135 NA NA NA NA NA 7232 637 NA NA NA NA NA 4041 292 NA NA NA NA NA
1498035600.0 114.0 78 90 NA NA NA NA NA 173 133 NA NA NA NA NA 8002 668 NA NA NA NA NA 5372 515 NA NA NA NA NA
1498035600.0 115.0 84 97 NA NA NA NA NA 175 149 NA NA NA NA NA 8392 663 NA NA NA NA NA 3242 289 NA NA NA NA NA
1498035600.0 116.0 75 92 NA NA NA NA NA 178 138 NA NA NA NA NA 9117 763 NA NA NA NA NA 6176 529 NA NA NA NA NA
1498035600.0 117.0 79 92 NA NA NA NA NA 178 142 NA NA NA NA NA 9003 681 NA NA NA NA NA 5641 473 NA NA NA NA NA
1498035600.0 118.0 80 94 NA NA NA NA NA 177 154 NA NA NA NA NA 9540 671 NA NA NA NA NA 4571 298 NA NA NA NA NA
1498035600.0 119.0 90 108 NA NA NA NA NA 178 139 NA NA NA NA NA 7712 820 NA NA NA NA NA 8388 1338 NA NA NA NA NA
1498035600.0 12.0 NA 101 NA NA NA NA NA NA 187 NA NA NA NA NA NA 3292 NA NA NA NA NA NA 1503 NA NA NA NA NA
1498035600.0 120.0 57 93 NA NA NA NA NA 128 142 NA NA NA NA NA 1902 724 NA NA NA NA NA 2059 469 NA NA NA NA NA
1498035600.0 121.0 82 101 NA NA NA NA NA 182 146 NA NA NA NA NA 8080 674 NA NA NA NA NA 2952 283 NA NA NA NA NA
1498035600.0 122.0 64 90 NA NA NA NA NA 138 132 NA NA NA NA NA 2053 450 NA NA NA NA NA 2101 381 NA NA NA NA NA
1498035600.0 125.0 83 100 NA NA NA NA NA 177 137 NA NA NA NA NA 7050 584 NA NA NA NA NA 3405 266 NA NA NA NA NA
1498035600.0 126.0 59 91 NA NA NA NA NA 140 149 NA NA NA NA NA 3864 688 NA NA NA NA NA 1976 399 NA NA NA NA NA
1498035600.0 127.0 56 97 NA NA NA NA NA 139 139 NA NA NA NA NA 3435 720 NA NA NA NA NA 2931 616 NA NA NA NA NA
1498035600.0 128.0 53 89 NA NA NA NA NA 111 140 NA NA NA NA NA 1616 575 NA NA NA NA NA 1719 394 NA NA NA NA NA
1498035600.0 129.0 58 93 NA NA NA NA NA 113 141 NA NA NA NA NA 1850 729 NA NA NA NA NA 1866 689 NA NA NA NA NA
1498035600.0 13.0 NA 102 NA NA NA NA NA NA 193 NA NA NA NA NA NA 611 NA NA NA NA NA NA 641 NA NA NA NA NA
1498035600.0 130.0 61 96 NA NA NA NA NA 136 144 NA NA NA NA NA 2094 697 NA NA NA NA NA 1629 496 NA NA NA NA NA
1498035600.0 1301.0 77 166 NA NA NA NA NA 155 217 NA NA NA NA NA 3845 1172 NA NA NA NA NA 4314 1154 NA NA NA NA NA
1498035600.0 1302.0 96 191 NA NA NA NA NA 170 238 NA NA NA NA NA 9481 1465 NA NA NA NA NA 3942 676 NA NA NA NA NA
1498035600.0 1303.0 85 181 NA NA NA NA NA 161 243 NA NA NA NA NA 18189 1501 NA NA NA NA NA 9403 1250 NA NA NA NA NA
1498035600.0 1306.0 NA 180 NA NA NA NA NA NA 278 NA NA NA NA NA NA 1059 NA NA NA NA NA NA 1180 NA NA NA NA NA
1498035600.0 1307.0 NA 163 206 64 0 NA NA NA 260 255 102 0 NA NA NA 1019 962 50 784 NA NA NA 736 784 52 789 NA NA
1498035600.0 1308.0 NA 163 200 63 0 NA NA NA 258 251 101 0 NA NA NA 889 851 48 685 NA NA NA 1057 730 52 690 NA NA
1498035600.0 1309.0 NA 211 NA NA NA NA NA NA 307 NA NA NA NA NA NA 1295 NA NA NA NA NA NA 662 NA NA NA NA NA
1498035600.0 131.0 59 99 NA NA NA NA NA 136 140 NA NA NA NA NA 3868 772 NA NA NA NA NA 2673 621 NA NA NA NA NA
1498035600.0 1310.0 NA 203 NA NA NA NA NA NA 299 NA NA NA NA NA NA 1299 NA NA NA NA NA NA 710 NA NA NA NA NA
1498035600.0 1311.0 NA 180 NA NA NA NA NA NA 287 NA NA NA NA NA NA 917 NA NA NA NA NA NA 1015 NA NA NA NA NA
1498035600.0 1312.0 NA 198 NA NA NA NA NA NA 296 NA NA NA NA NA NA 1466 NA NA NA NA NA NA 1792 NA NA NA NA NA
1498035600.0 1313.0 NA 201 NA NA NA NA NA NA 306 NA NA NA NA NA NA 1426 NA NA NA NA NA NA 1431 NA NA NA NA NA
1498035600.0 1314.0 NA 198 NA NA NA NA NA NA 304 NA NA NA NA NA NA 1349 NA NA NA NA NA NA 1347 NA NA NA NA NA
1498035600.0 1315.0 NA 183 NA NA NA NA NA NA 285 NA NA NA NA NA NA 1082 NA NA NA NA NA NA 1042 NA NA NA NA NA
1498035600.0 1316.0 NA 185 NA NA NA NA NA NA 292 NA NA NA NA NA NA 997 NA NA NA NA NA NA 1210 NA NA NA NA NA
1498035600.0 1317.0 NA 187 NA NA NA NA NA NA 287 NA NA NA NA NA NA 1005 NA NA NA NA NA NA 858 NA NA NA NA NA
1498035600.0 1318.0 NA 180 NA NA NA NA NA NA 284 NA NA NA NA NA NA 1063 NA NA NA NA NA NA 1130 NA NA NA NA NA
1498035600.0 1319.0 NA 182 NA NA NA NA NA NA 281 NA NA NA NA NA NA 955 NA NA NA NA NA NA 1034 NA NA NA NA NA
