Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1498341600.0 11.0 NA 94 442 0 59 NA 227 528 0 96 NA 1506 995 406 28 NA 584 773 416 42
1498341600.0 1102.0 NA 95 373 124 62 NA 237 445 187 115 NA 1827 2690 1371 146 NA 655 1208 511 95
1498341600.0 115.0 83 96 363 NA NA 161 224 442 NA NA 3357 298 479 NA NA 1219 194 470 NA NA
1498341600.0 1302.0 89 188 196 NA NA 145 307 273 NA NA 5664 749 566 NA NA 2024 544 424 NA NA
1498341600.0 1310.0 NA 200 501 0 NA NA 328 605 0 NA NA 447 709 777 NA NA 324 604 788 NA
1498341600.0 1325.2 NA 212 496 0 NA NA 331 607 0 NA NA 498 786 757 NA NA 348 647 774 NA
1498341600.0 1329.0 NA 207 488 0 NA NA 326 606 0 NA NA 420 654 764 NA NA 310 609 777 NA
1498341600.0 1330.0 NA 204 493 0 NA NA 315 601 0 NA NA 418 744 761 NA NA 317 736 771 NA
1498341600.0 1337.0 NA 230 526 0 NA NA 329 624 0 NA NA 667 964 766 NA NA 401 623 776 NA
1498341600.0 1338.0 NA 211 494 0 NA NA 340 598 0 NA NA 752 1318 1111 NA NA 685 1093 1120 NA
1498341600.0 1340.0 NA 183 487 0 NA NA 322 588 0 NA NA 382 619 752 NA NA 294 619 871 NA
1498341600.0 1347.0 NA 204 497 0 NA NA 307 602 0 NA NA 693 1045 1079 NA NA 515 925 1100 NA
1498341600.0 1351.0 NA 205 485 0 NA NA 307 600 0 NA NA 634 1045 1079 NA NA 668 1044 1089 NA
1498341600.0 1362.0 90 200 490 0 NA 199 321 601 0 NA 4752 480 750 793 NA 3009 545 1064 830 NA
1498341600.0 139901.0 NA 206 491 0 NA NA 332 603 0 NA NA 433 631 738 NA NA 323 559 756 NA
1498341600.0 145.0 NA 204 470 0 NA NA 298 595 0 NA NA 1697 1600 138 NA NA 1796 1176 146 NA
1498341600.0 20034.0 77 118 291 0 NA 123 196 368 0 NA 3223 778 781 244 NA 1398 783 554 255 NA
1498341600.0 21253.0 101 301 394 0 NA 147 396 480 0 NA 20066 3390 2621 1955 NA 7417 2562 2341 1964 NA
1498341600.0 23246.0 101 328 382 0 NA 144 416 464 0 NA 11807 3252 2462 1947 NA 5486 2512 2281 1956 NA
1498341600.0 23253.0 159 340 407 0 NA 223 422 501 0 NA 26173 3497 2646 1890 NA 9686 2597 2352 2101 NA
1498341600.0 250200.0 NA 384 587 0 NA NA 707 709 0 NA NA 9431 1990 861 NA NA 3372 1036 927 NA
1498341600.0 250203.0 NA 384 584 0 NA NA 627 709 0 NA NA 10123 2096 870 NA NA 3366 1047 921 NA
1498341600.0 250204.0 NA 377 592 0 NA NA 664 710 0 NA NA 9641 2288 851 NA NA 3432 1163 957 NA
1498341600.0 250206.0 NA 379 575 0 NA NA 630 708 0 NA NA 9282 2432 809 NA NA 3402 1440 1093 NA
1498341600.0 25203.0 NA 306 710 0 NA NA 460 919 0 NA NA 2352 2945 831 NA NA 1221 1372 849 NA
1498341600.0 25400.0 455 0 109 NA NA 632 0 155 NA NA 4040 183 208 NA NA 2030 192 205 NA NA
1498341600.0 25405.0 482 0 110 NA NA 612 0 151 NA NA 3950 236 273 NA NA 1860 258 239 NA NA
1498341600.0 25407.0 405 0 101 NA NA 569 0 153 NA NA 3461 161 192 NA NA 1922 194 173 NA NA
1498341600.0 28.0 NA 96 358 0 NA NA 232 442 0 NA NA 1764 1960 359 NA NA 662 924 373 NA
1498341600.0 4.44 NA 25 361 0 NA NA 78 451 0 NA NA 122 3730 389 NA NA 94 1456 403 NA
1498341600.0 4.52 NA 32 373 0 NA NA 77 457 0 NA NA 107 4679 321 NA NA 81 1517 338 NA
1498341600.0 4.63 NA 33 373 0 NA NA 78 451 0 NA NA 199 8206 473 NA NA 143 2587 483 NA
1498341600.0 4.67 NA 50 379 0 NA NA 99 462 0 NA NA 143 7489 354 NA NA 141 2430 365 NA
1498341600.0 4.73 NA 36 373 0 NA NA 85 455 0 NA NA 158 7847 467 NA NA 98 2566 481 NA
1498341600.0 4.78 NA 48 384 0 NA NA 101 454 0 NA NA 117 5073 292 NA NA 83 1650 301 NA
1498341600.0 7.2 42 0 0 0 0 86 0 0 0 0 314 181 1916 29 328 553 209 1947 36 336
1498341600.0 7.3 43 0 0 0 0 86 0 0 0 0 315 182 1885 29 323 536 209 1912 36 331
