Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497042000.0 1.0 50 65 123 NA NA NA NA NA 94 99 162 NA NA NA NA NA 3287 518 482 NA NA NA NA NA 3586 629 569 NA NA NA NA NA
1497042000.0 10.0 NA 80 193 0 NA NA NA NA NA 153 241 0 NA NA NA NA NA 3445 4030 1048 NA NA NA NA NA 3737 4345 1103 NA NA NA NA
1497042000.0 1000.0 NA 218 124 0 48 NA NA NA NA 303 207 0 79 NA NA NA NA 4073 979 1443 265 NA NA NA NA 4379 1188 1497 338 NA NA NA
1497042000.0 10001.0 NA 144 271 69 0 NA NA NA NA 211 318 105 0 NA NA NA NA 652 1126 156 2039 NA NA NA NA 801 1341 276 2100 NA NA NA
1497042000.0 10002.0 NA 139 269 69 0 NA NA NA NA 211 318 105 0 NA NA NA NA 675 1273 172 2128 NA NA NA NA 828 1509 316 2245 NA NA NA
1497042000.0 10003.0 NA 144 271 70 0 NA NA NA NA 212 319 105 0 NA NA NA NA 711 1407 155 2066 NA NA NA NA 910 1729 284 2187 NA NA NA
1497042000.0 10004.0 NA 135 272 69 0 NA NA NA NA 210 318 105 0 NA NA NA NA 715 1170 158 2095 NA NA NA NA 908 1412 335 2198 NA NA NA
1497042000.0 10005.0 NA 135 271 69 0 NA NA NA NA 210 318 105 0 NA NA NA NA 725 1232 174 2087 NA NA NA NA 899 1814 388 2147 NA NA NA
1497042000.0 10006.0 NA 142 267 69 0 NA NA NA NA 210 317 105 0 NA NA NA NA 679 1125 158 2075 NA NA NA NA 823 1341 286 2132 NA NA NA
1497042000.0 10007.0 NA 136 270 69 0 NA NA NA NA 211 318 105 0 NA NA NA NA 786 1289 177 2127 NA NA NA NA 999 1550 352 2255 NA NA NA
1497042000.0 10008.0 NA 138 267 70 0 NA NA NA NA 211 318 105 0 NA NA NA NA 760 1367 159 2100 NA NA NA NA 1023 1612 337 2224 NA NA NA
1497042000.0 10009.0 NA 137 269 70 0 NA NA NA NA 211 319 105 0 NA NA NA NA 787 1463 159 2126 NA NA NA NA 952 1809 343 2231 NA NA NA
1497042000.0 1001.0 NA 203 152 0 0 0 0 0 NA 283 181 0 0 0 0 0 NA 3586 472 13 98 797 55 720 NA 3848 530 26 104 806 59 728
1497042000.0 1002.0 NA 214 58 NA NA NA NA NA NA 295 93 NA NA NA NA NA NA 3950 264 NA NA NA NA NA NA 4260 305 NA NA NA NA NA
1497042000.0 10023.0 NA 137 270 69 0 NA NA NA NA 211 320 105 0 NA NA NA NA 641 1288 163 2078 NA NA NA NA 809 1603 345 2208 NA NA NA
1497042000.0 10024.0 NA 144 276 77 0 NA NA NA NA 220 326 105 0 NA NA NA NA 951 1799 163 2218 NA NA NA NA 1202 2066 344 2410 NA NA NA
1497042000.0 10024.1 NA 143 177 0 NA NA NA NA NA 219 215 0 NA NA NA NA NA 968 865 1040 NA NA NA NA NA 1202 1055 1138 NA NA NA NA
1497042000.0 10024.2 NA 142 276 0 NA NA NA NA NA 220 325 0 NA NA NA NA NA 1019 1908 2159 NA NA NA NA NA 1181 2187 2426 NA NA NA NA
1497042000.0 10024.3 NA 142 168 0 NA NA NA NA NA 220 203 0 NA NA NA NA NA 1011 883 873 NA NA NA NA NA 1301 1084 916 NA NA NA NA
1497042000.0 10024.4 NA 142 274 0 NA NA NA NA NA 220 326 0 NA NA NA NA NA 997 1972 2269 NA NA NA NA NA 1295 2237 2433 NA NA NA NA
1497042000.0 10024.5 NA 143 180 0 NA NA NA NA NA 220 215 0 NA NA NA NA NA 942 909 1035 NA NA NA NA NA 1192 1139 1128 NA NA NA NA
1497042000.0 10024.6 NA 149 271 0 NA NA NA NA NA 220 323 0 NA NA NA NA NA 1003 1922 2048 NA NA NA NA NA 1196 2254 2182 NA NA NA NA
1497042000.0 10025.0 NA 140 274 70 0 NA NA NA NA 219 324 105 0 NA NA NA NA 872 1539 176 2222 NA NA NA NA 1060 1805 374 2467 NA NA NA
1497042000.0 10026.0 NA 143 273 69 0 NA NA NA NA 218 327 105 0 NA NA NA NA 1049 2371 188 2206 NA NA NA NA 1443 2721 387 2356 NA NA NA
1497042000.0 1003.0 NA 187 0 NA NA NA NA NA NA 266 0 NA NA NA NA NA NA 5464 904 NA NA NA NA NA NA 6182 1036 NA NA NA NA NA
1497042000.0 1004.0 NA 172 134 0 0 0 0 NA NA 251 164 0 0 0 0 NA NA 816 313 10 100 810 804 NA NA 895 434 17 111 833 815 NA
1497042000.0 10042.0 NA 156 279 71 0 NA NA NA NA 218 324 105 0 NA NA NA NA 819 1513 180 2306 NA NA NA NA 1106 2129 448 2540 NA NA NA
1497042000.0 10059.0 NA 147 278 72 0 NA NA NA NA 220 329 105 0 NA NA NA NA 1110 3560 161 2205 NA NA NA NA 1273 3920 301 2339 NA NA NA
1497042000.0 10071.0 NA 144 277 71 0 NA NA NA NA 219 327 105 0 NA NA NA NA 1015 2298 186 2257 NA NA NA NA 1294 2879 457 2547 NA NA NA
1497042000.0 101.0 93 NA NA NA NA NA NA NA 133 NA NA NA NA NA NA NA 2282 NA NA NA NA NA NA NA 2470 NA NA NA NA NA NA NA
1497042000.0 1010.0 NA 46 48 0 NA NA NA NA NA 113 68 0 NA NA NA NA NA 71 47 194 NA NA NA NA NA 312 143 222 NA NA NA NA
1497042000.0 102.0 92 NA NA NA NA NA NA NA 134 NA NA NA NA NA NA NA 1570 NA NA NA NA NA NA NA 1971 NA NA NA NA NA NA NA
1497042000.0 1020.0 NA 40 NA NA NA NA NA NA NA 110 NA NA NA NA NA NA NA 83 NA NA NA NA NA NA NA 542 NA NA NA NA NA NA
1497042000.0 10224.0 NA 192 349 0 NA NA NA NA NA 272 441 0 NA NA NA NA NA 5232 7284 2371 NA NA NA NA NA 9862 7893 2507 NA NA NA NA
1497042000.0 10225.0 NA 187 344 0 NA NA NA NA NA 269 434 0 NA NA NA NA NA 4887 6351 2346 NA NA NA NA NA 9565 10243 2522 NA NA NA NA
1497042000.0 103.0 42 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 842 93 313 NA NA NA NA NA 957 118 372 NA NA NA NA NA
1497042000.0 10424.0 NA 141 272 0 NA NA NA NA NA 218 325 0 NA NA NA NA NA 860 1788 2227 NA NA NA NA NA 1062 2030 2321 NA NA NA NA
1497042000.0 105.0 49 65 31 NA NA NA NA NA 94 100 55 NA NA NA NA NA 3320 442 4 NA NA NA NA NA 3519 460 9 NA NA NA NA NA
1497042000.0 106.0 54 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 843 97 307 NA NA NA NA NA 928 137 369 NA NA NA NA NA
1497042000.0 107.0 50 68 192 NA NA NA NA NA 95 102 235 NA NA NA NA NA 5939 530 847 NA NA NA NA NA 6324 594 956 NA NA NA NA NA
1497042000.0 108.0 52 70 196 NA NA NA NA NA 96 104 236 NA NA NA NA NA 8798 522 1072 NA NA NA NA NA 9217 578 1255 NA NA NA NA NA
1497042000.0 10823.0 53 133 271 71 0 NA NA NA 92 170 320 105 0 NA NA NA 1681 668 1198 158 2085 NA NA NA 1932 816 1477 339 2224 NA NA NA
1497042000.0 10824.0 57 138 277 72 0 NA NA NA 97 175 325 105 0 NA NA NA 8746 938 1776 167 2208 NA NA NA 9360 1128 2112 363 2460 NA NA NA
1497042000.0 10825.0 58 144 278 78 0 NA NA NA 96 174 322 105 0 NA NA NA 6721 839 1663 173 2183 NA NA NA 7189 1024 2272 416 2295 NA NA NA
1497042000.0 10826.0 62 143 278 69 0 NA NA NA 99 177 328 105 0 NA NA NA 15359 1074 2490 166 2234 NA NA NA 16365 1257 3345 305 2373 NA NA NA
1497042000.0 10842.0 54 135 276 70 0 NA NA NA 93 172 322 105 0 NA NA NA 2571 599 1301 180 2168 NA NA NA 2913 776 1991 772 2380 NA NA NA
1497042000.0 109.0 52 70 189 NA NA NA NA NA 97 104 236 NA NA NA NA NA 8416 514 1042 NA NA NA NA NA 8793 567 1157 NA NA NA NA NA
1497042000.0 11.0 NA 77 217 0 54 NA NA NA NA 150 264 0 87 NA NA NA NA 2629 1579 1088 41 NA NA NA NA 2754 1611 1097 49 NA NA NA
1497042000.0 110.0 45 66 190 NA NA NA NA NA 87 101 232 NA NA NA NA NA 1048 432 684 NA NA NA NA NA 1167 473 705 NA NA NA NA NA
1497042000.0 1102.0 NA 79 195 108 64 NA NA NA NA 153 240 147 101 NA NA NA NA 3460 5370 2801 225 NA NA NA NA 3670 5798 2837 232 NA NA NA
1497042000.0 111.0 52 68 190 NA NA NA NA NA 95 102 234 NA NA NA NA NA 3348 352 766 NA NA NA NA NA 3652 390 842 NA NA NA NA NA
1497042000.0 112.0 51 72 195 NA NA NA NA NA 95 103 234 NA NA NA NA NA 6132 514 827 NA NA NA NA NA 6783 593 975 NA NA NA NA NA
1497042000.0 11224.0 57 136 276 0 NA NA NA NA 97 174 323 0 NA NA NA NA 8790 840 1581 2149 NA NA NA NA 9336 1167 1875 2263 NA NA NA NA
1497042000.0 113.0 52 68 190 NA NA NA NA NA 96 104 235 NA NA NA NA NA 7495 512 840 NA NA NA NA NA 7905 553 915 NA NA NA NA NA
1497042000.0 114.0 52 69 192 NA NA NA NA NA 96 103 235 NA NA NA NA NA 7009 498 852 NA NA NA NA NA 7465 528 880 NA NA NA NA NA
1497042000.0 115.0 53 70 199 NA NA NA NA NA 96 103 236 NA NA NA NA NA 7491 527 919 NA NA NA NA NA 7932 589 1052 NA NA NA NA NA
1497042000.0 116.0 51 80 191 NA NA NA NA NA 96 103 235 NA NA NA NA NA 7582 489 917 NA NA NA NA NA 8028 546 1037 NA NA NA NA NA
1497042000.0 117.0 53 79 190 NA NA NA NA NA 96 104 236 NA NA NA NA NA 9513 520 1027 NA NA NA NA NA 9889 632 1156 NA NA NA NA NA
1497042000.0 118.0 54 69 192 NA NA NA NA NA 97 104 236 NA NA NA NA NA 9070 528 1060 NA NA NA NA NA 9545 582 1160 NA NA NA NA NA
