Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1498078800.0 1.0 48 66 NA NA NA NA NA 93 98 NA NA NA NA NA 3196 451 NA NA NA NA NA 3254 458 NA NA NA NA NA
1498078800.0 10.0 NA 78 NA NA NA NA NA NA 153 NA NA NA NA NA NA 3353 NA NA NA NA NA NA 3493 NA NA NA NA NA
1498078800.0 10001.0 NA 146 NA NA NA NA NA NA 213 NA NA NA NA NA NA 807 NA NA NA NA NA NA 950 NA NA NA NA NA
1498078800.0 10002.0 NA 145 NA NA NA NA NA NA 214 NA NA NA NA NA NA 815 NA NA NA NA NA NA 957 NA NA NA NA NA
1498078800.0 10003.0 NA 147 NA NA NA NA NA NA 215 NA NA NA NA NA NA 856 NA NA NA NA NA NA 996 NA NA NA NA NA
1498078800.0 10004.0 NA 144 NA NA NA NA NA NA 212 NA NA NA NA NA NA 763 NA NA NA NA NA NA 878 NA NA NA NA NA
1498078800.0 10005.0 NA 144 NA NA NA NA NA NA 213 NA NA NA NA NA NA 809 NA NA NA NA NA NA 967 NA NA NA NA NA
1498078800.0 10006.0 NA 150 NA NA NA NA NA NA 213 NA NA NA NA NA NA 761 NA NA NA NA NA NA 891 NA NA NA NA NA
1498078800.0 10007.0 NA 144 NA NA NA NA NA NA 213 NA NA NA NA NA NA 867 NA NA NA NA NA NA 1010 NA NA NA NA NA
1498078800.0 10008.0 NA 149 NA NA NA NA NA NA 213 NA NA NA NA NA NA 867 NA NA NA NA NA NA 993 NA NA NA NA NA
1498078800.0 10009.0 NA 146 NA NA NA NA NA NA 214 NA NA NA NA NA NA 909 NA NA NA NA NA NA 1051 NA NA NA NA NA
1498078800.0 10023.0 NA 146 NA NA NA NA NA NA 213 NA NA NA NA NA NA 783 NA NA NA NA NA NA 903 NA NA NA NA NA
1498078800.0 10024.0 NA 141 NA NA NA NA NA NA 218 NA NA NA NA NA NA 904 NA NA NA NA NA NA 1078 NA NA NA NA NA
1498078800.0 10024.1 NA 142 NA NA NA NA NA NA 218 NA NA NA NA NA NA 841 NA NA NA NA NA NA 980 NA NA NA NA NA
1498078800.0 10024.2 NA 150 NA NA NA NA NA NA 221 NA NA NA NA NA NA 1011 NA NA NA NA NA NA 1168 NA NA NA NA NA
1498078800.0 10024.4 NA 151 NA NA NA NA NA NA 221 NA NA NA NA NA NA 1020 NA NA NA NA NA NA 1157 NA NA NA NA NA
1498078800.0 10024.5 NA 142 NA NA NA NA NA NA 218 NA NA NA NA NA NA 830 NA NA NA NA NA NA 945 NA NA NA NA NA
1498078800.0 10024.6 NA 150 NA NA NA NA NA NA 221 NA NA NA NA NA NA 1009 NA NA NA NA NA NA 1152 NA NA NA NA NA
1498078800.0 10025.0 NA 146 NA NA NA NA NA NA 216 NA NA NA NA NA NA 870 NA NA NA NA NA NA 1005 NA NA NA NA NA
1498078800.0 1004.0 NA 172 131 0 0 0 0 NA 250 164 0 0 0 0 NA 836 548 14 98 1033 1042 NA 1085 627 26 115 1092 1066
1498078800.0 10042.0 NA 139 NA NA NA NA NA NA 218 NA NA NA NA NA NA 889 NA NA NA NA NA NA 1130 NA NA NA NA NA
1498078800.0 10059.0 NA 147 NA NA NA NA NA NA 219 NA NA NA NA NA NA 1039 NA NA NA NA NA NA 1147 NA NA NA NA NA
1498078800.0 10071.0 NA 143 NA NA NA NA NA NA 219 NA NA NA NA NA NA 986 NA NA NA NA NA NA 1212 NA NA NA NA NA
1498078800.0 1010.0 NA 45 48 0 NA NA NA NA 112 67 0 NA NA NA NA 76 47 189 NA NA NA NA 174 53 445 NA NA NA
1498078800.0 1020.0 NA 38 NA NA NA NA NA NA 110 NA NA NA NA NA NA 83 NA NA NA NA NA NA 236 NA NA NA NA NA
1498078800.0 10224.0 NA 195 NA NA NA NA NA NA 275 NA NA NA NA NA NA 5235 NA NA NA NA NA NA 9581 NA NA NA NA NA
1498078800.0 10225.0 NA 194 NA NA NA NA NA NA 274 NA NA NA NA NA NA 5037 NA NA NA NA NA NA 5859 NA NA NA NA NA
1498078800.0 103.0 41 0 NA NA NA NA NA 78 0 NA NA NA NA NA 840 86 NA NA NA NA NA 1066 250 NA NA NA NA NA
1498078800.0 10424.0 NA 147 NA NA NA NA NA NA 221 NA NA NA NA NA NA 1019 NA NA NA NA NA NA 1194 NA NA NA NA NA
1498078800.0 105.0 59 85 38 NA NA NA NA 95 101 56 NA NA NA NA 3574 567 5 NA NA NA NA 3866 693 70 NA NA NA NA
1498078800.0 106.0 43 0 NA NA NA NA NA 78 0 NA NA NA NA NA 830 86 NA NA NA NA NA 983 158 NA NA NA NA NA
1498078800.0 107.0 66 73 NA NA NA NA NA 96 104 NA NA NA NA NA 6273 601 NA NA NA NA NA 6713 628 NA NA NA NA NA
1498078800.0 108.0 52 77 NA NA NA NA NA 96 103 NA NA NA NA NA 8085 489 NA NA NA NA NA 8126 496 NA NA NA NA NA
1498078800.0 10823.0 55 135 NA NA NA NA NA 92 169 NA NA NA NA NA 1702 742 NA NA NA NA NA 2101 900 NA NA NA NA NA
1498078800.0 10824.0 55 139 NA NA NA NA NA 97 175 NA NA NA NA NA 8808 919 NA NA NA NA NA 9004 1009 NA NA NA NA NA
1498078800.0 10825.0 55 139 NA NA NA NA NA 96 174 NA NA NA NA NA 6481 830 NA NA NA NA NA 7095 940 NA NA NA NA NA
1498078800.0 10826.0 64 149 NA NA NA NA NA 103 179 NA NA NA NA NA 19619 1240 NA NA NA NA NA 21319 1375 NA NA NA NA NA
1498078800.0 10842.0 54 138 NA NA NA NA NA 93 172 NA NA NA NA NA 2502 560 NA NA NA NA NA 2606 591 NA NA NA NA NA
1498078800.0 109.0 53 79 NA NA NA NA NA 96 103 NA NA NA NA NA 8349 547 NA NA NA NA NA 8707 577 NA NA NA NA NA
1498078800.0 11.0 NA 82 NA NA NA NA NA NA 152 NA NA NA NA NA NA 3670 NA NA NA NA NA NA 3735 NA NA NA NA NA
1498078800.0 110.0 62 87 NA NA NA NA NA 88 103 NA NA NA NA NA 1218 547 NA NA NA NA NA 1384 622 NA NA NA NA NA
1498078800.0 1102.0 NA 80 NA NA NA NA NA NA 152 NA NA NA NA NA NA 3390 NA NA NA NA NA NA 3499 NA NA NA NA NA
1498078800.0 111.0 51 67 NA NA NA NA NA 94 101 NA NA NA NA NA 3428 399 NA NA NA NA NA 3766 464 NA NA NA NA NA
1498078800.0 112.0 55 88 NA NA NA NA NA 96 105 NA NA NA NA NA 6107 613 NA NA NA NA NA 6625 675 NA NA NA NA NA
1498078800.0 11224.0 55 140 NA NA NA NA NA 97 173 NA NA NA NA NA 8692 827 NA NA NA NA NA 9285 966 NA NA NA NA NA
1498078800.0 113.0 51 83 NA NA NA NA NA 96 103 NA NA NA NA NA 7374 472 NA NA NA NA NA 7801 478 NA NA NA NA NA
1498078800.0 114.0 55 82 NA NA NA NA NA 97 105 NA NA NA NA NA 7424 616 NA NA NA NA NA 7877 692 NA NA NA NA NA
1498078800.0 115.0 52 67 NA NA NA NA NA 96 103 NA NA NA NA NA 7534 573 NA NA NA NA NA 8009 645 NA NA NA NA NA
1498078800.0 116.0 50 69 NA NA NA NA NA 95 102 NA NA NA NA NA 7505 503 NA NA NA NA NA 7937 511 NA NA NA NA NA
1498078800.0 117.0 54 72 NA NA NA NA NA 96 103 NA NA NA NA NA 8768 484 NA NA NA NA NA 8833 494 NA NA NA NA NA
1498078800.0 118.0 53 75 NA NA NA NA NA 96 103 NA NA NA NA NA 8167 487 NA NA NA NA NA 8204 494 NA NA NA NA NA
1498078800.0 119.0 55 88 NA NA NA NA NA 96 104 NA NA NA NA NA 5221 561 NA NA NA NA NA 5322 567 NA NA NA NA NA
1498078800.0 12.0 NA 76 NA NA NA NA NA NA 151 NA NA NA NA NA NA 3021 NA NA NA NA NA NA 3224 NA NA NA NA NA
1498078800.0 120.0 49 84 NA NA NA NA NA 83 101 NA NA NA NA NA 972 532 NA NA NA NA NA 1084 573 NA NA NA NA NA
1498078800.0 121.0 52 82 NA NA NA NA NA 97 102 NA NA NA NA NA 8335 482 NA NA NA NA NA 8359 490 NA NA NA NA NA
1498078800.0 122.0 58 74 NA NA NA NA NA 94 103 NA NA NA NA NA 1310 255 NA NA NA NA NA 1449 291 NA NA NA NA NA
1498078800.0 125.0 56 74 NA NA NA NA NA 96 105 NA NA NA NA NA 6257 616 NA NA NA NA NA 6718 683 NA NA NA NA NA
1498078800.0 126.0 45 66 NA NA NA NA NA 87 99 NA NA NA NA NA 2129 455 NA NA NA NA NA 2225 520 NA NA NA NA NA
1498078800.0 127.0 44 75 NA NA NA NA NA 86 99 NA NA NA NA NA 1944 408 NA NA NA NA NA 2035 416 NA NA NA NA NA
1498078800.0 128.0 50 81 NA NA NA NA NA 83 102 NA NA NA NA NA 911 553 NA NA NA NA NA 1002 614 NA NA NA NA NA
1498078800.0 129.0 50 71 NA NA NA NA NA 84 101 NA NA NA NA NA 935 536 NA NA NA NA NA 1042 588 NA NA NA NA NA
1498078800.0 13.0 NA 73 NA NA NA NA NA NA 147 NA NA NA NA NA NA 377 NA NA NA NA NA NA 433 NA NA NA NA NA
1498078800.0 130.0 53 72 NA NA NA NA NA 88 101 NA NA NA NA NA 1136 535 NA NA NA NA NA 1281 601 NA NA NA NA NA
1498078800.0 1302.0 58 142 NA NA NA NA NA 100 176 NA NA NA NA NA 7963 1048 NA NA NA NA NA 8318 1075 NA NA NA NA NA
1498078800.0 1303.0 60 152 NA NA NA NA NA 100 176 NA NA NA NA NA 13095 1099 NA NA NA NA NA 13607 1130 NA NA NA NA NA
1498078800.0 1306.0 NA 175 NA NA NA NA NA NA 228 NA NA NA NA NA NA 880 NA NA NA NA NA NA 967 NA NA NA NA NA
1498078800.0 1307.0 NA 136 137 48 0 NA NA NA 208 169 76 0 NA NA NA 798 682 57 808 NA NA NA 1087 885 73 844 NA NA
1498078800.0 1308.0 NA 136 134 52 0 NA NA NA 208 166 76 0 NA NA NA 710 602 56 832 NA NA NA 913 840 71 902 NA NA
1498078800.0 1309.0 NA 160 NA NA NA NA NA NA 241 NA NA NA NA NA NA 1251 NA NA NA NA NA NA 1414 NA NA NA NA NA
1498078800.0 131.0 45 66 NA NA NA NA NA 84 100 NA NA NA NA NA 2169 418 NA NA NA NA NA 2323 452 NA NA NA NA NA
1498078800.0 1310.0 NA 155 NA NA NA NA NA NA 237 NA NA NA NA NA NA 1002 NA NA NA NA NA NA 1145 NA NA NA NA NA
1498078800.0 1311.0 NA 150 NA NA NA NA NA NA 225 NA NA NA NA NA NA 789 NA NA NA NA NA NA 884 NA NA NA NA NA
1498078800.0 1312.0 NA 158 NA NA NA NA NA NA 237 NA NA NA NA NA NA 1062 NA NA NA NA NA NA 1162 NA NA NA NA NA
1498078800.0 1313.0 NA 162 NA NA NA NA NA NA 240 NA NA NA NA NA NA 1287 NA NA NA NA NA NA 1410 NA NA NA NA NA
1498078800.0 1314.0 NA 169 NA NA NA NA NA NA 241 NA NA NA NA NA NA 1154 NA NA NA NA NA NA 1307 NA NA NA NA NA
1498078800.0 1315.0 NA 161 NA NA NA NA NA NA 229 NA NA NA NA NA NA 941 NA NA NA NA NA NA 1075 NA NA NA NA NA
1498078800.0 1316.0 NA 165 NA NA NA NA NA NA 230 NA NA NA NA NA NA 994 NA NA NA NA NA NA 1164 NA NA NA NA NA
1498078800.0 1317.0 NA 161 NA NA NA NA NA NA 230 NA NA NA NA NA NA 966 NA NA NA NA NA NA 1130 NA NA NA NA NA
1498078800.0 1318.0 NA 168 NA NA NA NA NA NA 228 NA NA NA NA NA NA 898 NA NA NA NA NA NA 1064 NA NA NA NA NA
1498078800.0 1319.0 NA 148 NA NA NA NA NA NA 225 NA NA NA NA NA NA 837 NA NA NA NA NA NA 1008 NA NA NA NA NA
1498078800.0 132.0 53 87 NA NA NA NA NA 94 104 NA NA NA NA NA 5306 569 NA NA NA NA NA 5600 582 NA NA NA NA NA
1498078800.0 1320.0 NA 162 NA NA NA NA NA NA 230 NA NA NA NA NA NA 1017 NA NA NA NA NA NA 1184 NA NA NA NA NA
1498078800.0 1321.0 NA 151 NA NA NA NA NA NA 226 NA NA NA NA NA NA 846 NA NA NA NA NA NA 883 NA NA NA NA NA
1498078800.0 1322.0 NA 163 NA NA NA NA NA NA 229 NA NA NA NA NA NA 1049 NA NA NA NA NA NA 1178 NA NA NA NA NA
1498078800.0 1323.0 NA 174 NA NA NA NA NA NA 228 NA NA NA NA NA NA 905 NA NA NA NA NA NA 1085 NA NA NA NA NA
1498078800.0 1324.0 NA 174 NA NA NA NA NA NA 241 NA NA NA NA NA NA 1202 NA NA NA NA NA NA 1368 NA NA NA NA NA
1498078800.0 1325.0 NA 161 NA NA NA NA NA NA 238 NA NA NA NA NA NA 1049 NA NA NA NA NA NA 1099 NA NA NA NA NA
1498078800.0 1325.1 NA 164 NA NA NA NA NA NA 238 NA NA NA NA NA NA 1214 NA NA NA NA NA NA 1417 NA NA NA NA NA
1498078800.0 1325.2 NA 158 NA NA NA NA NA NA 238 NA NA NA NA NA NA 1192 NA NA NA NA NA NA 1348 NA NA NA NA NA
1498078800.0 1325.3 NA 164 NA NA NA NA NA NA 238 NA NA NA NA NA NA 1221 NA NA NA NA NA NA 1409 NA NA NA NA NA
1498078800.0 1325.4 NA 158 NA NA NA NA NA NA 238 NA NA NA NA NA NA 1166 NA NA NA NA NA NA 1343 NA NA NA NA NA
1498078800.0 1326.0 NA 187 NA NA NA NA NA NA 241 NA NA NA NA NA NA 1078 NA NA NA NA NA NA 1306 NA NA NA NA NA
1498078800.0 1327.0 NA 169 NA NA NA NA NA NA 241 NA NA NA NA NA NA 1106 NA NA NA NA NA NA 1265 NA NA NA NA NA
1498078800.0 1328.0 NA 156 NA NA NA NA NA NA 237 NA NA NA NA NA NA 1100 NA NA NA NA NA NA 1347 NA NA NA NA NA
