Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497348000.0 1.0 48 66 120 NA NA NA NA NA 93 98 162 NA NA NA NA NA 3324 470 489 NA NA NA NA NA 3729 500 601 NA NA NA NA NA
1497348000.0 10.0 NA 79 193 0 NA NA NA NA NA 153 240 0 NA NA NA NA NA 3386 4073 1041 NA NA NA NA NA 3634 4419 1140 NA NA NA NA
1497348000.0 1000.0 NA 218 124 0 54 NA NA NA NA 302 206 0 78 NA NA NA NA 4110 1040 1469 240 NA NA NA NA 4418 1246 1545 355 NA NA NA
1497348000.0 10001.0 NA 128 267 69 0 NA NA NA NA 207 314 104 0 NA NA NA NA 690 1180 165 2123 NA NA NA NA 941 1432 335 2291 NA NA NA
1497348000.0 10002.0 NA 142 266 69 0 NA NA NA NA 207 314 104 0 NA NA NA NA 730 1208 171 2142 NA NA NA NA 984 1470 323 2338 NA NA NA
1497348000.0 10003.0 NA 145 278 68 0 NA NA NA NA 209 315 104 0 NA NA NA NA 643 1302 168 2094 NA NA NA NA 786 1657 279 2242 NA NA NA
1497348000.0 10004.0 NA 129 265 71 0 NA NA NA NA 206 314 104 0 NA NA NA NA 691 1113 168 2180 NA NA NA NA 922 1712 368 2310 NA NA NA
1497348000.0 10005.0 NA 132 265 68 0 NA NA NA NA 206 314 104 0 NA NA NA NA 683 1240 167 2199 NA NA NA NA 872 1530 331 2343 NA NA NA
1497348000.0 10006.0 NA 131 268 69 0 NA NA NA NA 206 314 104 0 NA NA NA NA 665 1247 168 2085 NA NA NA NA 799 1542 316 2226 NA NA NA
1497348000.0 10007.0 NA 139 277 69 0 NA NA NA NA 207 315 104 0 NA NA NA NA 666 1227 178 2117 NA NA NA NA 800 1569 322 2252 NA NA NA
1497348000.0 10008.0 NA 128 265 69 0 NA NA NA NA 207 315 104 0 NA NA NA NA 758 1359 172 2169 NA NA NA NA 918 1663 333 2360 NA NA NA
1497348000.0 10009.0 NA 143 278 71 0 NA NA NA NA 208 315 104 0 NA NA NA NA 677 1342 172 2094 NA NA NA NA 820 1698 348 2211 NA NA NA
1497348000.0 1001.0 NA 203 154 0 0 0 0 0 NA 282 181 0 0 0 0 0 NA 3632 802 15 101 1060 54 879 NA 3872 875 25 116 1071 61 888
1497348000.0 1002.0 NA 214 58 NA NA NA NA NA NA 294 92 NA NA NA NA NA NA 4028 262 NA NA NA NA NA NA 4255 297 NA NA NA NA NA
1497348000.0 10023.0 NA 130 271 69 0 NA NA NA NA 207 316 104 0 NA NA NA NA 678 1250 171 2148 NA NA NA NA 1133 1916 363 2445 NA NA NA
1497348000.0 10024.0 NA 139 269 70 0 NA NA NA NA 216 323 104 0 NA NA NA NA 936 1813 154 2165 NA NA NA NA 1103 1908 213 2194 NA NA NA
1497348000.0 10024.1 NA 138 176 0 NA NA NA NA NA 216 211 0 NA NA NA NA NA 928 884 1049 NA NA NA NA NA 1196 1099 1137 NA NA NA NA
1497348000.0 10024.2 NA 150 272 0 NA NA NA NA NA 216 321 0 NA NA NA NA NA 974 1845 2186 NA NA NA NA NA 1192 2146 2333 NA NA NA NA
1497348000.0 10024.3 NA 137 166 0 NA NA NA NA NA 216 200 0 NA NA NA NA NA 941 863 876 NA NA NA NA NA 1339 1116 995 NA NA NA NA
