Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497603600.0 1.0 54 83 138 NA NA NA NA NA 95 101 165 NA NA NA NA NA 3516 590 517 NA NA NA NA NA 3701 654 838 NA NA NA NA NA
1497603600.0 10.0 NA 94 216 0 NA NA NA NA NA 155 245 0 NA NA NA NA NA 4663 4727 969 NA NA NA NA NA 5013 5229 1064 NA NA NA NA
1497603600.0 1000.0 NA 243 139 0 59 NA NA NA NA 305 209 0 80 NA NA NA NA 4736 976 1213 219 NA NA NA NA 5168 1145 1322 269 NA NA NA
1497603600.0 10001.0 NA 143 288 73 0 NA NA NA NA 213 321 106 0 NA NA NA NA 811 1241 170 1553 NA NA NA NA 991 1500 270 1673 NA NA NA
1497603600.0 10002.0 NA 146 288 79 0 NA NA NA NA 214 322 107 0 NA NA NA NA 823 1273 169 1608 NA NA NA NA 1005 1477 259 1778 NA NA NA
1497603600.0 10003.0 NA 148 285 88 0 NA NA NA NA 215 322 107 0 NA NA NA NA 844 1370 162 1577 NA NA NA NA 977 1633 253 1705 NA NA NA
1497603600.0 10004.0 NA 144 285 73 0 NA NA NA NA 212 321 106 0 NA NA NA NA 771 1265 169 1551 NA NA NA NA 899 1535 280 1649 NA NA NA
1497603600.0 10005.0 NA 152 283 84 0 NA NA NA NA 213 321 106 0 NA NA NA NA 792 1221 166 1562 NA NA NA NA 933 1483 262 1682 NA NA NA
1497603600.0 10006.0 NA 144 285 73 0 NA NA NA NA 213 321 106 0 NA NA NA NA 741 1245 168 1543 NA NA NA NA 846 1492 277 1657 NA NA NA
1497603600.0 10007.0 NA 148 287 84 0 NA NA NA NA 214 322 106 0 NA NA NA NA 866 1393 171 1596 NA NA NA NA 1014 1657 262 1737 NA NA NA
1497603600.0 10008.0 NA 136 267 69 0 NA NA NA NA 210 316 104 0 NA NA NA NA 713 1264 171 1430 NA NA NA NA 825 1373 233 1451 NA NA NA
1497603600.0 10009.0 NA 135 268 73 0 NA NA NA NA 211 316 104 0 NA NA NA NA 796 1263 167 1460 NA NA NA NA 952 1370 237 1480 NA NA NA
1497603600.0 1001.0 NA 215 154 0 0 0 0 0 NA 282 183 0 0 0 0 0 NA 4153 498 10 110 1268 45 1213 NA 4552 576 16 129 1368 56 1307
1497603600.0 1002.0 NA 224 66 NA NA NA NA NA NA 298 94 NA NA NA NA NA NA 4610 276 NA NA NA NA NA NA 4995 292 NA NA NA NA NA
1497603600.0 10023.0 NA 145 286 85 0 NA NA NA NA 213 322 106 0 NA NA NA NA 788 1276 172 1619 NA NA NA NA 983 1522 278 1789 NA NA NA
1497603600.0 10024.0 NA 143 273 70 0 NA NA NA NA 218 323 104 0 NA NA NA NA 846 1574 158 1557 NA NA NA NA 987 1699 231 1578 NA NA NA
1497603600.0 10024.1 NA 149 188 0 NA NA NA NA NA 221 217 0 NA NA NA NA NA 1024 870 1129 NA NA NA NA NA 1161 1027 1211 NA NA NA NA
1497603600.0 10024.2 NA 150 290 0 NA NA NA NA NA 221 327 0 NA NA NA NA NA 1019 1900 1741 NA NA NA NA NA 1204 2198 1890 NA NA NA NA
1497603600.0 10024.3 NA 150 178 0 NA NA NA NA NA 221 206 0 NA NA NA NA NA 1005 852 944 NA NA NA NA NA 1138 1749 1028 NA NA NA NA
1497603600.0 10024.4 NA 156 289 0 NA NA NA NA NA 221 329 0 NA NA NA NA NA 1023 1907 1718 NA NA NA NA NA 1196 2199 1915 NA NA NA NA
1497603600.0 10024.5 NA 149 189 0 NA NA NA NA NA 221 217 0 NA NA NA NA NA 1023 869 1114 NA NA NA NA NA 1170 1015 1179 NA NA NA NA
