Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497736800.0 1.0 50 64 120 NA NA NA NA NA 93 98 162 NA NA NA NA NA 3310 518 509 NA NA NA NA NA 3623 566 544 NA NA NA NA NA
1497736800.0 10.0 NA 80 193 0 NA NA NA NA NA 153 240 0 NA NA NA NA NA 3392 4011 896 NA NA NA NA NA 3689 4267 960 NA NA NA NA
1497736800.0 1000.0 NA 216 124 0 48 NA NA NA NA 300 206 0 78 NA NA NA NA 4116 978 1164 240 NA NA NA NA 4448 1162 1238 294 NA NA NA
1497736800.0 10001.0 NA 137 268 68 0 NA NA NA NA 210 315 104 0 NA NA NA NA 634 1158 154 1482 NA NA NA NA 826 1480 330 1592 NA NA NA
1497736800.0 10002.0 NA 137 267 72 0 NA NA NA NA 211 316 104 0 NA NA NA NA 659 1176 155 1446 NA NA NA NA 926 1384 354 1545 NA NA NA
1497736800.0 10003.0 NA 133 270 69 0 NA NA NA NA 212 316 104 0 NA NA NA NA 689 1365 155 1400 NA NA NA NA 814 2031 328 1417 NA NA NA
1497736800.0 10004.0 NA 136 270 69 0 NA NA NA NA 209 315 104 0 NA NA NA NA 613 1071 163 1497 NA NA NA NA 802 1420 363 1634 NA NA NA
1497736800.0 10005.0 NA 136 267 68 0 NA NA NA NA 210 316 104 0 NA NA NA NA 656 1198 155 1458 NA NA NA NA 966 1871 316 1560 NA NA NA
1497736800.0 10006.0 NA 136 267 70 0 NA NA NA NA 209 315 104 0 NA NA NA NA 623 1131 158 1452 NA NA NA NA 854 1526 313 1553 NA NA NA
1497736800.0 10007.0 NA 146 275 75 0 NA NA NA NA 210 316 104 0 NA NA NA NA 655 1192 158 1448 NA NA NA NA 851 1691 311 1541 NA NA NA
1497736800.0 10008.0 NA 136 268 76 0 NA NA NA NA 210 316 104 0 NA NA NA NA 707 1217 154 1476 NA NA NA NA 880 1652 351 1669 NA NA NA
1497736800.0 10009.0 NA 137 268 69 0 NA NA NA NA 211 316 104 0 NA NA NA NA 711 1237 159 1499 NA NA NA NA 891 1571 323 1598 NA NA NA
1497736800.0 1001.0 NA 199 147 0 0 0 0 0 NA 277 181 0 0 0 0 0 NA 3488 455 10 91 666 54 663 NA 3679 480 15 96 672 58 671
