Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1498165200.0 1.0 81 80 138 NA NA NA NA NA 179 362 252 NA NA NA NA NA 3916 792 349 NA NA NA NA NA 1578 371 303 NA NA NA NA NA
1498165200.0 10.0 NA 114 389 0 NA NA NA NA NA 375 482 0 NA NA NA NA NA 1591 1546 331 NA NA NA NA NA 550 632 346 NA NA NA NA
1498165200.0 1000.0 NA 391 136 0 52 NA NA NA NA 531 238 0 108 NA NA NA NA 2985 684 670 151 NA NA NA NA 1331 428 678 177 NA NA NA
1498165200.0 10001.0 NA 171 543 98 0 NA NA NA NA 447 711 151 0 NA NA NA NA 371 602 57 424 NA NA NA NA 251 746 84 438 NA NA NA
1498165200.0 10002.0 NA 168 546 94 0 NA NA NA NA 447 717 151 0 NA NA NA NA 358 613 55 446 NA NA NA NA 219 565 83 454 NA NA NA
1498165200.0 10003.0 NA 167 543 97 0 NA NA NA NA 447 723 150 0 NA NA NA NA 507 671 62 453 NA NA NA NA 469 623 120 470 NA NA NA
1498165200.0 10004.0 NA 171 542 97 0 NA NA NA NA 446 712 151 0 NA NA NA NA 346 607 63 447 NA NA NA NA 216 590 90 457 NA NA NA
1498165200.0 10005.0 NA 165 546 95 0 NA NA NA NA 448 715 150 0 NA NA NA NA 383 609 64 462 NA NA NA NA 242 585 96 481 NA NA NA
1498165200.0 10006.0 NA 172 538 93 0 NA NA NA NA 448 724 151 0 NA NA NA NA 337 590 60 425 NA NA NA NA 220 577 89 434 NA NA NA
1498165200.0 10007.0 NA 171 558 99 0 NA NA NA NA 448 717 151 0 NA NA NA NA 362 606 63 409 NA NA NA NA 239 552 103 417 NA NA NA
1498165200.0 10008.0 NA 173 544 97 0 NA NA NA NA 446 703 151 0 NA NA NA NA 351 679 65 445 NA NA NA NA 241 673 117 452 NA NA NA
1498165200.0 10009.0 NA 175 433 89 0 NA NA NA NA 448 692 152 0 NA NA NA NA 407 913 66 426 NA NA NA NA 242 1675 126 442 NA NA NA
1498165200.0 1001.0 NA 366 371 0 0 0 0 0 NA 482 468 0 0 0 0 0 NA 2424 595 8 39 509 107 566 NA 1076 442 12 34 507 61 574
1498165200.0 1002.0 NA 366 67 NA NA NA NA NA NA 480 132 NA NA NA NA NA NA 2893 227 NA NA NA NA NA NA 1229 113 NA NA NA NA NA
1498165200.0 10023.0 NA 164 544 98 0 NA NA NA NA 450 721 150 0 NA NA NA NA 353 631 64 498 NA NA NA NA 216 589 99 524 NA NA NA
1498165200.0 10024.0 NA 179 561 99 0 NA NA NA NA 449 739 152 0 NA NA NA NA 414 776 61 495 NA NA NA NA 242 671 147 526 NA NA NA
1498165200.0 10024.1 NA 181 378 0 NA NA NA NA NA 448 524 0 NA NA NA NA NA 403 360 357 NA NA NA NA NA 221 319 372 NA NA NA NA
1498165200.0 10024.2 NA 186 563 0 NA NA NA NA NA 445 720 0 NA NA NA NA NA 405 801 530 NA NA NA NA NA 222 644 554 NA NA NA NA
1498165200.0 10024.3 NA 178 332 0 NA NA NA NA NA 449 439 0 NA NA NA NA NA 417 324 305 NA NA NA NA NA 245 286 310 NA NA NA NA
1498165200.0 10024.4 NA 184 562 0 NA NA NA NA NA 447 733 0 NA NA NA NA NA 417 823 500 NA NA NA NA NA 233 660 509 NA NA NA NA
1498165200.0 10024.5 NA 179 370 0 NA NA NA NA NA 444 487 0 NA NA NA NA NA 872 620 554 NA NA NA NA NA 449 518 561 NA NA NA NA
1498165200.0 10024.6 NA 189 550 0 NA NA NA NA NA 448 728 0 NA NA NA NA NA 423 803 458 NA NA NA NA NA 239 640 473 NA NA NA NA
1498165200.0 10025.0 NA 169 548 98 0 NA NA NA NA 449 721 151 0 NA NA NA NA 504 709 63 494 NA NA NA NA 467 640 120 511 NA NA NA
