Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497387600.0 1.0 90 77 140 NA NA NA NA NA 179 362 248 NA NA NA NA NA 1584 273 185 NA NA NA NA NA 705 121 168 NA NA NA NA NA
1497387600.0 10.0 NA 107 391 0 NA NA NA NA NA 375 512 0 NA NA NA NA NA 1673 1773 402 NA NA NA NA NA 538 731 410 NA NA NA NA
1497387600.0 1000.0 NA 413 149 0 54 NA NA NA NA 538 238 0 107 NA NA NA NA 1853 433 475 90 NA NA NA NA 847 282 485 97 NA NA NA
1497387600.0 10001.0 NA 163 568 97 0 NA NA NA NA 448 741 151 0 NA NA NA NA 622 1018 106 828 NA NA NA NA 315 915 147 849 NA NA NA
1497387600.0 10002.0 NA 162 576 97 0 NA NA NA NA 446 738 151 0 NA NA NA NA 641 959 144 814 NA NA NA NA 339 965 184 825 NA NA NA
1497387600.0 10003.0 NA 161 521 90 0 NA NA NA NA 447 732 151 0 NA NA NA NA 704 1064 124 858 NA NA NA NA 345 1391 213 874 NA NA NA
1497387600.0 10004.0 NA 155 567 96 0 NA NA NA NA 443 728 150 0 NA NA NA NA 675 936 93 980 NA NA NA NA 397 866 154 1004 NA NA NA
1497387600.0 10005.0 NA 166 569 97 0 NA NA NA NA 447 732 151 0 NA NA NA NA 532 1015 122 892 NA NA NA NA 266 952 171 906 NA NA NA
1497387600.0 10006.0 NA 166 571 96 0 NA NA NA NA 447 744 150 0 NA NA NA NA 362 742 76 784 NA NA NA NA 243 717 128 819 NA NA NA
1497387600.0 10007.0 NA 160 568 97 0 NA NA NA NA 447 731 151 0 NA NA NA NA 661 917 84 840 NA NA NA NA 340 817 111 852 NA NA NA
1497387600.0 10008.0 NA 159 568 97 0 NA NA NA NA 442 739 151 0 NA NA NA NA 731 997 145 849 NA NA NA NA 349 881 176 871 NA NA NA
