Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1498035600.0 1.0 79 80 NA NA NA NA NA 150 357 NA NA NA NA NA 1581 329 NA NA NA NA NA 750 141 NA NA NA NA NA
1498035600.0 10.0 NA 104 NA NA NA NA NA NA 378 NA NA NA NA NA NA 1653 NA NA NA NA NA NA 560 NA NA NA NA NA
1498035600.0 10001.0 NA 168 NA NA NA NA NA NA 435 NA NA NA NA NA NA 639 NA NA NA NA NA NA 363 NA NA NA NA NA
1498035600.0 10002.0 NA 167 NA NA NA NA NA NA 440 NA NA NA NA NA NA 433 NA NA NA NA NA NA 282 NA NA NA NA NA
1498035600.0 10003.0 NA 175 NA NA NA NA NA NA 442 NA NA NA NA NA NA 721 NA NA NA NA NA NA 359 NA NA NA NA NA
1498035600.0 10004.0 NA 168 NA NA NA NA NA NA 442 NA NA NA NA NA NA 349 NA NA NA NA NA NA 207 NA NA NA NA NA
1498035600.0 10005.0 NA 159 NA NA NA NA NA NA 441 NA NA NA NA NA NA 387 NA NA NA NA NA NA 243 NA NA NA NA NA
1498035600.0 10006.0 NA 163 NA NA NA NA NA NA 434 NA NA NA NA NA NA 373 NA NA NA NA NA NA 246 NA NA NA NA NA
1498035600.0 10007.0 NA 160 NA NA NA NA NA NA 442 NA NA NA NA NA NA 387 NA NA NA NA NA NA 246 NA NA NA NA NA
1498035600.0 10008.0 NA 158 NA NA NA NA NA NA 438 NA NA NA NA NA NA 414 NA NA NA NA NA NA 256 NA NA NA NA NA
1498035600.0 10009.0 NA 164 NA NA NA NA NA NA 441 NA NA NA NA NA NA 434 NA NA NA NA NA NA 271 NA NA NA NA NA
1498035600.0 10023.0 NA 158 NA NA NA NA NA NA 446 NA NA NA NA NA NA 398 NA NA NA NA NA NA 245 NA NA NA NA NA
1498035600.0 10024.0 NA 181 NA NA NA NA NA NA 442 NA NA NA NA NA NA 469 NA NA NA NA NA NA 276 NA NA NA NA NA
1498035600.0 10024.1 NA 178 NA NA NA NA NA NA 443 NA NA NA NA NA NA 445 NA NA NA NA NA NA 255 NA NA NA NA NA
1498035600.0 10024.2 NA 185 NA NA NA NA NA NA 431 NA NA NA NA NA NA 693 NA NA NA NA NA NA 472 NA NA NA NA NA
1498035600.0 10024.3 NA 176 NA NA NA NA NA NA 428 NA NA NA NA NA NA 457 NA NA NA NA NA NA 255 NA NA NA NA NA
1498035600.0 10024.4 NA 186 NA NA NA NA NA NA 447 NA NA NA NA NA NA 658 NA NA NA NA NA NA 377 NA NA NA NA NA
1498035600.0 10024.5 NA 184 NA NA NA NA NA NA 442 NA NA NA NA NA NA 465 NA NA NA NA NA NA 286 NA NA NA NA NA
1498035600.0 10024.6 NA 185 NA NA NA NA NA NA 441 NA NA NA NA NA NA 648 NA NA NA NA NA NA 364 NA NA NA NA NA
1498035600.0 10025.0 NA 167 NA NA NA NA NA NA 442 NA NA NA NA NA NA 418 NA NA NA NA NA NA 251 NA NA NA NA NA
1498035600.0 10026.0 NA 186 NA NA NA NA NA NA 442 NA NA NA NA NA NA 670 NA NA NA NA NA NA 335 NA NA NA NA NA
1498035600.0 1004.0 NA 342 359 0 0 0 0 NA 427 432 0 0 0 0 NA 434 310 4 16 303 312 NA 444 525 134 47 306 352
1498035600.0 10042.0 NA 176 NA NA NA NA NA NA 435 NA NA NA NA NA NA 686 NA NA NA NA NA NA 487 NA NA NA NA NA
1498035600.0 10059.0 NA 192 NA NA NA NA NA NA 435 NA NA NA NA NA NA 559 NA NA NA NA NA NA 282 NA NA NA NA NA
1498035600.0 10071.0 NA 190 NA NA NA NA NA NA 442 NA NA NA NA NA NA 494 NA NA NA NA NA NA 279 NA NA NA NA NA
1498035600.0 1010.0 NA 75 38 0 NA NA NA NA 135 76 0 NA NA NA NA 98 15 19 NA NA NA NA 94 74 74 NA NA NA
1498035600.0 1020.0 NA 39 NA NA NA NA NA NA 110 NA NA NA NA NA NA 39 NA NA NA NA NA NA 61 NA NA NA NA NA
1498035600.0 10224.0 NA 276 NA NA NA NA NA NA 470 NA NA NA NA NA NA 2769 NA NA NA NA NA NA 1384 NA NA NA NA NA
1498035600.0 10225.0 NA 272 NA NA NA NA NA NA 454 NA NA NA NA NA NA 2869 NA NA NA NA NA NA 1748 NA NA NA NA NA
1498035600.0 103.0 36 0 NA NA NA NA NA 82 0 NA NA NA NA NA 626 97 NA NA NA NA NA 336 42 NA NA NA NA NA
1498035600.0 10424.0 NA 187 NA NA NA NA NA NA 433 NA NA NA NA NA NA 704 NA NA NA NA NA NA 425 NA NA NA NA NA
1498035600.0 105.0 79 78 27 NA NA NA NA 150 365 64 NA NA NA NA 1591 269 2 NA NA NA NA 712 136 11 NA NA NA NA
1498035600.0 106.0 42 0 NA NA NA NA NA 82 0 NA NA NA NA NA 620 89 NA NA NA NA NA 335 41 NA NA NA NA NA
1498035600.0 107.0 82 84 NA NA NA NA NA 153 366 NA NA NA NA NA 5393 313 NA NA NA NA NA 1654 146 NA NA NA NA NA
