Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1498467600.0 10002.0 NA 166 550 96 0 NA 439 708 133 0 NA 378 668 70 506 NA 229 728 139 518
1498467600.0 10003.0 NA 167 553 96 0 NA 442 710 134 0 NA 370 653 63 531 NA 253 606 93 1020
1498467600.0 10006.0 NA 164 465 90 0 NA 443 695 134 0 NA 376 743 64 479 NA 421 1014 120 501
1498467600.0 10026.0 NA 196 581 98 0 NA 435 724 135 0 NA 498 1132 76 582 NA 298 741 122 593
1498467600.0 10042.0 NA 177 557 97 0 NA 434 701 135 0 NA 599 1144 102 839 NA 357 996 154 850
1498467600.0 1310.0 NA 220 466 0 NA NA 475 657 0 NA NA 991 1484 1327 NA NA 564 1667 1339 NA
1498467600.0 1316.0 NA 193 540 0 NA NA 462 640 0 NA NA 426 655 782 NA NA 272 530 823 NA
1498467600.0 1322.0 NA 192 487 0 NA NA 462 656 0 NA NA 439 703 787 NA NA 279 709 799 NA
1498467600.0 1328.0 NA 217 469 0 NA NA 476 655 0 NA NA 553 925 820 NA NA 400 1058 858 NA
1498467600.0 1336.0 NA 226 559 0 NA NA 476 666 0 NA NA 750 1427 841 NA NA 359 876 853 NA
1498467600.0 1337.0 NA 232 570 0 NA NA 469 672 0 NA NA 703 1135 834 NA NA 366 776 849 NA
1498467600.0 134.709 NA 43 595 0 NA NA 88 684 0 NA NA 134 6332 552 NA NA 90 2333 583 NA
1498467600.0 134.99601 NA 40 431 0 NA NA 91 512 0 NA NA 147 5239 351 NA NA 95 1684 358 NA
1498467600.0 1347.0 NA 212 470 0 NA NA 462 648 0 NA NA 1005 1441 1201 NA NA 565 1728 1214 NA
1498467600.0 1348.0 NA 212 501 0 NA NA 466 658 0 NA NA 463 731 808 NA NA 295 687 814 NA
1498467600.0 136.721 NA 198 481 0 NA NA 297 564 0 NA NA 2149 5030 518 NA NA 795 1836 530 NA
1498467600.0 136.722 NA 195 501 0 NA NA 302 589 0 NA NA 2625 5994 546 NA NA 924 1989 555 NA
1498467600.0 136.725 NA 200 496 0 NA NA 307 593 0 NA NA 2486 5795 531 NA NA 821 1903 538 NA
1498467600.0 136.727 NA 242 483 0 NA NA 357 615 0 NA NA 2827 6388 605 NA NA 2152 3286 627 NA
1498467600.0 136.728 NA 227 491 0 NA NA 346 610 0 NA NA 11478 6932 588 NA NA 19395 3384 632 NA
1498467600.0 136.7321 NA 191 495 0 NA NA 296 582 0 NA NA 1639 4605 541 NA NA 621 1609 552 NA
1498467600.0 136.739 NA 221 525 0 NA NA 318 639 0 NA NA 6248 12503 591 NA NA 2326 4000 600 NA
1498467600.0 136.74 NA 220 489 0 NA NA 325 636 0 NA NA 5150 11576 583 NA NA 2002 4361 600 NA
1498467600.0 136.744 NA 216 489 0 NA NA 321 630 0 NA NA 5074 10969 584 NA NA 1957 4210 601 NA
1498467600.0 136.751 NA 211 525 0 NA NA 327 657 0 NA NA 5860 13260 591 NA NA 1696 4487 607 NA
1498467600.0 136.753 NA 216 501 0 NA NA 311 609 0 NA NA 3887 11181 578 NA NA 1174 3868 587 NA
1498467600.0 136.754 NA 206 496 0 NA NA 315 602 0 NA NA 3600 7867 546 NA NA 1218 2588 554 NA
1498467600.0 136.755 NA 205 508 0 NA NA 316 633 0 NA NA 4676 11609 533 NA NA 1437 4096 542 NA
1498467600.0 136.759 NA 225 531 0 NA NA 329 656 0 NA NA 6672 14643 580 NA NA 2355 4513 589 NA
1498467600.0 136.765 NA 219 510 0 NA NA 317 621 0 NA NA 5467 13096 571 NA NA 2093 4019 589 NA
1498467600.0 136.766 NA 221 515 0 NA NA 333 658 0 NA NA 6135 14912 572 NA NA 2327 4487 580 NA
1498467600.0 136.778 NA 202 479 0 NA NA 288 570 0 NA NA 1712 5637 521 NA NA 871 1847 551 NA
1498467600.0 139901.0 NA 207 461 0 NA NA 470 660 0 NA NA 501 869 823 NA NA 417 1019 861 NA
1498467600.0 13992501.0 NA 314 542 0 NA NA 502 973 0 NA NA 2293 3148 823 NA NA 1332 2643 831 NA
1498467600.0 145.0 NA 192 390 0 NA NA 463 531 0 NA NA 1833 1866 127 NA NA 1796 1404 134 NA
1498467600.0 24034.1 86 299 336 0 NA 136 367 402 0 NA 5855 1617 599 409 NA 2154 850 551 414 NA
1498467600.0 25203.0 NA 302 821 0 NA NA 492 984 0 NA NA 2533 2639 940 NA NA 1358 1271 980 NA
1498467600.0 25205.0 NA 304 488 0 NA NA 499 974 0 NA NA 1950 2882 811 NA NA 1515 2629 850 NA
1498467600.0 25208.0 NA 328 813 0 NA NA 514 1000 0 NA NA 2844 3691 931 NA NA 1749 1575 939 NA
1498467600.0 25209.0 NA 312 767 0 NA NA 506 982 0 NA NA 2317 2852 828 NA NA 1689 1412 835 NA
1498467600.0 27434.0 91 301 408 0 NA 136 366 496 0 NA 5660 1593 920 438 NA 2085 805 791 446 NA
1498467600.0 27434.2 105 311 404 0 NA 158 376 500 0 NA 6313 1765 1006 466 NA 2829 837 1444 480 NA
1498467600.0 4.76 NA 63 390 0 NA NA 105 472 0 NA NA 159 8590 534 NA NA 116 2814 546 NA
1498467600.0 4.77 NA 57 391 0 NA NA 100 469 0 NA NA 158 8425 502 NA NA 125 2606 513 NA
1498467600.0 500200.0 NA 189 385 0 NA NA 399 571 0 NA NA 4273 2692 565 NA NA 1845 1948 592 NA
1498467600.0 500204.0 NA 191 461 0 NA NA 399 559 0 NA NA 4582 2191 568 NA NA 2111 1217 576 NA
1498467600.0 500206.0 NA 197 473 0 NA NA 399 567 0 NA NA 4458 2312 571 NA NA 1980 1260 580 NA
1498467600.0 50208.0 NA 159 573 0 NA NA 387 719 0 NA NA 1521 3991 632 NA NA 816 1650 642 NA
