Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1498078800.0 1.0 79 86 NA NA NA NA NA 151 357 NA NA NA NA NA 1662 361 NA NA NA NA NA 777 157 NA NA NA NA NA
1498078800.0 10.0 NA 100 NA NA NA NA NA NA 378 NA NA NA NA NA NA 1716 NA NA NA NA NA NA 759 NA NA NA NA NA
1498078800.0 10001.0 NA 173 NA NA NA NA NA NA 441 NA NA NA NA NA NA 353 NA NA NA NA NA NA 211 NA NA NA NA NA
1498078800.0 10002.0 NA 164 NA NA NA NA NA NA 440 NA NA NA NA NA NA 411 NA NA NA NA NA NA 270 NA NA NA NA NA
1498078800.0 10004.0 NA 164 NA NA NA NA NA NA 442 NA NA NA NA NA NA 355 NA NA NA NA NA NA 222 NA NA NA NA NA
1498078800.0 10005.0 NA 165 NA NA NA NA NA NA 452 NA NA NA NA NA NA 407 NA NA NA NA NA NA 245 NA NA NA NA NA
1498078800.0 10006.0 NA 167 NA NA NA NA NA NA 445 NA NA NA NA NA NA 362 NA NA NA NA NA NA 224 NA NA NA NA NA
1498078800.0 10007.0 NA 170 NA NA NA NA NA NA 441 NA NA NA NA NA NA 414 NA NA NA NA NA NA 270 NA NA NA NA NA
1498078800.0 10008.0 NA 160 NA NA NA NA NA NA 441 NA NA NA NA NA NA 438 NA NA NA NA NA NA 265 NA NA NA NA NA
1498078800.0 10009.0 NA 161 NA NA NA NA NA NA 442 NA NA NA NA NA NA 435 NA NA NA NA NA NA 283 NA NA NA NA NA
1498078800.0 10023.0 NA 163 NA NA NA NA NA NA 446 NA NA NA NA NA NA 395 NA NA NA NA NA NA 256 NA NA NA NA NA
1498078800.0 10024.0 NA 179 NA NA NA NA NA NA 451 NA NA NA NA NA NA 501 NA NA NA NA NA NA 306 NA NA NA NA NA
1498078800.0 10024.1 NA 183 NA NA NA NA NA NA 442 NA NA NA NA NA NA 433 NA NA NA NA NA NA 241 NA NA NA NA NA
1498078800.0 10024.2 NA 180 NA NA NA NA NA NA 432 NA NA NA NA NA NA 469 NA NA NA NA NA NA 272 NA NA NA NA NA
1498078800.0 10024.3 NA 177 NA NA NA NA NA NA 447 NA NA NA NA NA NA 428 NA NA NA NA NA NA 255 NA NA NA NA NA
1498078800.0 10024.4 NA 179 NA NA NA NA NA NA 442 NA NA NA NA NA NA 501 NA NA NA NA NA NA 293 NA NA NA NA NA
1498078800.0 10024.5 NA 176 NA NA NA NA NA NA 434 NA NA NA NA NA NA 427 NA NA NA NA NA NA 231 NA NA NA NA NA
1498078800.0 10024.6 NA 177 NA NA NA NA NA NA 438 NA NA NA NA NA NA 486 NA NA NA NA NA NA 298 NA NA NA NA NA
1498078800.0 10025.0 NA 166 NA NA NA NA NA NA 449 NA NA NA NA NA NA 420 NA NA NA NA NA NA 252 NA NA NA NA NA
1498078800.0 10026.0 NA 192 NA NA NA NA NA NA 442 NA NA NA NA NA NA 494 NA NA NA NA NA NA 271 NA NA NA NA NA
1498078800.0 1004.0 NA 333 360 0 0 0 0 NA 436 432 0 0 0 0 NA 548 373 5 21 405 410 NA 433 350 8 24 408 413
1498078800.0 10042.0 NA 170 NA NA NA NA NA NA 442 NA NA NA NA NA NA 433 NA NA NA NA NA NA 254 NA NA NA NA NA
1498078800.0 10059.0 NA 192 NA NA NA NA NA NA 442 NA NA NA NA NA NA 551 NA NA NA NA NA NA 280 NA NA NA NA NA
1498078800.0 10071.0 NA 189 NA NA NA NA NA NA 442 NA NA NA NA NA NA 494 NA NA NA NA NA NA 278 NA NA NA NA NA
1498078800.0 1010.0 NA 73 40 0 NA NA NA NA 135 76 0 NA NA NA NA 65 15 18 NA NA NA NA 144 76 129 NA NA NA
1498078800.0 1020.0 NA 39 NA NA NA NA NA NA 111 NA NA NA NA NA NA 51 NA NA NA NA NA NA 54 NA NA NA NA NA
1498078800.0 10224.0 NA 277 NA NA NA NA NA NA 455 NA NA NA NA NA NA 2377 NA NA NA NA NA NA 1363 NA NA NA NA NA
1498078800.0 10225.0 NA 273 NA NA NA NA NA NA 467 NA NA NA NA NA NA 2075 NA NA NA NA NA NA 1039 NA NA NA NA NA
1498078800.0 103.0 40 0 NA NA NA NA NA 81 0 NA NA NA NA NA 622 92 NA NA NA NA NA 331 42 NA NA NA NA NA
1498078800.0 10424.0 NA 175 NA NA NA NA NA NA 441 NA NA NA NA NA NA 507 NA NA NA NA NA NA 310 NA NA NA NA NA
