Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1497214800.0 4.25 NA 54 NA NA 182 NA NA 54 NA NA 81 NA
1497214800.0 4.26 NA 56 NA NA 179 NA NA 52 NA NA 108 NA
1497214800.0 4.34 NA 59 NA NA 192 NA NA 75 NA NA 151 NA
1497214800.0 517.0 15 30 0 200 148 0 1533 38 15 1613 45 22
1497214800.0 527.0 15 30 0 200 149 0 1540 46 15 1629 53 23
1497214800.0 530.0 15 37 0 200 149 0 1401 43 12 1466 51 21
