Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1497474000.0 10001.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10002.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10003.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10004.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10005.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10006.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10007.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10008.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10009.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10023.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10024.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10024.1 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10024.2 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10024.3 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10024.4 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10024.5 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10024.6 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10025.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10026.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10042.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10059.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10071.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1010.0 NA 36 38 0 NA 176 145 0 NA 36 21 63 NA 54 26 71
1497474000.0 1020.0 NA 34 NA NA NA 181 NA NA NA 38 NA NA NA 60 NA NA
1497474000.0 10224.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10225.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 10424.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1306.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1307.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1308.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1309.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1310.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1311.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1312.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1313.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1314.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1315.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1316.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1317.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1318.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1319.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1320.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1321.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1322.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1323.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1324.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1325.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1325.1 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1325.2 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1325.3 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1325.4 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1326.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1327.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1328.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1329.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1330.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1331.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1332.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1333.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1334.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1335.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1336.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1337.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1338.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1339.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 134.701 NA 29 NA NA NA 160 NA NA NA 63 NA NA NA 78 NA NA
1497474000.0 134.702 NA 26 NA NA NA 157 NA NA NA 72 NA NA NA 88 NA NA
1497474000.0 134.703 NA 29 NA NA NA 161 NA NA NA 92 NA NA NA 177 NA NA
1497474000.0 134.704 NA 26 NA NA NA 157 NA NA NA 91 NA NA NA 139 NA NA
1497474000.0 134.705 NA 32 NA NA NA 162 NA NA NA 72 NA NA NA 89 NA NA
1497474000.0 134.706 NA 38 NA NA NA 162 NA NA NA 77 NA NA NA 152 NA NA
1497474000.0 134.707 NA 33 NA NA NA 160 NA NA NA 69 NA NA NA 112 NA NA
1497474000.0 134.708 NA 32 NA NA NA 158 NA NA NA 70 NA NA NA 109 NA NA
1497474000.0 134.71 NA 24 NA NA NA 153 NA NA NA 77 NA NA NA 123 NA NA
1497474000.0 134.801 NA 35 NA NA NA 161 NA NA NA 64 NA NA NA 77 NA NA
1497474000.0 134.802 NA 28 NA NA NA 164 NA NA NA 85 NA NA NA 101 NA NA
1497474000.0 134.803 NA 27 NA NA NA 164 NA NA NA 84 NA NA NA 208 NA NA
1497474000.0 134.804 NA 36 NA NA NA 163 NA NA NA 83 NA NA NA 163 NA NA
1497474000.0 134.805 NA 35 NA NA NA 168 NA NA NA 84 NA NA NA 113 NA NA
1497474000.0 134.806 NA 31 NA NA NA 160 NA NA NA 92 NA NA NA 132 NA NA
1497474000.0 134.807 NA 81 NA NA NA 232 NA NA NA 321 NA NA NA 719 NA NA
1497474000.0 134.808 NA 78 NA NA NA 231 NA NA NA 348 NA NA NA 635 NA NA
1497474000.0 134.809 NA 35 NA NA NA 161 NA NA NA 82 NA NA NA 104 NA NA
1497474000.0 134.81 NA 26 NA NA NA 160 NA NA NA 82 NA NA NA 153 NA NA
1497474000.0 134.811 NA 33 NA NA NA 162 NA NA NA 81 NA NA NA 171 NA NA
1497474000.0 134.812 NA 25 NA NA NA 159 NA NA NA 82 NA NA NA 163 NA NA
1497474000.0 134.901 NA 26 NA NA NA 161 NA NA NA 89 NA NA NA 154 NA NA
1497474000.0 134.902 NA 27 NA NA NA 165 NA NA NA 95 NA NA NA 216 NA NA
1497474000.0 134.903 NA 32 NA NA NA 165 NA NA NA 73 NA NA NA 90 NA NA
1497474000.0 134.904 NA 27 NA NA NA 162 NA NA NA 89 NA NA NA 146 NA NA
1497474000.0 134.905 NA 29 NA NA NA 163 NA NA NA 76 NA NA NA 97 NA NA
1497474000.0 134.906 NA 27 NA NA NA 163 NA NA NA 103 NA NA NA 185 NA NA
1497474000.0 134.907 NA 74 NA NA NA 230 NA NA NA 352 NA NA NA 567 NA NA
1497474000.0 134.908 NA 80 NA NA NA 233 NA NA NA 270 NA NA NA 331 NA NA
1497474000.0 134.909 NA 34 NA NA NA 164 NA NA NA 73 NA NA NA 110 NA NA
1497474000.0 134.91 NA 36 NA NA NA 163 NA NA NA 74 NA NA NA 146 NA NA
1497474000.0 134.911 NA 28 NA NA NA 163 NA NA NA 72 NA NA NA 89 NA NA
1497474000.0 134.912 NA 25 NA NA NA 159 NA NA NA 91 NA NA NA 193 NA NA
1497474000.0 134.99601 NA 37 NA NA NA 162 NA NA NA 94 NA NA NA 115 NA NA
1497474000.0 134.99602 NA 29 NA NA NA 163 NA NA NA 74 NA NA NA 176 NA NA
1497474000.0 134.99603 NA 32 NA NA NA 163 NA NA NA 92 NA NA NA 188 NA NA
1497474000.0 134.99901 NA 27 NA NA NA 162 NA NA NA 103 NA NA NA 200 NA NA
1497474000.0 1340.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1341.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1343.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1344.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1345.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1347.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1348.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1349.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497474000.0 1350.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
