Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1497646800.0 10001.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10003.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10004.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10005.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10006.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10007.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10008.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10009.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10023.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10024.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10024.1 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10024.2 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10024.3 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10024.4 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10024.5 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10024.6 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10025.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10026.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10042.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10071.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1010.0 NA 37 38 0 NA 176 145 0 NA 22 15 55 NA 46 32 61
1497646800.0 1020.0 NA 35 NA NA NA 181 NA NA NA 42 NA NA NA 72 NA NA
1497646800.0 10224.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10225.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 10424.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1306.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1307.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1308.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1309.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1310.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1311.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1312.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1313.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1314.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1315.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1316.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1317.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1318.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1319.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1320.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1321.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1322.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1323.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1324.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1325.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1325.2 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1327.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1328.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1329.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1330.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1331.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1332.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1333.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1334.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1335.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1336.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1337.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1339.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 134.703 NA 38 NA NA NA 162 NA NA NA 71 NA NA NA 87 NA NA
1497646800.0 134.704 NA 27 NA NA NA 157 NA NA NA 72 NA NA NA 93 NA NA
1497646800.0 134.71 NA 30 NA NA NA 153 NA NA NA 59 NA NA NA 69 NA NA
1497646800.0 134.812 NA 29 NA NA NA 160 NA NA NA 63 NA NA NA 74 NA NA
1497646800.0 134.901 NA 29 NA NA NA 161 NA NA NA 65 NA NA NA 84 NA NA
1497646800.0 134.902 NA 34 NA NA NA 165 NA NA NA 77 NA NA NA 104 NA NA
1497646800.0 134.904 NA 28 NA NA NA 163 NA NA NA 78 NA NA NA 100 NA NA
1497646800.0 134.906 NA 29 NA NA NA 163 NA NA NA 77 NA NA NA 120 NA NA
1497646800.0 134.909 NA 28 NA NA NA 164 NA NA NA 72 NA NA NA 457 NA NA
1497646800.0 134.912 NA 25 NA NA NA 160 NA NA NA 70 NA NA NA 253 NA NA
1497646800.0 134.99901 NA 32 NA NA NA 163 NA NA NA 74 NA NA NA 100 NA NA
1497646800.0 1340.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1341.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1343.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1344.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1347.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1349.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1350.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1351.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1352.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1353.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1354.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1355.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.721 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.722 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.723 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.724 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.725 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.726 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.727 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.728 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.73 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.731 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.732 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.7321 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.734 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.735 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.736 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.737 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.738 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.74 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.742 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.744 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.745 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.746 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.747 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.749 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.75 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.751 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.753 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.756 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.757 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.759 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.76 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.761 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.762 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.763 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.764 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.766 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.767 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.768 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.769 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.77 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.772 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.773 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.774 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.775 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.778 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 136.779 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1364.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1365.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 1366.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 139901.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497646800.0 139902.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
