Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1497301200.0 4.27 NA 61 NA NA NA 180 NA NA NA 82 NA NA NA 113 NA NA
1497301200.0 4.28 NA 70 NA NA NA 199 NA NA NA 61 NA NA NA 266 NA NA
1497301200.0 4.29 NA 36 NA NA NA 153 NA NA NA 62 NA NA NA 139 NA NA
1497301200.0 4.34 NA 69 NA NA NA 192 NA NA NA 64 NA NA NA 155 NA NA
1497301200.0 4.36 NA 62 NA NA NA 179 NA NA NA 67 NA NA NA 81 NA NA
1497301200.0 4.37 NA 62 NA NA NA 179 NA NA NA 76 NA NA NA 90 NA NA
1497301200.0 4.4 NA 30 NA NA NA 154 NA NA NA 63 NA NA NA 110 NA NA
1497301200.0 4.41 NA 31 NA NA NA 152 NA NA NA 82 NA NA NA 144 NA NA
1497301200.0 4.42 NA 32 NA NA NA 154 NA NA NA 84 NA NA NA 115 NA NA
1497301200.0 4.43 NA 27 NA NA NA 152 NA NA NA 59 NA NA NA 95 NA NA
1497301200.0 4.44 NA 32 NA NA NA 153 NA NA NA 78 NA NA NA 104 NA NA
1497301200.0 4.45 NA 33 NA NA NA 153 NA NA NA 83 NA NA NA 156 NA NA
1497301200.0 4.51 NA 27 NA NA NA 153 NA NA NA 84 NA NA NA 100 NA NA
1497301200.0 4.52 NA 31 NA NA NA 152 NA NA NA 89 NA NA NA 104 NA NA
1497301200.0 4.53 NA 31 NA NA NA 153 NA NA NA 88 NA NA NA 108 NA NA
1497301200.0 4.54 NA 30 NA NA NA 153 NA NA NA 101 NA NA NA 129 NA NA
1497301200.0 4.55 NA 29 NA NA NA 152 NA NA NA 88 NA NA NA 108 NA NA
1497301200.0 4.57 NA 59 NA NA NA 175 NA NA NA 79 NA NA NA 104 NA NA
1497301200.0 4.58 NA 42 NA NA NA 171 NA NA NA 78 NA NA NA 97 NA NA
1497301200.0 4.61 NA 31 NA NA NA 152 NA NA NA 97 NA NA NA 143 NA NA
1497301200.0 4.62 NA 33 NA NA NA 153 NA NA NA 83 NA NA NA 137 NA NA
1497301200.0 4.63 NA 32 NA NA NA 153 NA NA NA 81 NA NA NA 163 NA NA
1497301200.0 4.64 NA 32 NA NA NA 152 NA NA NA 94 NA NA NA 171 NA NA
1497301200.0 4.65 NA 32 NA NA NA 152 NA NA NA 89 NA NA NA 166 NA NA
1497301200.0 4.67 NA 60 NA NA NA 177 NA NA NA 83 NA NA NA 125 NA NA
1497301200.0 4.68 NA 44 NA NA NA 170 NA NA NA 77 NA NA NA 96 NA NA
1497301200.0 4.71 NA 33 NA NA NA 153 NA NA NA 76 NA NA NA 138 NA NA
1497301200.0 4.72 NA 32 NA NA NA 152 NA NA NA 83 NA NA NA 115 NA NA
1497301200.0 4.73 NA 33 NA NA NA 156 NA NA NA 94 NA NA NA 171 NA NA
1497301200.0 4.74 NA 33 NA NA NA 153 NA NA NA 83 NA NA NA 100 NA NA
1497301200.0 4.75 NA 32 NA NA NA 153 NA NA NA 93 NA NA NA 148 NA NA
1497301200.0 4.76 NA 63 NA NA NA 182 NA NA NA 82 NA NA NA 114 NA NA
1497301200.0 4.77 NA 58 NA NA NA 176 NA NA NA 86 NA NA NA 113 NA NA
1497301200.0 4.78 NA 49 NA NA NA 172 NA NA NA 100 NA NA NA 118 NA NA
1497301200.0 503.0 31 0 NA NA 146 0 NA NA 57 12 NA NA 61 18 NA NA
1497301200.0 504.0 36 0 NA NA 147 0 NA NA 38 11 NA NA 43 17 NA NA
1497301200.0 505.0 36 0 NA NA 147 0 NA NA 42 11 NA NA 47 16 NA NA
1497301200.0 506.0 36 0 NA NA 146 0 NA NA 33 11 NA NA 44 17 NA NA
1497301200.0 507.0 29 0 NA NA 146 0 NA NA 55 12 NA NA 61 17 NA NA
1497301200.0 508.0 33 0 NA NA 146 0 NA NA 29 12 NA NA 35 17 NA NA
1497301200.0 509.0 32 0 NA NA 146 0 NA NA 20 11 NA NA 26 31 NA NA
1497301200.0 510.0 35 0 NA NA 146 0 NA NA 110 13 NA NA 117 20 NA NA
1497301200.0 512.0 15 37 0 NA 200 149 0 NA 1950 39 15 NA 4640 48 22 NA
1497301200.0 513.0 15 31 0 NA 200 150 0 NA 377 35 11 NA 1570 50 20 NA
1497301200.0 514.0 15 37 0 NA 200 149 0 NA 280 42 12 NA 338 48 18 NA
1497301200.0 515.0 17 37 0 NA 200 149 0 NA 1498 35 12 NA 3671 40 19 NA
1497301200.0 516.0 15 35 0 NA 200 149 0 NA 383 28 12 NA 811 38 18 NA
1497301200.0 517.0 21 37 0 NA 200 149 0 NA 1151 33 10 NA 1225 39 16 NA
1497301200.0 518.0 15 38 0 NA 200 149 0 NA 1752 33 14 NA 5267 41 21 NA
1497301200.0 519.0 15 37 0 NA 200 149 0 NA 332 28 10 NA 719 37 17 NA
1497301200.0 520.0 21 37 0 NA 200 149 0 NA 1204 37 10 NA 1259 41 16 NA
1497301200.0 521.0 15 37 0 NA 200 150 0 NA 384 38 12 NA 1054 43 33 NA
1497301200.0 522.0 15 37 0 NA 200 150 0 NA 1572 35 12 NA 4816 47 18 NA
1497301200.0 523.0 21 47 0 NA 200 160 0 NA 750 63 10 NA 884 68 15 NA
1497301200.0 524.0 21 37 0 NA 200 149 0 NA 1218 36 10 NA 1330 41 16 NA
1497301200.0 525.0 15 38 0 NA 200 150 0 NA 386 39 11 NA 1381 45 16 NA
1497301200.0 526.0 15 36 0 NA 200 151 0 NA 1545 36 12 NA 6707 46 17 NA
1497301200.0 527.0 15 36 0 NA 200 149 0 NA 1762 52 15 NA 1855 61 22 NA
1497301200.0 528.0 15 37 0 NA 200 150 0 NA 375 33 12 NA 772 40 17 NA
1497301200.0 529.0 15 38 0 NA 200 150 0 NA 1851 35 15 NA 3978 43 23 NA
1497301200.0 530.0 21 37 0 NA 200 149 0 NA 1193 41 10 NA 1273 46 15 NA
1497301200.0 531.0 63 0 NA NA 256 0 NA NA 49 11 NA NA 55 49 NA NA
1497301200.0 534.0 33 0 NA NA 159 0 NA NA 44 11 NA NA 65 17 NA NA
1497301200.0 541.0 46 0 NA NA 158 0 NA NA 44 11 NA NA 49 17 NA NA
1497301200.0 545.0 46 0 NA NA 158 0 NA NA 38 12 NA NA 42 17 NA NA
1497301200.0 551.0 21 37 0 NA 200 149 0 NA 742 44 11 NA 792 48 16 NA
1497301200.0 552.0 21 38 0 NA 200 149 0 NA 1186 37 10 NA 1343 41 15 NA
1497301200.0 554.0 14 38 0 NA 200 149 0 NA 3511 58 16 NA 3586 62 24 NA
1497301200.0 555.0 20 37 0 NA 200 150 0 NA 536 33 10 NA 827 40 17 NA
1497301200.0 556.0 15 36 0 NA 200 149 0 NA 276 44 12 NA 375 126 20 NA
1497301200.0 560.0 33 0 NA NA 146 0 NA NA 35 13 NA NA 40 19 NA NA
1497301200.0 561.0 36 0 NA NA 146 0 NA NA 38 12 NA NA 43 18 NA NA
1497301200.0 562.0 15 37 0 NA 200 149 0 NA 170 39 11 NA 253 43 17 NA
