Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1498165200.0 1.0 88 160 183 NA NA NA NA NA 187 500 269 NA NA NA NA NA 1450 328 207 NA NA NA NA NA 652 143 188 NA NA NA NA NA
1498165200.0 10.0 NA 161 392 0 NA NA NA NA NA 518 501 0 NA NA NA NA NA 1656 1719 341 NA NA NA NA NA 569 757 385 NA NA NA NA
1498165200.0 1000.0 NA 425 170 0 59 NA NA NA NA 548 246 0 102 NA NA NA NA 1559 353 358 87 NA NA NA NA 677 297 485 127 NA NA NA
1498165200.0 10001.0 NA 221 575 100 0 NA NA NA NA 600 787 148 0 NA NA NA NA 463 683 60 471 NA NA NA NA 253 638 90 483 NA NA NA
1498165200.0 10002.0 NA 201 552 101 0 NA NA NA NA 602 762 139 0 NA NA NA NA 352 707 61 461 NA NA NA NA 220 650 91 480 NA NA NA
1498165200.0 10003.0 NA 214 543 96 0 NA NA NA NA 581 776 149 0 NA NA NA NA 497 798 59 462 NA NA NA NA 254 770 113 472 NA NA NA
1498165200.0 10004.0 NA 233 567 95 0 NA NA NA NA 592 745 151 0 NA NA NA NA 350 669 60 520 NA NA NA NA 201 623 102 528 NA NA NA
1498165200.0 10005.0 NA 237 562 101 0 NA NA NA NA 601 767 151 0 NA NA NA NA 441 729 76 520 NA NA NA NA 243 678 120 528 NA NA NA
1498165200.0 10006.0 NA 216 542 91 0 NA NA NA NA 611 777 147 0 NA NA NA NA 417 703 64 529 NA NA NA NA 264 720 135 538 NA NA NA
1498165200.0 10007.0 NA 215 576 96 0 NA NA NA NA 606 770 154 0 NA NA NA NA 432 734 60 502 NA NA NA NA 414 650 92 540 NA NA NA
1498165200.0 10008.0 NA 195 558 101 0 NA NA NA NA 599 768 143 0 NA NA NA NA 482 768 66 529 NA NA NA NA 266 723 105 537 NA NA NA
1498165200.0 10009.0 NA 228 561 101 0 NA NA NA NA 596 745 151 0 NA NA NA NA 363 727 62 469 NA NA NA NA 230 632 108 479 NA NA NA
1498165200.0 1001.0 NA 375 380 0 0 0 0 0 NA 521 522 0 0 0 0 0 NA 1390 457 5 22 289 23 302 NA 634 365 75 20 294 28 308
1498165200.0 1002.0 NA 371 82 NA NA NA NA NA NA 503 130 NA NA NA NA NA NA 1744 124 NA NA NA NA NA NA 789 58 NA NA NA NA NA
