Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1497992400.0 1.0 84 186 NA NA NA 177 500 NA NA NA 1173 280 NA NA NA 579 119 NA NA NA
1497992400.0 10.0 NA 110 NA NA NA NA 516 NA NA NA NA 2837 NA NA NA NA 891 NA NA NA
1497992400.0 10001.0 NA 196 NA NA NA NA 600 NA NA NA NA 540 NA NA NA NA 301 NA NA NA
1497992400.0 10002.0 NA 188 NA NA NA NA 593 NA NA NA NA 582 NA NA NA NA 324 NA NA NA
1497992400.0 10003.0 NA 191 NA NA NA NA 594 NA NA NA NA 656 NA NA NA NA 312 NA NA NA
1497992400.0 10004.0 NA 184 NA NA NA NA 603 NA NA NA NA 620 NA NA NA NA 325 NA NA NA
1497992400.0 10005.0 NA 197 NA NA NA NA 596 NA NA NA NA 516 NA NA NA NA 281 NA NA NA
1497992400.0 10006.0 NA 181 NA NA NA NA 600 NA NA NA NA 523 NA NA NA NA 319 NA NA NA
1497992400.0 10007.0 NA 182 NA NA NA NA 596 NA NA NA NA 554 NA NA NA NA 313 NA NA NA
1497992400.0 10008.0 NA 208 NA NA NA NA 607 NA NA NA NA 628 NA NA NA NA 330 NA NA NA
1497992400.0 10009.0 NA 185 NA NA NA NA 606 NA NA NA NA 597 NA NA NA NA 319 NA NA NA
1497992400.0 10023.0 NA 256 NA NA NA NA 587 NA NA NA NA 327 NA NA NA NA 200 NA NA NA
1497992400.0 10024.0 NA 241 NA NA NA NA 594 NA NA NA NA 400 NA NA NA NA 218 NA NA NA
1497992400.0 10024.1 NA 221 NA NA NA NA 601 NA NA NA NA 420 NA NA NA NA 236 NA NA NA
1497992400.0 10024.2 NA 237 NA NA NA NA 592 NA NA NA NA 417 NA NA NA NA 301 NA NA NA
1497992400.0 10024.3 NA 217 NA NA NA NA 603 NA NA NA NA 484 NA NA NA NA 247 NA NA NA
1497992400.0 10024.4 NA 236 NA NA NA NA 599 NA NA NA NA 410 NA NA NA NA 245 NA NA NA
1497992400.0 10024.5 NA 213 NA NA NA NA 599 NA NA NA NA 494 NA NA NA NA 258 NA NA NA
1497992400.0 10024.6 NA 191 NA NA NA NA 605 NA NA NA NA 759 NA NA NA NA 374 NA NA NA
1497992400.0 10025.0 NA 219 NA NA NA NA 604 NA NA NA NA 379 NA NA NA NA 230 NA NA NA
1497992400.0 10026.0 NA 195 NA NA NA NA 594 NA NA NA NA 926 NA NA NA NA 460 NA NA NA
1497992400.0 1004.0 NA 0 NA NA NA NA 0 NA NA NA NA 189 NA NA NA NA 187 NA NA NA
1497992400.0 10042.0 NA 185 NA NA NA NA 601 NA NA NA NA 696 NA NA NA NA 361 NA NA NA
1497992400.0 10059.0 NA 213 NA NA NA NA 605 NA NA NA NA 475 NA NA NA NA 246 NA NA NA
1497992400.0 10071.0 NA 195 NA NA NA NA 605 NA NA NA NA 876 NA NA NA NA 462 NA NA NA
1497992400.0 1010.0 NA 76 45 0 NA NA 149 92 0 NA NA 43 16 16 NA NA 561 66 2178 NA
1497992400.0 1020.0 NA 71 NA NA NA NA 141 NA NA NA NA 33 NA NA NA NA 67 NA NA NA
1497992400.0 10224.0 NA 314 NA NA NA NA 600 NA NA NA NA 1988 NA NA NA NA 2316 NA NA NA
1497992400.0 10225.0 NA 313 NA NA NA NA 612 NA NA NA NA 2672 NA NA NA NA 2868 NA NA NA
1497992400.0 103.0 38 0 NA NA NA 91 0 NA NA NA 558 87 NA NA NA 299 39 NA NA NA
1497992400.0 10424.0 NA 207 NA NA NA NA 590 NA NA NA NA 412 NA NA NA NA 246 NA NA NA
1497992400.0 105.0 97 181 36 NA NA 187 498 73 NA NA 1255 253 2 NA NA 559 112 150 NA NA
1497992400.0 106.0 38 0 NA NA NA 91 0 NA NA NA 561 80 NA NA NA 304 36 NA NA NA
1497992400.0 107.0 97 187 NA NA NA 206 497 NA NA NA 2855 289 NA NA NA 972 129 NA NA NA
1497992400.0 108.0 99 123 NA NA NA 206 501 NA NA NA 6445 522 NA NA NA 2048 231 NA NA NA
1497992400.0 10823.0 76 188 NA NA NA 132 587 NA NA NA 1595 372 NA NA NA 699 254 NA NA NA
1497992400.0 10824.0 82 195 NA NA NA 147 576 NA NA NA 10970 913 NA NA NA 5217 399 NA NA NA
1497992400.0 10825.0 69 180 NA NA NA 140 591 NA NA NA 8033 1191 NA NA NA 3110 598 NA NA NA
1497992400.0 10826.0 88 214 NA NA NA 148 584 NA NA NA 5677 657 NA NA NA 2183 300 NA NA NA
1497992400.0 10842.0 68 223 NA NA NA 118 592 NA NA NA 1296 259 NA NA NA 592 173 NA NA NA
1497992400.0 109.0 88 122 NA NA NA 199 502 NA NA NA 7623 588 NA NA NA 2507 234 NA NA NA
1497992400.0 11.0 NA 100 NA NA NA NA 533 NA NA NA NA 3044 NA NA NA NA 1358 NA NA NA
1497992400.0 110.0 57 178 NA NA NA 125 497 NA NA NA 731 251 NA NA NA 340 116 NA NA NA
1497992400.0 1102.0 NA 187 NA NA NA NA 518 NA NA NA NA 1559 NA NA NA NA 502 NA NA NA
1497992400.0 111.0 98 166 NA NA NA 195 500 NA NA NA 1672 222 NA NA NA 628 119 NA NA NA
1497992400.0 112.0 98 168 NA NA NA 207 498 NA NA NA 2430 313 NA NA NA 880 133 NA NA NA
1497992400.0 11224.0 71 183 NA NA NA 142 581 NA NA NA 10947 1238 NA NA NA 4303 658 NA NA NA
1497992400.0 113.0 97 191 NA NA NA 199 500 NA NA NA 2346 306 NA NA NA 838 133 NA NA NA
1497992400.0 114.0 104 195 NA NA NA 201 499 NA NA NA 2372 272 NA NA NA 827 119 NA NA NA
1497992400.0 115.0 97 97 NA NA NA 206 498 NA NA NA 4916 755 NA NA NA 1659 313 NA NA NA
1497992400.0 116.0 92 141 NA NA NA 193 501 NA NA NA 2923 280 NA NA NA 1087 138 NA NA NA
1497992400.0 117.0 90 122 NA NA NA 201 498 NA NA NA 6243 512 NA NA NA 1965 209 NA NA NA
1497992400.0 118.0 91 113 NA NA NA 207 501 NA NA NA 6723 560 NA NA NA 2227 230 NA NA NA
1497992400.0 119.0 100 180 NA NA NA 207 502 NA NA NA 2298 279 NA NA NA 873 125 NA NA NA
1497992400.0 12.0 NA 121 NA NA NA NA 515 NA NA NA NA 2324 NA NA NA NA 724 NA NA NA
1497992400.0 120.0 57 182 NA NA NA 133 500 NA NA NA 676 327 NA NA NA 326 137 NA NA NA
1497992400.0 121.0 96 126 NA NA NA 207 500 NA NA NA 4711 386 NA NA NA 1615 165 NA NA NA
1497992400.0 122.0 47 217 NA NA NA 110 500 NA NA NA 655 143 NA NA NA 344 89 NA NA NA
1497992400.0 125.0 93 172 NA NA NA 193 496 NA NA NA 2086 266 NA NA NA 757 133 NA NA NA
1497992400.0 126.0 67 197 NA NA NA 132 500 NA NA NA 1138 236 NA NA NA 453 105 NA NA NA
1497992400.0 127.0 60 193 NA NA NA 138 499 NA NA NA 1028 240 NA NA NA 417 109 NA NA NA
1497992400.0 128.0 54 190 NA NA NA 125 500 NA NA NA 666 259 NA NA NA 321 119 NA NA NA
1497992400.0 129.0 54 184 NA NA NA 115 498 NA NA NA 675 238 NA NA NA 330 115 NA NA NA
1497992400.0 13.0 NA 108 NA NA NA NA 515 NA NA NA NA 395 NA NA NA NA 214 NA NA NA
1497992400.0 130.0 56 189 NA NA NA 115 498 NA NA NA 731 251 NA NA NA 339 108 NA NA NA
1497992400.0 1301.0 94 303 NA NA NA 162 606 NA NA NA 1690 436 NA NA NA 833 237 NA NA NA
1497992400.0 1302.0 106 194 NA NA NA 184 599 NA NA NA 8342 1186 NA NA NA 2576 556 NA NA NA
1497992400.0 1303.0 96 209 NA NA NA 172 593 NA NA NA 6518 699 NA NA NA 2284 394 NA NA NA
1497992400.0 1306.0 NA 294 NA NA NA NA 632 NA NA NA NA 410 NA NA NA NA 254 NA NA NA
1497992400.0 1307.0 NA 247 243 55 0 NA 627 331 103 0 NA 420 372 24 267 NA 261 337 28 276
1497992400.0 1308.0 NA 228 241 61 0 NA 600 317 101 0 NA 460 317 23 270 NA 388 301 27 284
1497992400.0 1309.0 NA 269 NA NA NA NA 628 NA NA NA NA 588 NA NA NA NA 305 NA NA NA
1497992400.0 131.0 66 182 NA NA NA 127 499 NA NA NA 1116 310 NA NA NA 479 128 NA NA NA
1497992400.0 1310.0 NA 294 NA NA NA NA 617 NA NA NA NA 444 NA NA NA NA 259 NA NA NA
1497992400.0 1311.0 NA 256 NA NA NA NA 620 NA NA NA NA 638 NA NA NA NA 344 NA NA NA
1497992400.0 1312.0 NA 235 NA NA NA NA 630 NA NA NA NA 608 NA NA NA NA 409 NA NA NA
1497992400.0 1313.0 NA 235 NA NA NA NA 621 NA NA NA NA 862 NA NA NA NA 447 NA NA NA
1497992400.0 1314.0 NA 270 NA NA NA NA 624 NA NA NA NA 529 NA NA NA NA 291 NA NA NA
1497992400.0 1315.0 NA 228 NA NA NA NA 603 NA NA NA NA 664 NA NA NA NA 383 NA NA NA
1497992400.0 1316.0 NA 225 NA NA NA NA 625 NA NA NA NA 635 NA NA NA NA 374 NA NA NA
1497992400.0 1317.0 NA 229 NA NA NA NA 627 NA NA NA NA 588 NA NA NA NA 418 NA NA NA
1497992400.0 1318.0 NA 262 NA NA NA NA 609 NA NA NA NA 623 NA NA NA NA 362 NA NA NA
1497992400.0 1319.0 NA 244 NA NA NA NA 633 NA NA NA NA 632 NA NA NA NA 352 NA NA NA
1497992400.0 132.0 82 98 NA NA NA 189 500 NA NA NA 5968 684 NA NA NA 2018 317 NA NA NA
1497992400.0 1320.0 NA 221 NA NA NA NA 614 NA NA NA NA 634 NA NA NA NA 363 NA NA NA
1497992400.0 1321.0 NA 247 NA NA NA NA 609 NA NA NA NA 531 NA NA NA NA 322 NA NA NA
1497992400.0 1322.0 NA 240 NA NA NA NA 615 NA NA NA NA 570 NA NA NA NA 425 NA NA NA
