Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497214800.0 1.0 87 154 178 NA NA NA NA NA 187 500 262 NA NA NA NA NA 1293 290 201 NA NA NA NA NA 702 136 170 NA NA NA NA NA
1497214800.0 10.0 NA 145 405 0 NA NA NA NA NA 514 517 0 NA NA NA NA NA 1634 1520 392 NA NA NA NA NA 531 638 399 NA NA NA NA
1497214800.0 1000.0 NA 411 170 0 59 NA NA NA NA 554 241 0 101 NA NA NA NA 2705 550 726 131 NA NA NA NA 1241 337 737 142 NA NA NA
1497214800.0 10001.0 NA 202 578 94 0 NA NA NA NA 593 783 142 0 NA NA NA NA 474 937 73 757 NA NA NA NA 277 1667 273 784 NA NA NA
1497214800.0 10002.0 NA 209 589 92 0 NA NA NA NA 610 762 144 0 NA NA NA NA 409 954 126 692 NA NA NA NA 225 912 223 699 NA NA NA
1497214800.0 10003.0 NA 186 566 96 0 NA NA NA NA 598 769 153 0 NA NA NA NA 603 1308 133 1174 NA NA NA NA 365 1141 239 1185 NA NA NA
1497214800.0 10004.0 NA 208 556 94 0 NA NA NA NA 603 784 139 0 NA NA NA NA 779 1406 103 1066 NA NA NA NA 431 1354 160 1077 NA NA NA
1497214800.0 10005.0 NA 185 569 93 0 NA NA NA NA 604 772 145 0 NA NA NA NA 515 1289 115 1176 NA NA NA NA 330 1171 165 1187 NA NA NA
1497214800.0 10006.0 NA 228 551 93 0 NA NA NA NA 605 800 146 0 NA NA NA NA 473 1063 69 762 NA NA NA NA 237 2942 273 768 NA NA NA
1497214800.0 10007.0 NA 203 604 93 0 NA NA NA NA 587 787 148 0 NA NA NA NA 454 813 69 770 NA NA NA NA 235 709 96 776 NA NA NA
1497214800.0 10008.0 NA 213 551 94 0 NA NA NA NA 587 760 147 0 NA NA NA NA 501 1077 73 769 NA NA NA NA 268 2953 273 778 NA NA NA
1497214800.0 10009.0 NA 191 583 92 0 NA NA NA NA 595 784 153 0 NA NA NA NA 501 1170 78 663 NA NA NA NA 259 1110 121 668 NA NA NA
1497214800.0 1001.0 NA 405 384 0 0 0 0 0 NA 525 513 0 0 0 0 0 NA 2174 590 7 27 547 56 505 NA 941 447 14 31 543 35 509
1497214800.0 1002.0 NA 388 84 NA NA NA NA NA NA 527 130 NA NA NA NA NA NA 1657 114 NA NA NA NA NA NA 719 62 NA NA NA NA NA
1497214800.0 10023.0 NA 215 616 89 0 NA NA NA NA 603 791 142 0 NA NA NA NA 468 941 74 929 NA NA NA NA 251 909 277 941 NA NA NA
1497214800.0 10024.0 NA 211 615 95 0 NA NA NA NA 591 803 146 0 NA NA NA NA 524 1052 79 807 NA NA NA NA 243 739 104 813 NA NA NA
1497214800.0 10024.1 NA 223 390 0 NA NA NA NA NA 605 551 0 NA NA NA NA NA 478 427 413 NA NA NA NA NA 248 372 420 NA NA NA NA
1497214800.0 10024.2 NA 200 586 0 NA NA NA NA NA 597 769 0 NA NA NA NA NA 722 1659 1206 NA NA NA NA NA 391 1277 1220 NA NA NA NA
1497214800.0 10024.3 NA 217 359 0 NA NA NA NA NA 590 496 0 NA NA NA NA NA 614 397 343 NA NA NA NA NA 295 336 348 NA NA NA NA
1497214800.0 10024.4 NA 197 610 0 NA NA NA NA NA 607 810 0 NA NA NA NA NA 549 1409 759 NA NA NA NA NA 446 1116 766 NA NA NA NA
1497214800.0 10024.5 NA 218 391 0 NA NA NA NA NA 599 542 0 NA NA NA NA NA 564 476 401 NA NA NA NA NA 313 405 411 NA NA NA NA
1497214800.0 10024.6 NA 199 577 0 NA NA NA NA NA 597 809 0 NA NA NA NA NA 732 1755 1212 NA NA NA NA NA 407 1371 1234 NA NA NA NA
1497214800.0 10025.0 NA 210 612 99 0 NA NA NA NA 590 808 150 0 NA NA NA NA 477 879 78 880 NA NA NA NA 238 729 116 892 NA NA NA
1497214800.0 10026.0 NA 227 617 92 0 NA NA NA NA 611 785 144 0 NA NA NA NA 510 1231 80 855 NA NA NA NA 239 793 105 862 NA NA NA
