Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1498341600.0 10.0 NA 112 384 0 NA NA 395 475 0 NA NA 1737 1556 359 NA NA 652 648 370 NA
1498341600.0 1000.0 NA 404 136 0 47 NA 501 195 0 90 NA 1557 403 418 86 NA 769 292 427 110
1498341600.0 10023.0 NA 165 525 88 0 NA 447 679 134 0 NA 442 2415 80 595 NA 292 2412 121 605
1498341600.0 10024.2 NA 182 542 0 NA NA 452 690 0 NA NA 525 2758 662 NA NA 300 2483 670 NA
1498341600.0 10024.4 NA 191 540 0 NA NA 449 697 0 NA NA 600 2741 701 NA NA 345 2479 713 NA
1498341600.0 10024.6 NA 188 538 0 NA NA 443 684 0 NA NA 699 3825 942 NA NA 396 3658 957 NA
1498341600.0 10025.0 NA 179 534 95 0 NA 447 683 134 0 NA 479 2454 75 624 NA 265 2392 116 633
1498341600.0 10026.0 NA 186 490 96 0 NA 448 662 135 0 NA 522 2929 81 705 NA 287 2848 203 718
1498341600.0 10042.0 NA 171 531 92 0 NA 440 678 135 0 NA 462 2398 72 628 NA 440 2311 102 637
1498341600.0 10224.0 NA 280 774 0 NA NA 478 996 0 NA NA 2935 5238 851 NA NA 2548 3262 864 NA
1498341600.0 10225.0 NA 283 779 0 NA NA 461 954 0 NA NA 3340 5045 813 NA NA 3491 3556 833 NA
1498341600.0 10424.0 NA 183 540 0 NA NA 446 691 0 NA NA 447 2557 587 NA NA 266 2391 595 NA
1498341600.0 107.0 80 88 374 NA NA 171 366 486 NA NA 3573 290 451 NA NA 1405 136 383 NA NA
1498341600.0 10823.0 70 165 529 96 0 120 432 673 133 0 1413 386 2425 62 555 749 240 2372 87 564
1498341600.0 10824.0 77 186 552 92 0 132 444 695 135 0 5539 675 2837 83 724 1896 356 2643 118 737
1498341600.0 10825.0 76 184 537 96 0 126 439 686 135 0 3127 465 2619 67 568 1519 263 2492 102 597
