Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497862800.0 1.0 73 88 138 NA NA NA NA NA 166 360 227 NA NA NA NA NA 2209 321 247 NA NA NA NA NA 898 154 234 NA NA NA NA NA
1497862800.0 10.0 NA 100 391 0 NA NA NA NA NA 373 483 0 NA NA NA NA NA 1578 1559 335 NA NA NA NA NA 605 897 346 NA NA NA NA
1497862800.0 1000.0 NA 391 133 0 52 NA NA NA NA 508 213 0 104 NA NA NA NA 1545 388 340 85 NA NA NA NA 721 285 408 289 NA NA NA
1497862800.0 10001.0 NA 169 558 98 0 NA NA NA NA 447 725 150 0 NA NA NA NA 485 1095 179 738 NA NA NA NA 297 1075 225 751 NA NA NA
1497862800.0 10002.0 NA 164 553 98 0 NA NA NA NA 443 718 149 0 NA NA NA NA 448 919 87 609 NA NA NA NA 287 1457 140 620 NA NA NA
1497862800.0 10003.0 NA 169 502 91 0 NA NA NA NA 446 718 149 0 NA NA NA NA 637 886 97 561 NA NA NA NA 346 1208 179 572 NA NA NA
1497862800.0 10004.0 NA 152 552 96 0 NA NA NA NA 446 719 150 0 NA NA NA NA 652 757 85 551 NA NA NA NA 538 751 118 560 NA NA NA
1497862800.0 10005.0 NA 173 568 97 0 NA NA NA NA 446 722 149 0 NA NA NA NA 620 890 166 680 NA NA NA NA 332 860 354 691 NA NA NA
1497862800.0 10006.0 NA 169 556 91 0 NA NA NA NA 443 718 149 0 NA NA NA NA 372 621 61 450 NA NA NA NA 271 626 106 461 NA NA NA
1497862800.0 10007.0 NA 154 553 88 0 NA NA NA NA 446 723 150 0 NA NA NA NA 738 863 113 535 NA NA NA NA 413 991 180 553 NA NA NA
1497862800.0 10008.0 NA 163 556 97 0 NA NA NA NA 446 723 150 0 NA NA NA NA 601 832 115 531 NA NA NA NA 310 790 170 539 NA NA NA
1497862800.0 10009.0 NA 157 412 90 0 NA NA NA NA 446 726 150 0 NA NA NA NA 700 1009 100 541 NA NA NA NA 368 1901 170 550 NA NA NA
1497862800.0 1001.0 NA 373 378 0 0 0 0 0 NA 476 465 0 0 0 0 0 NA 1304 397 4 17 289 21 287 NA 611 373 7 19 292 25 295
1497862800.0 1002.0 NA 366 63 NA NA NA NA NA NA 477 125 NA NA NA NA NA NA 2336 138 NA NA NA NA NA NA 1032 99 NA NA NA NA NA
1497862800.0 10023.0 NA 156 553 92 0 NA NA NA NA 447 730 149 0 NA NA NA NA 687 793 102 573 NA NA NA NA 359 766 133 582 NA NA NA
1497862800.0 10024.0 NA 180 578 98 0 NA NA NA NA 444 733 150 0 NA NA NA NA 427 767 68 527 NA NA NA NA 245 618 107 541 NA NA NA
1497862800.0 10024.1 NA 186 371 0 NA NA NA NA NA 446 527 0 NA NA NA NA NA 601 511 633 NA NA NA NA NA 351 449 646 NA NA NA NA
1497862800.0 10024.2 NA 171 564 0 NA NA NA NA NA 444 734 0 NA NA NA NA NA 672 987 635 NA NA NA NA NA 335 1015 643 NA NA NA NA
1497862800.0 10024.3 NA 180 322 0 NA NA NA NA NA 441 440 0 NA NA NA NA NA 568 475 541 NA NA NA NA NA 338 432 560 NA NA NA NA
1497862800.0 10024.4 NA 172 569 0 NA NA NA NA NA 443 739 0 NA NA NA NA NA 723 976 586 NA NA NA NA NA 460 844 618 NA NA NA NA
1497862800.0 10024.5 NA 178 369 0 NA NA NA NA NA 447 513 0 NA NA NA NA NA 582 536 598 NA NA NA NA NA 348 779 605 NA NA NA NA
1497862800.0 10024.6 NA 175 564 0 NA NA NA NA NA 445 729 0 NA NA NA NA NA 637 976 577 NA NA NA NA NA 320 827 619 NA NA NA NA
1497862800.0 10025.0 NA 169 555 89 0 NA NA NA NA 446 728 150 0 NA NA NA NA 551 848 94 560 NA NA NA NA 296 886 163 571 NA NA NA
1497862800.0 10026.0 NA 178 582 98 0 NA NA NA NA 446 739 151 0 NA NA NA NA 694 1340 147 602 NA NA NA NA 338 916 183 610 NA NA NA
1497862800.0 1003.0 NA 304 0 NA NA NA NA NA NA 410 0 NA NA NA NA NA NA 3123 310 NA NA NA NA NA NA 1168 317 NA NA NA NA NA
1497862800.0 1004.0 NA 336 361 0 0 0 0 NA NA 437 447 0 0 0 0 NA NA 392 302 4 16 280 283 NA NA 310 297 18 19 345 286 NA
1497862800.0 10042.0 NA 171 568 99 0 NA NA NA NA 444 731 151 0 NA NA NA NA 398 756 75 541 NA NA NA NA 228 644 117 590 NA NA NA
1497862800.0 10059.0 NA 183 563 89 0 NA NA NA NA 453 746 151 0 NA NA NA NA 748 1507 94 613 NA NA NA NA 349 1431 168 622 NA NA NA
1497862800.0 10071.0 NA 188 583 99 0 NA NA NA NA 446 740 151 0 NA NA NA NA 432 884 64 512 NA NA NA NA 261 678 98 519 NA NA NA
1497862800.0 101.0 83 NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA 961 NA NA NA NA NA NA NA 987 NA NA NA NA NA NA NA
1497862800.0 1010.0 NA 80 40 0 NA NA NA NA NA 150 90 0 NA NA NA NA NA 96 21 28 NA NA NA NA NA 98 26 35 NA NA NA NA
1497862800.0 102.0 84 NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA 638 NA NA NA NA NA NA NA 695 NA NA NA NA NA NA NA
1497862800.0 1020.0 NA 42 NA NA NA NA NA NA NA 128 NA NA NA NA NA NA NA 44 NA NA NA NA NA NA NA 78 NA NA NA NA NA NA
1497862800.0 10224.0 NA 284 831 0 NA NA NA NA NA 465 1031 0 NA NA NA NA NA 2577 4043 872 NA NA NA NA NA 1366 2127 948 NA NA NA NA
1497862800.0 10225.0 NA 293 795 0 NA NA NA NA NA 463 1036 0 NA NA NA NA NA 1878 2328 526 NA NA NA NA NA 985 1184 541 NA NA NA NA
1497862800.0 103.0 36 0 0 NA NA NA NA NA 96 0 0 NA NA NA NA NA 628 116 304 NA NA NA NA NA 338 54 313 NA NA NA NA NA
1497862800.0 10424.0 NA 179 572 0 NA NA NA NA NA 442 734 0 NA NA NA NA NA 691 1134 606 NA NA NA NA NA 401 895 617 NA NA NA NA
1497862800.0 105.0 73 88 27 NA NA NA NA NA 160 361 78 NA NA NA NA NA 2181 293 3 NA NA NA NA NA 1013 142 27 NA NA NA NA NA
1497862800.0 106.0 36 0 0 NA NA NA NA NA 96 0 0 NA NA NA NA NA 623 117 297 NA NA NA NA NA 335 55 306 NA NA NA NA NA
1497862800.0 107.0 79 85 372 NA NA NA NA NA 176 361 477 NA NA NA NA NA 3659 287 415 NA NA NA NA NA 1353 132 384 NA NA NA NA NA
1497862800.0 108.0 78 90 373 NA NA NA NA NA 170 361 481 NA NA NA NA NA 4000 296 473 NA NA NA NA NA 1451 135 368 NA NA NA NA NA
1497862800.0 10823.0 65 166 556 98 0 NA NA NA 131 436 727 150 0 NA NA NA 1679 376 693 88 535 NA NA NA 728 226 656 150 565 NA NA NA
1497862800.0 10824.0 81 184 585 98 0 NA NA NA 142 438 737 151 0 NA NA NA 6943 681 1391 101 831 NA NA NA 2517 365 1458 154 842 NA NA NA
1497862800.0 10825.0 72 176 572 92 0 NA NA NA 137 438 736 150 0 NA NA NA 3347 419 817 65 520 NA NA NA 1103 234 690 96 536 NA NA NA
1497862800.0 10826.0 85 185 592 96 0 NA NA NA 146 436 741 151 0 NA NA NA 9800 612 1484 94 742 NA NA NA 3780 346 999 142 755 NA NA NA
1497862800.0 10842.0 60 153 377 90 0 NA NA NA 122 438 725 150 0 NA NA NA 1270 554 920 103 581 NA NA NA 702 334 2017 171 591 NA NA NA
1497862800.0 109.0 87 90 374 NA NA NA NA NA 177 361 475 NA NA NA NA NA 4180 297 490 NA NA NA NA NA 1589 136 385 NA NA NA NA NA
1497862800.0 11.0 NA 98 467 0 63 NA NA NA NA 373 578 0 114 NA NA NA NA 1246 725 330 18 NA NA NA NA 379 468 368 22 NA NA NA
1497862800.0 110.0 55 79 359 NA NA NA NA NA 126 361 471 NA NA NA NA NA 867 302 512 NA NA NA NA NA 432 150 476 NA NA NA NA NA
1497862800.0 1102.0 NA 108 389 126 66 NA NA NA NA 373 482 205 133 NA NA NA NA 1553 1998 1161 125 NA NA NA NA 507 973 472 87 NA NA NA
1497862800.0 111.0 79 93 370 NA NA NA NA NA 171 361 473 NA NA NA NA NA 3371 349 598 NA NA NA NA NA 1118 181 528 NA NA NA NA NA
1497862800.0 112.0 88 90 366 NA NA NA NA NA 191 361 467 NA NA NA NA NA 5537 532 627 NA NA NA NA NA 1784 349 534 NA NA NA NA NA
