Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1498510800.0 10001.0 NA 180 574 97 0 NA 460 735 153 0 NA 459 746 123 767 NA 267 662 145 777
1498510800.0 10005.0 NA 177 566 100 0 NA 462 738 153 0 NA 410 762 111 650 NA 358 738 153 659
1498510800.0 10009.0 NA 182 566 110 0 NA 461 727 163 0 NA 452 791 130 741 NA 279 661 147 748
1498510800.0 10024.0 NA 191 584 110 0 NA 461 746 163 0 NA 531 925 132 718 NA 335 890 157 728
1498510800.0 10042.0 NA 181 554 102 0 NA 461 740 164 0 NA 454 950 127 714 NA 295 860 173 725
1498510800.0 10071.0 NA 205 584 111 0 NA 458 748 163 0 NA 528 1276 160 799 NA 540 1490 186 815
1498510800.0 10224.0 NA 295 819 0 NA NA 490 1008 0 NA NA 2053 2834 785 NA NA 1249 1494 796 NA
1498510800.0 10225.0 NA 281 795 0 NA NA 474 1012 0 NA NA 2225 2468 822 NA NA 1444 1267 847 NA
1498510800.0 10823.0 71 170 574 101 0 130 452 732 153 0 1606 426 722 105 692 803 270 616 125 702
1498510800.0 10824.0 75 202 589 107 0 142 453 748 164 0 4587 583 1192 156 794 1758 342 879 204 808
1498510800.0 10825.0 79 187 583 100 0 137 450 745 154 0 4012 568 1029 215 869 1358 324 812 379 889
1498510800.0 10826.0 76 188 594 110 0 144 450 742 163 0 6202 719 1380 142 808 2289 374 1091 170 819
1498510800.0 10842.0 60 173 567 110 0 121 453 732 163 0 1287 316 768 145 711 696 248 697 165 720
1498510800.0 11224.0 74 194 577 0 NA 142 452 745 0 NA 4395 518 1093 694 NA 1550 303 1030 705 NA
1498510800.0 1303.0 91 112 205 NA NA 154 362 307 NA NA 7126 355 509 NA NA 2630 259 313 NA NA
1498510800.0 131.0 58 89 357 NA NA 130 360 489 NA NA 1285 271 366 NA NA 543 125 328 NA NA
1498510800.0 1312.0 NA 110 501 0 NA NA 383 615 0 NA NA 342 566 391 NA NA 187 469 401 NA
1498510800.0 1313.0 NA 113 510 0 NA NA 370 622 0 NA NA 281 852 391 NA NA 203 534 400 NA
1498510800.0 1315.0 NA 99 498 0 NA NA 379 607 0 NA NA 283 470 332 NA NA 165 459 340 NA
1498510800.0 1316.0 NA 94 493 0 NA NA 382 618 0 NA NA 293 495 343 NA NA 189 457 353 NA
1498510800.0 1317.0 NA 92 497 0 NA NA 388 611 0 NA NA 297 467 352 NA NA 202 474 368 NA
1498510800.0 1318.0 NA 102 500 0 NA NA 385 601 0 NA NA 359 444 316 NA NA 207 435 329 NA
