Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1498122000.0 1.0 76 85 139 NA NA 164 360 228 NA NA 2702 428 298 NA NA 1192 207 274 NA NA
1498122000.0 10001.0 NA 165 541 88 0 NA 445 705 149 0 NA 661 1048 99 1120 NA 355 975 139 1356
1498122000.0 10002.0 NA 162 541 96 0 NA 446 708 149 0 NA 710 801 98 562 NA 363 771 132 627
1498122000.0 10003.0 NA 165 542 94 0 NA 446 707 149 0 NA 630 837 114 549 NA 307 771 146 557
1498122000.0 10004.0 NA 155 539 89 0 NA 445 707 149 0 NA 632 873 119 554 NA 343 990 351 605
1498122000.0 10006.0 NA 155 541 95 0 NA 443 711 149 0 NA 666 811 100 546 NA 303 791 141 553
1498122000.0 10007.0 NA 156 540 89 0 NA 446 706 149 0 NA 726 819 106 581 NA 368 757 143 600
1498122000.0 10008.0 NA 154 541 95 0 NA 446 703 150 0 NA 617 795 86 527 NA 325 728 121 538
1498122000.0 10009.0 NA 163 NA NA NA NA 446 NA NA NA NA 1169 NA NA NA NA 2284 NA NA NA
1498122000.0 1002.0 NA 372 68 NA NA NA 475 123 NA NA NA 2479 142 NA NA NA 1106 103 NA NA
1498122000.0 10023.0 NA 156 541 91 0 NA 445 701 149 0 NA 594 850 119 551 NA 295 1508 169 562
1498122000.0 10024.0 NA 181 NA NA NA NA 445 NA NA NA NA 1231 NA NA NA NA 2303 NA NA NA
1498122000.0 10024.1 NA 180 379 0 NA NA 446 517 0 NA NA 624 569 673 NA NA 354 498 681 NA
1498122000.0 10024.2 NA 173 554 0 NA NA 446 716 0 NA NA 861 997 683 NA NA 353 820 697 NA
1498122000.0 10024.3 NA 182 324 0 NA NA 446 441 0 NA NA 613 525 572 NA NA 347 472 581 NA
1498122000.0 10024.4 NA 175 500 0 NA NA 446 722 0 NA NA 844 1142 649 NA NA 435 1190 659 NA
1498122000.0 10024.5 NA 182 368 0 NA NA 446 518 0 NA NA 608 544 663 NA NA 362 482 671 NA
1498122000.0 10024.6 NA 181 547 0 NA NA 447 717 0 NA NA 701 1063 617 NA NA 366 902 627 NA
1498122000.0 10025.0 NA 160 548 97 0 NA 445 715 150 0 NA 674 1041 96 628 NA 350 956 132 643
1498122000.0 10026.0 NA 183 564 89 0 NA 455 725 150 0 NA 783 1427 96 681 NA 381 963 138 713
1498122000.0 1003.0 NA 297 0 NA NA NA 414 0 NA NA NA 2043 246 NA NA NA 787 253 NA NA
1498122000.0 10042.0 NA 181 551 91 0 NA 447 713 150 0 NA 758 1269 96 1232 NA 385 1075 126 1489
1498122000.0 10059.0 NA 178 563 97 0 NA 448 733 151 0 NA 798 1390 88 678 NA 386 903 119 688
1498122000.0 10071.0 NA 174 564 97 0 NA 444 722 150 0 NA 747 1133 96 634 NA 389 1090 130 648
1498122000.0 101.0 82 NA NA NA NA 161 NA NA NA NA 723 NA NA NA NA 739 NA NA NA NA
1498122000.0 1010.0 NA 75 40 0 NA NA 150 90 0 NA NA 65 15 19 NA NA 58 26 21 NA
1498122000.0 102.0 81 NA NA NA NA 161 NA NA NA NA 571 NA NA NA NA 581 NA NA NA NA
1498122000.0 1020.0 NA 37 NA NA NA NA 127 NA NA NA NA 37 NA NA NA NA 70 NA NA NA
1498122000.0 10224.0 NA 283 787 0 NA NA 458 1034 0 NA NA 2321 3087 617 NA NA 1438 1789 630 NA
1498122000.0 10225.0 NA 283 NA NA NA NA 468 NA NA NA NA 4184 NA NA NA NA 3811 NA NA NA
1498122000.0 103.0 35 0 0 NA NA 96 0 0 NA NA 643 98 195 NA NA 350 46 196 NA NA
1498122000.0 10424.0 NA 173 558 0 NA NA 445 726 0 NA NA 688 1026 595 NA NA 344 831 606 NA
1498122000.0 105.0 75 77 25 NA NA 166 360 78 NA NA 1597 284 2 NA NA 744 127 5 NA NA
1498122000.0 106.0 43 0 0 NA NA 96 0 0 NA NA 606 92 200 NA NA 363 69 208 NA NA
1498122000.0 108.0 79 85 379 NA NA 181 360 497 NA NA 4595 504 702 NA NA 1532 199 575 NA NA
1498122000.0 10823.0 68 158 545 97 0 131 436 675 149 0 3695 563 1372 126 850 1979 319 1514 205 866
1498122000.0 10824.0 77 193 568 98 0 142 438 727 151 0 8087 746 1445 103 893 3239 374 1071 138 905
1498122000.0 10825.0 71 175 554 90 0 137 435 717 150 0 5683 663 1273 107 886 1934 360 1062 166 897
1498122000.0 10826.0 77 190 574 98 0 142 435 718 150 0 5990 1099 1082 67 536 2324 419 740 107 547
1498122000.0 10842.0 60 150 NA NA NA 122 432 NA NA NA 2331 1011 NA NA NA 1405 690 NA NA NA
1498122000.0 109.0 77 94 369 NA NA 176 360 493 NA NA 4603 534 661 NA NA 1655 253 532 NA NA
1498122000.0 110.0 60 89 363 NA NA 126 361 494 NA NA 813 271 372 NA NA 396 155 342 NA NA
1498122000.0 1102.0 NA 105 377 123 63 NA 373 490 205 133 NA 2857 4082 2110 170 NA 846 1447 733 99
1498122000.0 111.0 78 94 367 NA NA 167 361 491 NA NA 3732 332 646 NA NA 1230 175 568 NA NA
1498122000.0 116.0 80 91 366 NA NA 177 360 482 NA NA 8012 550 709 NA NA 3351 230 558 NA NA
1498122000.0 117.0 73 87 368 NA NA 181 360 481 NA NA 8664 470 723 NA NA 2557 197 556 NA NA
1498122000.0 118.0 78 87 372 NA NA 177 360 490 NA NA 8856 437 806 NA NA 3037 200 595 NA NA
1498122000.0 120.0 52 86 358 NA NA 124 360 478 NA NA 720 273 369 NA NA 359 120 341 NA NA
1498122000.0 121.0 78 88 370 NA NA 164 361 476 NA NA 10769 594 897 NA NA 3570 262 665 NA NA
1498122000.0 122.0 56 86 360 NA NA 122 360 469 NA NA 910 170 335 NA NA 493 100 331 NA NA
1498122000.0 123.1 341 NA NA NA NA 497 NA NA NA NA 570 NA NA NA NA 293 NA NA NA NA
1498122000.0 123.2 345 NA NA NA NA 497 NA NA NA NA 628 NA NA NA NA 324 NA NA NA NA
1498122000.0 123.3 277 NA NA NA NA 497 NA NA NA NA 418 NA NA NA NA 244 NA NA NA NA
1498122000.0 124.1 327 NA NA NA NA 497 NA NA NA NA 445 NA NA NA NA 256 NA NA NA NA
1498122000.0 124.2 342 NA NA NA NA 498 NA NA NA NA 568 NA NA NA NA 321 NA NA NA NA
1498122000.0 124.4 316 NA NA NA NA 496 NA NA NA NA 500 NA NA NA NA 272 NA NA NA NA
1498122000.0 124.5 326 NA NA NA NA 496 NA NA NA NA 467 NA NA NA NA 283 NA NA NA NA
1498122000.0 124.6 277 NA NA NA NA 496 NA NA NA NA 429 NA NA NA NA 278 NA NA NA NA
1498122000.0 126.0 56 87 361 NA NA 128 361 491 NA NA 1982 368 646 NA NA 763 173 587 NA NA
1498122000.0 127.0 60 87 363 NA NA 127 361 470 NA NA 1741 356 622 NA NA 715 169 562 NA NA
1498122000.0 128.0 54 80 361 NA NA 119 355 462 NA NA 933 376 615 NA NA 468 173 571 NA NA
1498122000.0 129.0 51 87 360 NA NA 115 360 482 NA NA 745 262 361 NA NA 364 121 349 NA NA
1498122000.0 13.0 NA 92 369 0 NA NA 373 467 0 NA NA 234 614 262 NA NA 134 390 270 NA
1498122000.0 130.0 52 87 370 NA NA 117 360 480 NA NA 777 244 391 NA NA 367 114 361 NA NA
1498122000.0 1301.0 72 159 181 NA NA 143 455 296 NA NA 2987 723 652 NA NA 1269 423 575 NA NA
1498122000.0 1302.0 90 186 191 NA NA 156 456 299 NA NA 5021 1079 592 NA NA 1866 561 468 NA NA
1498122000.0 1303.0 82 184 NA NA NA 154 459 NA NA NA 16641 1677 NA NA NA 13296 2284 NA NA NA
1498122000.0 1306.0 NA 167 524 0 NA NA 469 637 0 NA NA 671 736 866 NA NA 344 635 877 NA
1498122000.0 1309.0 NA 195 546 0 NA NA 470 663 0 NA NA 859 1091 1096 NA NA 443 761 1127 NA
1498122000.0 131.0 57 84 363 NA NA 128 360 475 NA NA 1256 262 408 NA NA 509 124 364 NA NA
1498122000.0 1310.0 NA 201 536 0 NA NA 471 655 0 NA NA 860 1341 1389 NA NA 467 985 1426 NA
1498122000.0 1311.0 NA 166 534 0 71 NA 469 655 0 124 NA 731 923 923 79 NA 382 1050 930 117
1498122000.0 1312.0 NA 184 537 0 NA NA 466 646 0 NA NA 948 908 958 NA NA 450 694 971 NA
1498122000.0 1314.0 NA 194 537 0 NA NA 467 641 0 NA NA 773 930 920 NA NA 464 811 935 NA
1498122000.0 1315.0 NA 181 525 0 NA NA 467 637 0 NA NA 770 1044 1430 NA NA 443 857 1462 NA
1498122000.0 1316.0 NA 176 525 0 NA NA 467 636 0 NA NA 758 909 851 NA NA 414 755 859 NA
1498122000.0 1317.0 NA 179 NA NA NA NA 470 NA NA NA NA 1102 NA NA NA NA 749 NA NA NA
1498122000.0 1318.0 NA 179 NA NA NA NA 466 NA NA NA NA 1061 NA NA NA NA 2046 NA NA NA
1498122000.0 1319.0 NA 173 526 0 NA NA 467 638 0 NA NA 676 842 862 NA NA 376 710 872 NA
1498122000.0 1321.0 NA 169 522 0 NA NA 469 638 0 NA NA 760 797 903 NA NA 402 655 912 NA
1498122000.0 1322.0 NA 168 525 0 NA NA 469 632 0 NA NA 685 907 883 NA NA 396 732 953 NA
1498122000.0 1323.0 NA 167 524 0 NA NA 467 639 0 NA NA 728 822 872 NA NA 404 703 881 NA
1498122000.0 1324.0 NA 191 537 0 NA NA 469 648 0 NA NA 835 1175 968 NA NA 524 1208 985 NA
1498122000.0 1325.2 NA 194 539 0 NA NA 467 647 0 NA NA 859 1036 956 NA NA 431 765 967 NA
1498122000.0 1325.4 NA 207 546 0 NA NA 467 645 0 NA NA 969 1441 1185 NA NA 500 962 1202 NA
1498122000.0 1328.0 NA 190 538 0 NA NA 469 648 0 NA NA 765 939 923 NA NA 401 719 971 NA
1498122000.0 1329.0 NA 187 531 0 NA NA 468 646 0 NA NA 738 900 941 NA NA 390 716 1003 NA
1498122000.0 133.0 74 96 374 NA NA 179 360 477 NA NA 6047 592 811 NA NA 1813 244 574 NA NA
1498122000.0 1330.0 NA 182 529 0 NA NA 470 646 0 NA NA 831 911 880 NA NA 404 700 902 NA
1498122000.0 1331.0 NA 184 534 0 NA NA 469 640 0 NA NA 788 1189 1172 NA NA 441 936 1184 NA
1498122000.0 1333.0 NA 188 NA NA NA NA 474 NA NA NA NA 1093 NA NA NA NA 778 NA NA NA
1498122000.0 1334.0 NA 198 NA NA NA NA 472 NA NA NA NA 1262 NA NA NA NA 858 NA NA NA
1498122000.0 1335.0 NA 205 509 0 NA NA 470 645 0 NA NA 688 1234 1216 NA NA 467 1396 1244 NA
1498122000.0 1336.0 NA 214 554 0 NA NA 467 660 0 NA NA 1255 1744 939 NA NA 571 998 956 NA
1498122000.0 1337.0 NA 213 NA NA NA NA 469 NA NA NA NA 1702 NA NA NA NA 2256 NA NA NA
1498122000.0 1338.0 NA 198 545 0 NA NA 471 657 0 NA NA 834 1037 883 NA NA 419 722 892 NA
1498122000.0 134.0 NA 373 34 0 NA NA 471 91 0 NA NA 2844 7 8 NA NA 1189 9 11 NA
1498122000.0 134.702 NA 36 416 0 NA NA 99 518 0 NA NA 155 7606 559 NA NA 94 2491 570 NA
1498122000.0 134.703 NA 34 421 0 NA NA 104 538 0 NA NA 169 7586 670 NA NA 109 2605 688 NA
1498122000.0 134.705 NA 35 434 0 NA NA 103 540 0 NA NA 169 9254 636 NA NA 106 3158 647 NA
1498122000.0 134.706 NA 39 435 0 NA NA 104 537 0 NA NA 197 8237 564 NA NA 130 2763 585 NA
1498122000.0 134.707 NA 39 417 0 NA NA 102 509 0 NA NA 194 6934 638 NA NA 130 2312 698 NA
1498122000.0 134.708 NA 37 415 0 NA NA 103 529 0 NA NA 166 6511 552 NA NA 107 2275 562 NA
1498122000.0 134.801 NA 35 416 0 NA NA 100 515 0 NA NA 148 6019 646 NA NA 93 2354 676 NA
1498122000.0 134.802 NA 37 424 0 NA NA 102 524 0 NA NA 177 6134 506 NA NA 138 2399 523 NA
1498122000.0 134.803 NA 38 422 0 NA NA 102 522 0 NA NA 207 9655 586 NA NA 141 3289 594 NA
1498122000.0 134.804 NA 36 428 0 NA NA 101 531 0 NA NA 152 5888 417 NA NA 116 2573 424 NA
1498122000.0 134.805 NA 38 428 0 NA NA 107 534 0 NA NA 206 9360 609 NA NA 122 2965 620 NA
1498122000.0 134.806 NA 37 434 0 NA NA 104 534 0 NA NA 161 9993 640 NA NA 112 3302 678 NA
1498122000.0 134.808 NA 90 463 0 NA NA 175 587 0 NA NA 579 5746 422 NA NA 628 2186 434 NA
