Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1498035600.0 1.0 74 87 NA NA NA NA NA 167 360 NA NA NA NA NA 2874 417 NA NA NA NA NA 1224 192 NA NA NA NA NA
1498035600.0 10.0 NA 110 NA NA NA NA NA NA 373 NA NA NA NA NA NA 2119 NA NA NA NA NA NA 1045 NA NA NA NA NA
1498035600.0 10001.0 NA 168 NA NA NA NA NA NA 446 NA NA NA NA NA NA 524 NA NA NA NA NA NA 309 NA NA NA NA NA
1498035600.0 10002.0 NA 168 NA NA NA NA NA NA 447 NA NA NA NA NA NA 617 NA NA NA NA NA NA 375 NA NA NA NA NA
1498035600.0 10003.0 NA 169 NA NA NA NA NA NA 445 NA NA NA NA NA NA 535 NA NA NA NA NA NA 315 NA NA NA NA NA
1498035600.0 10004.0 NA 169 NA NA NA NA NA NA 446 NA NA NA NA NA NA 492 NA NA NA NA NA NA 298 NA NA NA NA NA
1498035600.0 10005.0 NA 163 NA NA NA NA NA NA 446 NA NA NA NA NA NA 490 NA NA NA NA NA NA 302 NA NA NA NA NA
1498035600.0 10006.0 NA 159 NA NA NA NA NA NA 446 NA NA NA NA NA NA 496 NA NA NA NA NA NA 304 NA NA NA NA NA
1498035600.0 10007.0 NA 170 NA NA NA NA NA NA 444 NA NA NA NA NA NA 532 NA NA NA NA NA NA 324 NA NA NA NA NA
1498035600.0 10008.0 NA 167 NA NA NA NA NA NA 446 NA NA NA NA NA NA 551 NA NA NA NA NA NA 324 NA NA NA NA NA
1498035600.0 10009.0 NA 162 NA NA NA NA NA NA 443 NA NA NA NA NA NA 686 NA NA NA NA NA NA 391 NA NA NA NA NA
1498035600.0 10023.0 NA 161 NA NA NA NA NA NA 444 NA NA NA NA NA NA 518 NA NA NA NA NA NA 330 NA NA NA NA NA
1498035600.0 10024.0 NA 185 NA NA NA NA NA NA 446 NA NA NA NA NA NA 791 NA NA NA NA NA NA 608 NA NA NA NA NA
1498035600.0 10024.1 NA 170 NA NA NA NA NA NA 446 NA NA NA NA NA NA 797 NA NA NA NA NA NA 377 NA NA NA NA NA
1498035600.0 10024.2 NA 182 NA NA NA NA NA NA 447 NA NA NA NA NA NA 595 NA NA NA NA NA NA 337 NA NA NA NA NA
1498035600.0 10024.3 NA 180 NA NA NA NA NA NA 446 NA NA NA NA NA NA 575 NA NA NA NA NA NA 343 NA NA NA NA NA
1498035600.0 10024.4 NA 179 NA NA NA NA NA NA 446 NA NA NA NA NA NA 629 NA NA NA NA NA NA 360 NA NA NA NA NA
