Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1497132000.0 1.0 51 78 121 NA NA NA NA 95 142 167 NA NA NA NA 1290 287 322 NA NA NA NA 1324 307 339 NA NA NA NA
1497132000.0 10.0 NA 65 173 0 NA NA NA NA 139 228 0 NA NA NA NA 3182 3515 1190 NA NA NA NA 3375 3604 1217 NA NA NA
1497132000.0 1000.0 NA 174 109 0 36 NA NA NA 236 153 0 65 NA NA NA 1696 403 400 81 NA NA NA 1741 434 409 96 NA NA
1497132000.0 1001.0 NA 162 164 0 0 0 0 NA 221 201 0 0 0 0 NA 1562 365 53 54 666 43 NA 2144 2892 439 92 1079 863
1497132000.0 1002.0 NA 181 53 NA NA NA NA NA 248 92 NA NA NA NA NA 1720 159 NA NA NA NA NA 1784 291 NA NA NA NA
1497132000.0 1003.0 NA 155 0 NA NA NA NA NA 218 0 NA NA NA NA NA 2346 391 NA NA NA NA NA 3010 423 NA NA NA NA
1497132000.0 101.0 78 NA NA NA NA NA NA 135 NA NA NA NA NA NA 868 NA NA NA NA NA NA 1148 NA NA NA NA NA NA
1497132000.0 102.0 79 NA NA NA NA NA NA 135 NA NA NA NA NA NA 670 NA NA NA NA NA NA 715 NA NA NA NA NA NA
1497132000.0 103.0 45 71 165 NA NA NA NA 90 142 226 NA NA NA NA 1183 407 783 NA NA NA NA 1228 459 829 NA NA NA NA
1497132000.0 105.0 50 72 23 NA NA NA NA 95 143 52 NA NA NA NA 2625 464 3 NA NA NA NA 2679 476 7 NA NA NA NA
1497132000.0 106.0 37 0 0 NA NA NA NA 75 0 0 NA NA NA NA 373 65 163 NA NA NA NA 401 84 419 NA NA NA NA
1497132000.0 107.0 50 74 171 NA NA NA NA 96 143 226 NA NA NA NA 5750 687 1096 NA NA NA NA 5815 715 1154 NA NA NA NA
1497132000.0 108.0 52 75 175 NA NA NA NA 99 142 227 NA NA NA NA 3260 328 545 NA NA NA NA 3304 349 771 NA NA NA NA
1497132000.0 109.0 54 76 171 NA NA NA NA 99 143 227 NA NA NA NA 5320 450 890 NA NA NA NA 6249 507 1148 NA NA NA NA
1497132000.0 11.0 NA 64 181 0 46 NA NA NA 139 236 0 75 NA NA NA 1333 786 547 41 NA NA NA 1395 4933 712 276 NA NA
1497132000.0 110.0 44 72 167 NA NA NA NA 82 142 226 NA NA NA NA 976 667 841 NA NA NA NA 1014 730 892 NA NA NA NA
1497132000.0 1102.0 NA 69 172 100 59 NA NA NA 139 229 153 99 NA NA NA 1708 2252 1395 135 NA NA NA 1798 2310 1422 142 NA NA
1497132000.0 111.0 52 74 171 NA NA NA NA 96 143 224 NA NA NA NA 1490 252 447 NA NA NA NA 1602 273 464 NA NA NA NA
1497132000.0 112.0 53 78 172 NA NA NA NA 97 143 226 NA NA NA NA 2078 295 442 NA NA NA NA 2146 335 471 NA NA NA NA
1497132000.0 113.0 52 73 171 NA NA NA NA 97 143 226 NA NA NA NA 5024 650 989 NA NA NA NA 5174 683 1035 NA NA NA NA
1497132000.0 114.0 53 77 172 NA NA NA NA 97 143 226 NA NA NA NA 2043 296 448 NA NA NA NA 2111 335 479 NA NA NA NA
