Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1497736800.0 1.0 50 72 119 NA NA NA NA 95 142 167 NA NA NA NA 1517 307 346 NA NA NA NA 1588 324 374 NA NA NA NA
1497736800.0 10.0 NA 70 177 0 NA NA NA NA 139 229 0 NA NA NA NA 1688 2037 589 NA NA NA NA 1825 2153 612 NA NA NA
1497736800.0 1000.0 NA 173 99 0 36 NA NA NA 239 153 0 65 NA NA NA 1681 426 423 89 NA NA NA 1983 1185 435 139 NA NA
1497736800.0 1001.0 NA 163 167 0 0 0 0 NA 219 201 0 0 0 0 NA 1491 310 47 46 612 40 NA 1588 345 58 62 639 50
1497736800.0 1002.0 NA 181 55 NA NA NA NA NA 248 92 NA NA NA NA NA 1626 147 NA NA NA NA NA 1782 305 NA NA NA NA
1497736800.0 1003.0 NA 156 0 NA NA NA NA NA 221 0 NA NA NA NA NA 2244 393 NA NA NA NA NA 2306 408 NA NA NA NA
1497736800.0 101.0 80 NA NA NA NA NA NA 135 NA NA NA NA NA NA 812 NA NA NA NA NA NA 837 NA NA NA NA NA NA
1497736800.0 102.0 80 NA NA NA NA NA NA 135 NA NA NA NA NA NA 654 NA NA NA NA NA NA 681 NA NA NA NA NA NA
1497736800.0 103.0 46 77 173 NA NA NA NA 90 142 226 NA NA NA NA 596 172 334 NA NA NA NA 617 185 345 NA NA NA NA
1497736800.0 105.0 51 78 17 NA NA NA NA 95 143 52 NA NA NA NA 1270 283 3 NA NA NA NA 1302 386 62 NA NA NA NA
1497736800.0 106.0 36 0 0 NA NA NA NA 75 0 0 NA NA NA NA 362 71 180 NA NA NA NA 376 82 298 NA NA NA NA
1497736800.0 107.0 51 80 170 NA NA NA NA 96 143 226 NA NA NA NA 2842 340 539 NA NA NA NA 2945 423 626 NA NA NA NA
1497736800.0 108.0 52 76 172 NA NA NA NA 99 143 227 NA NA NA NA 3098 326 541 NA NA NA NA 3214 396 649 NA NA NA NA
