Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497992400.0 1.0 80 81 139 NA NA NA NA NA 153 365 207 NA NA NA NA NA 1573 290 206 NA NA NA NA NA 763 151 193 NA NA NA NA NA
1497992400.0 10.0 NA 102 385 0 NA NA NA NA NA 371 490 0 NA NA NA NA NA 1713 1650 369 NA NA NA NA NA 601 715 378 NA NA NA NA
1497992400.0 1000.0 NA 393 129 0 46 NA NA NA NA 495 198 0 90 NA NA NA NA 1566 387 388 85 NA NA NA NA 691 262 395 121 NA NA NA
1497992400.0 10001.0 NA 168 551 96 0 NA NA NA NA 442 693 134 0 NA NA NA NA 387 730 76 583 NA NA NA NA 245 716 112 592 NA NA NA
1497992400.0 10002.0 NA 171 562 91 0 NA NA NA NA 440 700 134 0 NA NA NA NA 432 726 75 589 NA NA NA NA 273 689 116 602 NA NA NA
1497992400.0 10003.0 NA 167 541 90 0 NA NA NA NA 433 682 134 0 NA NA NA NA 466 994 77 575 NA NA NA NA 423 5863 1079 594 NA NA NA
1497992400.0 10004.0 NA 170 549 88 0 NA NA NA NA 440 708 134 0 NA NA NA NA 393 690 75 551 NA NA NA NA 258 675 114 562 NA NA NA
1497992400.0 10005.0 NA 171 554 88 0 NA NA NA NA 443 699 134 0 NA NA NA NA 395 708 73 584 NA NA NA NA 242 690 168 653 NA NA NA
1497992400.0 10006.0 NA 168 554 95 0 NA NA NA NA 442 702 134 0 NA NA NA NA 345 638 67 475 NA NA NA NA 232 614 115 484 NA NA NA
1497992400.0 10007.0 NA 163 562 96 0 NA NA NA NA 442 700 134 0 NA NA NA NA 443 734 74 588 NA NA NA NA 294 696 114 609 NA NA NA
1497992400.0 10008.0 NA 161 556 96 0 NA NA NA NA 444 705 134 0 NA NA NA NA 374 656 66 522 NA NA NA NA 245 601 107 547 NA NA NA
1497992400.0 10009.0 NA 166 550 91 0 NA NA NA NA 441 700 134 0 NA NA NA NA 441 764 77 612 NA NA NA NA 277 705 116 624 NA NA NA
1497992400.0 1001.0 NA 385 378 0 0 0 0 0 NA 458 450 0 0 0 0 0 NA 1295 339 4 15 251 20 254 NA 608 584 7 18 254 26 257
1497992400.0 1002.0 NA 371 66 NA NA NA NA NA NA 456 110 NA NA NA NA NA NA 1501 141 NA NA NA NA NA NA 653 84 NA NA NA NA NA
1497992400.0 10023.0 NA 166 555 94 0 NA NA NA NA 442 700 134 0 NA NA NA NA 501 713 79 616 NA NA NA NA 288 685 123 621 NA NA NA
1497992400.0 10024.0 NA 174 567 97 0 NA NA NA NA 442 715 135 0 NA NA NA NA 567 808 68 558 NA NA NA NA 289 663 108 594 NA NA NA
1497992400.0 10024.1 NA 181 379 0 NA NA NA NA NA 441 481 0 NA NA NA NA NA 483 447 495 NA NA NA NA NA 311 398 504 NA NA NA NA
1497992400.0 10024.2 NA 179 571 0 NA NA NA NA NA 428 704 0 NA NA NA NA NA 519 905 698 NA NA NA NA NA 366 809 708 NA NA NA NA
1497992400.0 10024.3 NA 180 325 0 NA NA NA NA NA 442 455 0 NA NA NA NA NA 415 322 393 NA NA NA NA NA 264 326 398 NA NA NA NA
1497992400.0 10024.4 NA 175 574 0 NA NA NA NA NA 443 723 0 NA NA NA NA NA 435 828 543 NA NA NA NA NA 432 745 578 NA NA NA NA
1497992400.0 10024.5 NA 179 373 0 NA NA NA NA NA 443 497 0 NA NA NA NA NA 499 407 488 NA NA NA NA NA 455 374 502 NA NA NA NA
1497992400.0 10024.6 NA 188 445 0 NA NA NA NA NA 443 712 0 NA NA NA NA NA 518 1091 691 NA NA NA NA NA 709 15527 717 NA NA NA NA
1497992400.0 10025.0 NA 174 509 93 0 NA NA NA NA 445 701 134 0 NA NA NA NA 389 785 63 524 NA NA NA NA 233 909 179 550 NA NA NA
1497992400.0 10026.0 NA 189 576 97 0 NA NA NA NA 431 717 135 0 NA NA NA NA 534 1325 78 691 NA NA NA NA 308 845 119 701 NA NA NA
1497992400.0 1003.0 NA 302 0 NA NA NA NA NA NA 404 0 NA NA NA NA NA NA 1984 269 NA NA NA NA NA NA 798 277 NA NA NA NA NA
1497992400.0 1004.0 NA 336 361 0 0 0 0 NA NA 429 433 0 0 0 0 NA NA 498 471 5 19 465 445 NA NA 388 435 8 22 468 448 NA
1497992400.0 10042.0 NA 182 559 97 0 NA NA NA NA 441 713 135 0 NA NA NA NA 457 843 81 659 NA NA NA NA 276 737 143 672 NA NA NA
1497992400.0 10059.0 NA 186 581 97 0 NA NA NA NA 442 726 135 0 NA NA NA NA 545 1466 79 730 NA NA NA NA 423 874 123 738 NA NA NA
1497992400.0 10071.0 NA 191 578 97 0 NA NA NA NA 426 724 135 0 NA NA NA NA 512 1116 80 688 NA NA NA NA 301 810 125 696 NA NA NA
1497992400.0 101.0 88 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 756 NA NA NA NA NA NA NA 783 NA NA NA NA NA NA NA
1497992400.0 1010.0 NA 81 40 0 NA NA NA NA NA 135 76 0 NA NA NA NA NA 62 15 18 NA NA NA NA NA 60 17 21 NA NA NA NA
1497992400.0 102.0 84 NA NA NA NA NA NA NA 149 NA NA NA NA NA NA NA 607 NA NA NA NA NA NA NA 636 NA NA NA NA NA NA NA
1497992400.0 1020.0 NA 42 NA NA NA NA NA NA NA 110 NA NA NA NA NA NA NA 46 NA NA NA NA NA NA NA 58 NA NA NA NA NA NA
1497992400.0 10224.0 NA 283 861 0 NA NA NA NA NA 458 1002 0 NA NA NA NA NA 2133 2977 626 NA NA NA NA NA 1350 1572 663 NA NA NA NA
1497992400.0 10225.0 NA 288 783 0 NA NA NA NA NA 463 992 0 NA NA NA NA NA 2257 2682 619 NA NA NA NA NA 1362 1494 740 NA NA NA NA
1497992400.0 103.0 37 0 0 NA NA NA NA NA 84 0 0 NA NA NA NA NA 706 92 179 NA NA NA NA NA 374 41 184 NA NA NA NA NA
1497992400.0 10424.0 NA 182 568 0 NA NA NA NA NA 434 710 0 NA NA NA NA NA 470 945 640 NA NA NA NA NA 295 756 649 NA NA NA NA
1497992400.0 105.0 81 90 29 NA NA NA NA NA 154 366 64 NA NA NA NA NA 1764 266 2 NA NA NA NA NA 762 120 4 NA NA NA NA NA
1497992400.0 106.0 37 0 0 NA NA NA NA NA 84 0 0 NA NA NA NA NA 720 94 193 NA NA NA NA NA 382 41 198 NA NA NA NA NA
