Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497214800.0 1.0 81 82 140 NA NA NA NA NA 152 365 217 NA NA NA NA NA 1813 314 213 NA NA NA NA NA 807 144 199 NA NA NA NA NA
1497214800.0 10.0 NA 106 394 0 NA NA NA NA NA 379 477 0 NA NA NA NA NA 1653 1691 409 NA NA NA NA NA 517 718 415 NA NA NA NA
1497214800.0 1000.0 NA 407 132 0 51 NA NA NA NA 512 201 0 89 NA NA NA NA 2758 639 768 135 NA NA NA NA 1202 412 781 144 NA NA NA
1497214800.0 10001.0 NA 162 573 95 0 NA NA NA NA 441 727 134 0 NA NA NA NA 621 1119 112 1173 NA NA NA NA 394 1058 183 1182 NA NA NA
1497214800.0 10002.0 NA 167 577 96 0 NA NA NA NA 444 731 134 0 NA NA NA NA 412 676 64 721 NA NA NA NA 303 677 96 759 NA NA NA
1497214800.0 10003.0 NA 171 579 96 0 NA NA NA NA 441 727 134 0 NA NA NA NA 432 899 85 870 NA NA NA NA 264 827 134 1575 NA NA NA
1497214800.0 10004.0 NA 164 572 93 0 NA NA NA NA 440 725 134 0 NA NA NA NA 419 858 91 849 NA NA NA NA 353 851 129 858 NA NA NA
1497214800.0 10005.0 NA 167 557 86 0 NA NA NA NA 442 702 134 0 NA NA NA NA 411 955 87 835 NA NA NA NA 389 7125 295 852 NA NA NA
1497214800.0 10006.0 NA 158 577 95 0 NA NA NA NA 444 722 133 0 NA NA NA NA 576 1126 115 1080 NA NA NA NA 339 1071 172 1096 NA NA NA
1497214800.0 10007.0 NA 170 583 88 0 NA NA NA NA 449 722 134 0 NA NA NA NA 615 773 75 735 NA NA NA NA 314 721 315 748 NA NA NA
1497214800.0 10008.0 NA 169 576 88 0 NA NA NA NA 442 726 134 0 NA NA NA NA 475 902 88 875 NA NA NA NA 456 828 139 895 NA NA NA
1497214800.0 10009.0 NA 161 580 91 0 NA NA NA NA 441 724 134 0 NA NA NA NA 416 718 69 711 NA NA NA NA 257 633 108 718 NA NA NA
1497214800.0 1001.0 NA 401 377 0 0 0 0 0 NA 494 450 0 0 0 0 0 NA 2417 617 7 28 590 30 606 NA 1068 523 11 31 585 33 611
1497214800.0 1002.0 NA 382 68 NA NA NA NA NA NA 484 109 NA NA NA NA NA NA 1636 150 NA NA NA NA NA NA 730 86 NA NA NA NA NA
1497214800.0 10023.0 NA 162 574 88 0 NA NA NA NA 441 724 134 0 NA NA NA NA 559 1188 102 1219 NA NA NA NA 341 1183 167 1237 NA NA NA
1497214800.0 10024.0 NA 191 594 97 0 NA NA NA NA 442 748 135 0 NA NA NA NA 533 934 67 852 NA NA NA NA 312 712 88 875 NA NA NA
1497214800.0 10024.1 NA 181 376 0 NA NA NA NA NA 439 510 0 NA NA NA NA NA 492 420 538 NA NA NA NA NA 315 403 574 NA NA NA NA
1497214800.0 10024.2 NA 186 593 0 NA NA NA NA NA 446 739 0 NA NA NA NA NA 762 1466 1280 NA NA NA NA NA 445 1114 1302 NA NA NA NA
1497214800.0 10024.3 NA 179 331 0 NA NA NA NA NA 434 454 0 NA NA NA NA NA 489 391 447 NA NA NA NA NA 281 341 453 NA NA NA NA
1497214800.0 10024.4 NA 183 601 0 NA NA NA NA NA 441 754 0 NA NA NA NA NA 539 1165 1010 NA NA NA NA NA 306 911 1026 NA NA NA NA
1497214800.0 10024.5 NA 181 377 0 NA NA NA NA NA 434 501 0 NA NA NA NA NA 470 404 500 NA NA NA NA NA 270 338 506 NA NA NA NA
1497214800.0 10024.6 NA 185 458 0 NA NA NA NA NA 443 733 0 NA NA NA NA NA 733 2051 1247 NA NA NA NA NA 410 8715 1261 NA NA NA NA
1497214800.0 10025.0 NA 177 584 96 0 NA NA NA NA 440 732 134 0 NA NA NA NA 546 790 68 774 NA NA NA NA 269 678 103 784 NA NA NA
1497214800.0 10026.0 NA 189 591 96 0 NA NA NA NA 438 743 135 0 NA NA NA NA 743 1815 102 1309 NA NA NA NA 385 1678 158 1513 NA NA NA
1497214800.0 1003.0 NA 306 0 NA NA NA NA NA NA 408 0 NA NA NA NA NA NA 2028 290 NA NA NA NA NA NA 794 298 NA NA NA NA NA
1497214800.0 1004.0 NA 333 360 0 0 0 0 NA NA 431 432 0 0 0 0 NA NA 432 393 4 18 313 323 NA NA 390 410 12 21 319 394 NA
1497214800.0 10042.0 NA 182 585 97 0 NA NA NA NA 441 728 135 0 NA NA NA NA 432 816 68 1025 NA NA NA NA 376 689 93 1067 NA NA NA
1497214800.0 10059.0 NA 188 608 97 0 NA NA NA NA 441 754 135 0 NA NA NA NA 614 2085 87 987 NA NA NA NA 330 1204 136 997 NA NA NA
1497214800.0 10071.0 NA 188 591 95 0 NA NA NA NA 442 744 135 0 NA NA NA NA 575 1475 97 955 NA NA NA NA 507 1166 131 1386 NA NA NA
1497214800.0 101.0 86 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 789 NA NA NA NA NA NA NA 809 NA NA NA NA NA NA NA
1497214800.0 1010.0 NA 78 39 0 NA NA NA NA NA 135 76 0 NA NA NA NA NA 60 16 23 NA NA NA NA NA 94 68 28 NA NA NA NA
1497214800.0 102.0 86 NA NA NA NA NA NA NA 149 NA NA NA NA NA NA NA 641 NA NA NA NA NA NA NA 665 NA NA NA NA NA NA NA
1497214800.0 1020.0 NA 39 NA NA NA NA NA NA NA 111 NA NA NA NA NA NA NA 53 NA NA NA NA NA NA NA 62 NA NA NA NA NA NA
1497214800.0 10224.0 NA 286 806 0 NA NA NA NA NA 473 1069 0 NA NA NA NA NA 2693 3250 798 NA NA NA NA NA 2532 1717 808 NA NA NA NA
1497214800.0 10225.0 NA 281 NA NA NA NA NA NA NA 456 NA NA NA NA NA NA NA 2103 NA NA NA NA NA NA NA 2085 NA NA NA NA NA NA
1497214800.0 103.0 37 0 0 NA NA NA NA NA 84 0 0 NA NA NA NA NA 699 96 212 NA NA NA NA NA 369 44 228 NA NA NA NA NA
1497214800.0 10424.0 NA 181 601 0 NA NA NA NA NA 441 733 0 NA NA NA NA NA 661 1478 1206 NA NA NA NA NA 440 1164 1242 NA NA NA NA
1497214800.0 105.0 80 87 25 NA NA NA NA NA 152 365 64 NA NA NA NA NA 1775 255 2 NA NA NA NA NA 761 124 4 NA NA NA NA NA
1497214800.0 106.0 41 0 0 NA NA NA NA NA 83 0 0 NA NA NA NA NA 711 98 204 NA NA NA NA NA 378 42 210 NA NA NA NA NA
1497214800.0 107.0 86 94 376 NA NA NA NA NA 164 366 474 NA NA NA NA NA 5444 337 574 NA NA NA NA NA 1893 167 542 NA NA NA NA NA
1497214800.0 108.0 88 96 381 NA NA NA NA NA 158 358 463 NA NA NA NA NA 9112 458 917 NA NA NA NA NA 3126 229 669 NA NA NA NA NA
1497214800.0 10823.0 70 162 581 96 0 NA NA NA 122 426 732 134 0 NA NA NA 1871 391 764 114 834 NA NA NA 848 240 713 175 1015 NA NA NA
1497214800.0 10824.0 83 181 596 97 0 NA NA NA 135 426 746 136 0 NA NA NA 4544 504 910 65 752 NA NA NA 1694 276 681 86 761 NA NA NA
1497214800.0 10825.0 76 182 593 96 0 NA NA NA 128 425 740 134 0 NA NA NA 3620 432 787 60 768 NA NA NA 1187 270 648 80 778 NA NA NA
1497214800.0 10826.0 80 187 607 97 0 NA NA NA 136 437 752 135 0 NA NA NA 6843 705 1137 65 747 NA NA NA 2313 325 808 121 759 NA NA NA
1497214800.0 10842.0 68 162 578 97 0 NA NA NA 110 443 715 135 0 NA NA NA 1320 368 661 67 718 NA NA NA 752 222 645 99 728 NA NA NA
1497214800.0 109.0 91 91 377 NA NA NA NA NA 158 366 490 NA NA NA NA NA 10215 458 894 NA NA NA NA NA 3369 211 654 NA NA NA NA NA
1497214800.0 11.0 NA 104 480 0 62 NA NA NA NA 370 583 0 99 NA NA NA NA 1336 792 431 19 NA NA NA NA 431 568 439 20 NA NA NA
