Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1498226400.0 1.0 80 89 133 NA NA NA NA NA 151 358 206 NA NA NA NA NA 1665 296 206 NA NA NA NA NA 754 133 191 NA NA NA NA NA
1498226400.0 10.0 NA 111 381 0 NA NA NA NA NA 378 481 0 NA NA NA NA NA 1620 1659 365 NA NA NA NA NA 528 695 374 NA NA NA NA
1498226400.0 1000.0 NA 394 130 0 51 NA NA NA NA 482 196 0 90 NA NA NA NA 1563 377 373 84 NA NA NA NA 724 268 381 104 NA NA NA
1498226400.0 10001.0 NA 164 NA NA NA NA NA NA NA 439 NA NA NA NA NA NA NA 454 NA NA NA NA NA NA NA 270 NA NA NA NA NA NA
1498226400.0 10002.0 NA 169 NA NA NA NA NA NA NA 433 NA NA NA NA NA NA NA 396 NA NA NA NA NA NA NA 252 NA NA NA NA NA NA
1498226400.0 10003.0 NA 168 NA NA NA NA NA NA NA 438 NA NA NA NA NA NA NA 569 NA NA NA NA NA NA NA 347 NA NA NA NA NA NA
1498226400.0 10004.0 NA 157 549 95 0 NA NA NA NA 436 699 134 0 NA NA NA NA 384 692 77 566 NA NA NA NA 244 713 139 573 NA NA NA
1498226400.0 10005.0 NA 160 NA NA NA NA NA NA NA 442 NA NA NA NA NA NA NA 607 NA NA NA NA NA NA NA 440 NA NA NA NA NA NA
1498226400.0 10006.0 NA 157 NA NA NA NA NA NA NA 443 NA NA NA NA NA NA NA 377 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA
1498226400.0 10007.0 NA 169 NA NA NA NA NA NA NA 442 NA NA NA NA NA NA NA 561 NA NA NA NA NA NA NA 357 NA NA NA NA NA NA
1498226400.0 10008.0 NA 170 NA NA NA NA NA NA NA 438 NA NA NA NA NA NA NA 573 NA NA NA NA NA NA NA 343 NA NA NA NA NA NA
1498226400.0 10009.0 NA 170 NA NA NA NA NA NA NA 442 NA NA NA NA NA NA NA 414 NA NA NA NA NA NA NA 289 NA NA NA NA NA NA
1498226400.0 1001.0 NA 371 373 0 0 0 0 0 NA 470 450 0 0 0 0 0 NA 1337 407 4 16 293 22 303 NA 600 342 7 18 296 26 306
1498226400.0 1002.0 NA 369 70 NA NA NA NA NA NA 468 111 NA NA NA NA NA NA 1491 145 NA NA NA NA NA NA 715 83 NA NA NA NA NA
1498226400.0 10023.0 NA 170 552 96 0 NA NA NA NA 443 695 134 0 NA NA NA NA 387 719 72 572 NA NA NA NA 253 698 112 579 NA NA NA
