Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1498165200.0 1.0 78 78 141 NA NA NA NA NA 156 358 206 NA NA NA NA NA 3063 645 281 NA NA NA NA NA 1349 396 288 NA NA NA NA NA
1498165200.0 10.0 NA 98 384 0 NA NA NA NA NA 378 485 0 NA NA NA NA NA 2293 1758 423 NA NA NA NA NA 2624 762 429 NA NA NA NA
1498165200.0 1000.0 NA 389 129 0 51 NA NA NA NA 483 196 0 89 NA NA NA NA 1611 412 374 96 NA NA NA NA 710 282 381 120 NA NA NA
1498165200.0 10001.0 NA 158 550 96 0 NA NA NA NA 441 703 134 0 NA NA NA NA 600 1122 135 891 NA NA NA NA 369 1049 181 903 NA NA NA
1498165200.0 10002.0 NA 162 549 86 0 NA NA NA NA 443 700 134 0 NA NA NA NA 367 657 68 484 NA NA NA NA 241 897 131 491 NA NA NA
1498165200.0 10003.0 NA 174 547 96 0 NA NA NA NA 443 703 133 0 NA NA NA NA 382 673 63 491 NA NA NA NA 234 634 112 496 NA NA NA
1498165200.0 10004.0 NA 158 549 87 0 NA NA NA NA 442 706 133 0 NA NA NA NA 348 618 63 490 NA NA NA NA 220 591 86 496 NA NA NA
1498165200.0 10005.0 NA 170 551 92 0 NA NA NA NA 438 701 134 0 NA NA NA NA 769 1034 126 963 NA NA NA NA 434 986 188 1387 NA NA NA
1498165200.0 10006.0 NA 165 550 86 0 NA NA NA NA 442 704 133 0 NA NA NA NA 350 621 67 486 NA NA NA NA 224 894 101 493 NA NA NA
1498165200.0 10007.0 NA 163 549 95 0 NA NA NA NA 440 707 134 0 NA NA NA NA 600 1123 166 925 NA NA NA NA 383 1024 593 938 NA NA NA
1498165200.0 10008.0 NA 159 554 87 0 NA NA NA NA 443 703 134 0 NA NA NA NA 384 670 67 508 NA NA NA NA 226 636 104 533 NA NA NA
1498165200.0 10009.0 NA 162 549 96 0 NA NA NA NA 445 706 134 0 NA NA NA NA 381 694 76 492 NA NA NA NA 241 639 96 508 NA NA NA
1498165200.0 1001.0 NA 370 377 0 0 0 0 0 NA 467 450 0 0 0 0 0 NA 1453 525 4 17 429 39 445 NA 662 445 7 20 432 25 447
1498165200.0 1002.0 NA 366 60 NA NA NA NA NA NA 463 109 NA NA NA NA NA NA 3255 208 NA NA NA NA NA NA 1454 120 NA NA NA NA NA
1498165200.0 10023.0 NA 160 554 96 0 NA NA NA NA 434 705 133 0 NA NA NA NA 338 618 60 491 NA NA NA NA 203 594 88 498 NA NA NA
1498165200.0 10024.0 NA 179 566 96 0 NA NA NA NA 446 720 134 0 NA NA NA NA 721 1381 116 952 NA NA NA NA 387 1081 153 980 NA NA NA
1498165200.0 10024.1 NA 173 370 0 NA NA NA NA NA 447 510 0 NA NA NA NA NA 577 454 613 NA NA NA NA NA 297 382 636 NA NA NA NA
1498165200.0 10024.2 NA 180 560 0 NA NA NA NA NA 434 715 0 NA NA NA NA NA 712 1565 1286 NA NA NA NA NA 408 1293 1303 NA NA NA NA
1498165200.0 10024.3 NA 177 330 0 NA NA NA NA NA 443 447 0 NA NA NA NA NA 458 383 406 NA NA NA NA NA 271 351 415 NA NA NA NA
1498165200.0 10024.4 NA 176 574 0 NA NA NA NA NA 441 717 0 NA NA NA NA NA 423 808 574 NA NA NA NA NA 251 662 815 NA NA NA NA
1498165200.0 10024.5 NA 173 370 0 NA NA NA NA NA 442 500 0 NA NA NA NA NA 930 467 530 NA NA NA NA NA 521 462 539 NA NA NA NA
1498165200.0 10024.6 NA 175 562 0 NA NA NA NA NA 442 716 0 NA NA NA NA NA 585 852 590 NA NA NA NA NA 337 682 603 NA NA NA NA
1498165200.0 10025.0 NA 165 556 96 0 NA NA NA NA 443 706 134 0 NA NA NA NA 617 1173 110 1000 NA NA NA NA 393 1055 149 1015 NA NA NA
1498165200.0 10026.0 NA 184 578 97 0 NA NA NA NA 445 725 135 0 NA NA NA NA 489 1112 83 553 NA NA NA NA 279 719 112 560 NA NA NA
1498165200.0 1003.0 NA 299 0 NA NA NA NA NA NA 404 0 NA NA NA NA NA NA 3526 428 NA NA NA NA NA NA 1336 438 NA NA NA NA NA
