Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1498341600.0 1.0 53 74 137 NA NA 97 146 183 NA NA 1548 251 439 NA NA 1638 271 475 NA NA
1498341600.0 10.0 NA 83 196 0 NA NA 151 256 0 NA NA 3092 3334 830 NA NA 3202 3469 851 NA
1498341600.0 1000.0 NA 223 128 0 39 NA 287 184 0 79 NA 4921 727 764 177 NA 5047 868 798 275
1498341600.0 10026.0 NA 93 137 0 NA NA 181 185 0 NA NA 456 493 189 NA NA 495 756 202 NA
1498341600.0 10224.0 NA 126 203 0 NA NA 194 278 0 NA NA 1971 1734 205 NA NA 5785 5193 233 NA
1498341600.0 10225.0 NA 134 198 0 NA NA 199 283 0 NA NA 2019 1681 209 NA NA 6286 5410 236 NA
1498341600.0 105.0 53 78 24 NA NA 97 148 54 NA NA 1481 249 2 NA NA 1554 274 11 NA NA
1498341600.0 107.0 52 78 193 NA NA 98 148 254 NA NA 8389 538 725 NA NA 9096 574 773 NA NA
1498341600.0 108.0 56 79 194 NA NA 101 148 254 NA NA 3667 280 406 NA NA 3753 306 438 NA NA
1498341600.0 109.0 58 92 195 NA NA 101 148 254 NA NA 3748 266 417 NA NA 3937 414 499 NA NA
1498341600.0 112.0 54 88 190 NA NA 99 148 254 NA NA 2893 283 349 NA NA 2961 300 388 NA NA
1498341600.0 113.0 55 84 189 NA NA 99 149 254 NA NA 2988 297 361 NA NA 3094 338 404 NA NA
1498341600.0 115.0 55 84 190 NA NA 100 148 254 NA NA 3529 307 374 NA NA 3588 319 515 NA NA
1498341600.0 116.0 57 86 191 NA NA 101 148 254 NA NA 3121 270 383 NA NA 3193 304 423 NA NA
1498341600.0 117.0 56 82 194 NA NA 100 148 254 NA NA 4006 289 391 NA NA 4094 317 415 NA NA
1498341600.0 118.0 58 85 190 NA NA 100 148 254 NA NA 3066 274 410 NA NA 3144 312 454 NA NA
1498341600.0 119.0 55 79 187 NA NA 99 148 254 NA NA 2859 308 347 NA NA 2899 335 452 NA NA
1498341600.0 12.0 NA 80 196 0 NA NA 150 259 0 NA NA 2901 3372 876 NA NA 3017 3492 916 NA
1498341600.0 125.0 63 85 195 NA NA 100 149 254 NA NA 3287 267 335 NA NA 3439 309 482 NA NA
1498341600.0 1303.0 66 149 193 NA NA 111 198 239 NA NA 6091 589 1083 NA NA 6249 906 1283 NA NA
1498341600.0 1311.0 NA 163 225 0 60 NA 219 291 0 100 NA 743 1648 2429 114 NA 826 1805 2510 191
1498341600.0 1314.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1498341600.0 1336.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1498341600.0 134.702 NA 41 228 0 NA NA 83 299 0 NA NA 130 4271 338 NA NA 146 4754 356 NA
1498341600.0 134.707 NA 37 231 0 NA NA 85 300 0 NA NA 128 3957 336 NA NA 151 4047 351 NA
1498341600.0 134.708 NA 38 232 0 NA NA 84 298 0 NA NA 126 3849 348 NA NA 159 3954 363 NA
1498341600.0 134.709 NA 39 237 0 NA NA 87 309 0 NA NA 127 4137 335 NA NA 148 4335 358 NA
1498341600.0 134.71 NA 34 229 0 NA NA 79 299 0 NA NA 110 2693 348 NA NA 164 2962 368 NA
1498341600.0 134.801 NA 38 229 0 NA NA 84 307 0 NA NA 122 3000 335 NA NA 172 3410 351 NA
1498341600.0 134.806 NA 38 243 0 NA NA 85 319 0 NA NA 253 13525 757 NA NA 303 14093 812 NA
1498341600.0 134.807 NA 84 250 0 NA NA 146 337 0 NA NA 847 12303 824 NA NA 928 12663 864 NA
1498341600.0 134.812 NA 35 230 0 NA NA 82 293 0 NA NA 125 2904 362 NA NA 335 3228 389 NA
1498341600.0 134.901 NA 39 230 0 NA NA 84 295 0 NA NA 124 3037 315 NA NA 158 3358 331 NA
1498341600.0 134.902 NA 46 228 0 NA NA 88 297 0 NA NA 143 3868 319 NA NA 179 4430 330 NA
1498341600.0 134.905 NA 40 230 0 NA NA 86 294 0 NA NA 144 3503 347 NA NA 219 3621 371 NA
1498341600.0 134.909 NA 37 224 0 NA NA 87 293 0 NA NA 139 3743 335 NA NA 199 3932 346 NA
1498341600.0 134.91 NA 40 228 0 NA NA 86 291 0 NA NA 137 3436 393 NA NA 177 3778 408 NA
1498341600.0 134.912 NA 39 225 0 NA NA 83 292 0 NA NA 128 2723 347 NA NA 141 2832 445 NA
1498341600.0 134.99901 NA 45 229 0 NA NA 86 305 0 NA NA 140 3564 328 NA NA 164 3952 387 NA
1498341600.0 135.1 226 0 110 NA NA 302 0 154 NA NA 665 206 280 NA NA 906 217 436 NA NA
1498341600.0 135.12 219 0 108 NA NA 297 0 158 NA NA 555 195 276 NA NA 808 204 536 NA NA
1498341600.0 135.2 207 0 107 NA NA 279 0 149 NA NA 398 172 318 NA NA 481 183 403 NA NA
1498341600.0 135.3 210 0 109 NA NA 279 0 156 NA NA 420 165 263 NA NA 534 178 335 NA NA
1498341600.0 135.4 217 0 108 NA NA 299 0 157 NA NA 606 199 259 NA NA 819 213 307 NA NA
1498341600.0 135.5 218 0 110 NA NA 296 0 158 NA NA 513 187 238 NA NA 642 203 280 NA NA
1498341600.0 135.6 217 0 109 NA NA 299 0 157 NA NA 610 196 271 NA NA 811 206 322 NA NA
1498341600.0 135.7 223 0 112 NA NA 297 0 157 NA NA 555 187 233 NA NA 876 220 268 NA NA
1498341600.0 135.8 82 NA NA NA NA 138 NA NA NA NA 165 NA NA NA NA 489 NA NA NA NA
1498341600.0 135.9 221 0 108 NA NA 299 0 157 NA NA 513 195 252 NA NA 744 205 511 NA NA
1498341600.0 1355.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1498341600.0 1356.0 62 155 265 0 121 108 218 327 0 165 3737 478 1118 1119 276 3910 848 1506 1229 403
1498341600.0 136.721 NA 157 247 0 NA NA 234 323 0 NA NA 2413 5549 648 NA NA 2552 5715 1643 NA
1498341600.0 136.723 NA 158 253 0 NA NA 232 323 0 NA NA 2483 5953 661 NA NA 2675 6141 676 NA
1498341600.0 136.725 NA 161 264 0 NA NA 235 344 0 NA NA 2745 6497 624 NA NA 2836 6832 639 NA
1498341600.0 136.727 NA 187 261 0 NA NA 288 342 0 NA NA 2906 6180 633 NA NA 3344 6667 649 NA
1498341600.0 136.729 NA 161 252 0 NA NA 233 330 0 NA NA 2628 6405 613 NA NA 2702 6739 631 NA
1498341600.0 136.7321 NA 162 272 0 NA NA 231 342 0 NA NA 1850 5119 670 NA NA 1902 5529 831 NA
1498341600.0 136.735 NA 155 219 0 NA NA 212 279 0 NA NA 667 1353 533 NA NA 820 1470 552 NA
1498341600.0 1360.0 67 168 250 0 NA 158 221 321 0 NA 3174 403 856 1117 NA 5514 682 1163 1144 NA
