Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1498424400.0 10004.0 NA 166 541 97 0 NA 446 700 149 0 NA 379 736 74 528 NA 227 932 114 539
1498424400.0 10005.0 NA 170 539 92 0 NA 446 711 149 0 NA 496 951 88 664 NA 301 947 122 672
1498424400.0 10008.0 NA 166 549 89 0 NA 444 704 149 0 NA 664 1182 103 704 NA 352 1076 170 721
1498424400.0 10023.0 NA 165 545 88 0 NA 445 710 148 0 NA 627 1131 101 713 NA 336 1049 165 727
1498424400.0 10024.0 NA 189 561 94 0 NA 446 714 150 0 NA 570 1174 96 750 NA 340 961 145 762
1498424400.0 10024.4 NA 182 563 0 NA NA 444 733 0 NA NA 728 1457 834 NA NA 352 1142 860 NA
1498424400.0 10026.0 NA 192 570 98 0 NA 448 730 151 0 NA 661 1687 98 776 NA 351 1090 133 787
1498424400.0 10225.0 NA 282 774 0 NA NA 468 994 0 NA NA 3898 4574 1047 NA NA 2275 2336 3366 NA
1498424400.0 107.0 78 83 361 NA NA 179 360 470 NA NA 10565 519 1003 NA NA 3428 227 889 NA NA
1498424400.0 10824.0 75 189 571 99 0 141 437 730 151 0 4758 612 1094 135 604 1904 422 852 210 618
1498424400.0 10825.0 70 181 557 96 0 137 446 723 150 0 6725 1171 1392 120 970 2568 774 1137 159 3011
1498424400.0 10826.0 75 177 566 98 0 144 438 733 150 0 15498 954 2255 119 1035 5850 469 1497 164 1051
1498424400.0 115.0 78 87 364 NA NA 179 360 492 NA NA 10513 534 1064 NA NA 3480 232 915 NA NA
1498424400.0 1310.0 NA 204 537 0 NA NA 470 652 0 NA NA 654 1193 1052 NA NA 594 1052 1066 NA
1498424400.0 1311.0 NA 187 541 0 62 NA 470 652 0 123 NA 782 1136 1219 70 NA 461 990 1261 106
1498424400.0 1317.0 NA 191 528 0 NA NA 467 641 0 NA NA 789 1238 1043 NA NA 458 1051 1054 NA
