Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1498467600.0 10002.0 NA 164 553 96 0 NA 446 713 149 0 NA 373 647 64 467 NA 221 636 110 482
1498467600.0 10004.0 NA 169 545 97 0 NA 445 703 148 0 NA 364 619 72 489 NA 296 603 108 498
1498467600.0 10006.0 NA 164 546 97 0 NA 445 707 149 0 NA 402 726 73 512 NA 241 713 130 529
1498467600.0 10007.0 NA 169 550 96 0 NA 447 705 149 0 NA 418 797 74 498 NA 271 736 112 507
1498467600.0 10008.0 NA 163 547 97 0 NA 446 701 149 0 NA 376 667 66 455 NA 235 612 99 464
1498467600.0 10023.0 NA 163 546 94 0 NA 445 706 149 0 NA 355 627 63 443 NA 230 605 93 464
1498467600.0 10024.0 NA 187 571 95 0 NA 447 717 150 0 NA 455 857 72 553 NA 447 720 107 577
1498467600.0 10024.4 NA 178 558 0 NA NA 445 719 0 NA NA 422 785 504 NA NA 270 639 520 NA
1498467600.0 10025.0 NA 178 553 97 0 NA 445 688 149 0 NA 382 693 67 520 NA 257 641 105 604
1498467600.0 10026.0 NA 198 578 97 0 NA 446 722 150 0 NA 512 1108 67 519 NA 427 765 102 532
1498467600.0 10042.0 NA 181 557 96 0 NA 445 721 150 0 NA 428 788 64 503 NA 262 784 101 518
1498467600.0 10059.0 NA 194 577 99 0 NA 448 733 150 0 NA 544 1366 87 559 NA 351 1135 149 620
1498467600.0 10071.0 NA 187 574 98 0 NA 447 726 150 0 NA 474 981 70 569 NA 462 762 100 589
1498467600.0 10224.0 NA 290 780 0 NA NA 468 1086 0 NA NA 2084 3170 582 NA NA 1294 1804 592 NA
1498467600.0 10225.0 NA 275 822 0 NA NA 465 1006 0 NA NA 2114 2608 616 NA NA 930 1357 646 NA
1498467600.0 10823.0 64 169 547 97 0 130 438 718 149 0 1679 372 645 58 510 735 227 607 95 529
1498467600.0 10825.0 74 184 560 97 0 137 435 716 150 0 3666 443 847 79 588 1329 248 728 113 660
1498467600.0 10826.0 75 185 577 92 0 143 438 726 150 0 6311 476 1098 67 526 2075 253 742 104 548
1498467600.0 10842.0 59 162 547 95 0 121 437 706 150 0 1203 298 650 69 470 689 400 638 101 501
1498467600.0 1302.0 86 182 204 NA NA 156 455 281 NA NA 4021 722 522 NA NA 1324 404 370 NA NA
1498467600.0 1303.0 84 183 201 NA NA 155 458 311 NA NA 7352 547 649 NA NA 2552 360 421 NA NA
1498467600.0 1306.0 NA 181 540 0 NA NA 470 637 0 NA NA 390 656 701 NA NA 248 739 716 NA
1498467600.0 1309.0 NA 217 559 0 NA NA 467 657 0 NA NA 556 839 847 NA NA 314 579 1652 NA
1498467600.0 1310.0 NA 207 548 0 NA NA 470 654 0 NA NA 467 732 735 NA NA 266 546 746 NA
1498467600.0 1311.0 NA 186 540 0 72 NA 470 648 0 123 NA 390 590 807 44 NA 260 533 821 83
1498467600.0 1312.0 NA 208 544 0 NA NA 468 648 0 NA NA 484 728 762 NA NA 306 558 782 NA
1498467600.0 1314.0 NA 206 531 0 NA NA 472 646 0 NA NA 520 774 756 NA NA 495 786 772 NA
1498467600.0 1315.0 NA 181 525 0 NA NA 470 662 0 NA NA 420 613 776 NA NA 274 564 800 NA
1498467600.0 1317.0 NA 196 530 0 NA NA 467 649 0 NA NA 416 613 687 NA NA 272 522 696 NA
1498467600.0 1318.0 NA 182 529 0 NA NA 472 649 0 NA NA 407 664 749 NA NA 266 573 766 NA
1498467600.0 1319.0 NA 194 530 0 NA NA 467 644 0 NA NA 398 603 725 NA NA 328 510 845 NA
1498467600.0 1320.0 NA 181 532 0 NA NA 468 640 0 NA NA 412 626 692 NA NA 265 533 701 NA
1498467600.0 1321.0 NA 188 530 0 NA NA 469 644 0 NA NA 463 709 805 NA NA 360 588 982 NA
1498467600.0 1322.0 NA 192 538 0 NA NA 468 645 0 NA NA 453 733 703 NA NA 377 658 714 NA
1498467600.0 1325.2 NA 219 549 0 NA NA 469 655 0 NA NA 530 802 787 NA NA 303 553 891 NA
1498467600.0 1329.0 NA 203 547 0 NA NA 470 663 0 NA NA 451 705 778 NA NA 280 714 788 NA
1498467600.0 1330.0 NA 198 540 0 NA NA 469 648 0 NA NA 480 799 817 NA NA 299 607 841 NA
1498467600.0 1333.0 NA 205 530 0 NA NA 470 661 0 NA NA 477 723 740 NA NA 464 771 751 NA
1498467600.0 1334.0 NA 207 539 0 NA NA 467 667 0 NA NA 444 723 728 NA NA 267 613 757 NA
1498467600.0 1336.0 NA 219 553 0 NA NA 470 679 0 NA NA 826 1432 839 NA NA 624 783 849 NA
1498467600.0 1338.0 NA 214 553 0 NA NA 470 656 0 NA NA 558 945 850 NA NA 309 730 861 NA
1498467600.0 1339.0 NA 211 554 0 NA NA 471 653 0 NA NA 588 991 764 NA NA 321 608 833 NA
1498467600.0 134.71 NA 34 410 0 NA NA 94 499 0 NA NA 89 2356 324 NA NA 56 1164 332 NA
1498467600.0 134.801 NA 38 420 0 NA NA 101 506 0 NA NA 94 2590 308 NA NA 62 1032 325 NA
1498467600.0 134.99901 NA 40 423 0 NA NA 105 505 0 NA NA 122 3148 336 NA NA 107 1163 346 NA
1498467600.0 1340.0 NA 187 532 0 NA NA 468 640 0 NA NA 411 678 761 NA NA 258 595 771 NA
1498467600.0 1344.0 NA 207 549 0 NA NA 467 662 0 NA NA 659 772 785 NA NA 532 597 814 NA
1498467600.0 1345.0 NA 213 552 0 NA NA 471 642 0 NA NA 492 734 763 NA NA 276 548 773 NA
1498467600.0 1347.0 NA 201 541 0 NA NA 468 653 0 NA NA 468 705 789 NA NA 277 717 800 NA
1498467600.0 1348.0 NA 209 550 0 NA NA 469 660 0 NA NA 411 659 698 NA NA 260 511 774 NA
1498467600.0 1351.0 NA 205 542 0 NA NA 467 646 0 NA NA 478 782 828 NA NA 302 624 845 NA
1498467600.0 1352.0 NA 197 541 0 NA NA 467 665 0 NA NA 431 699 757 NA NA 274 567 782 NA
1498467600.0 1356.0 81 204 546 0 109 152 459 663 0 178 3190 492 827 822 208 1174 292 649 837 190
1498467600.0 136.721 NA 190 473 0 NA NA 308 573 0 NA NA 2289 5294 522 NA NA 1020 1835 535 NA
1498467600.0 136.722 NA 186 485 0 NA NA 310 598 0 NA NA 2710 6147 519 NA NA 910 2116 528 NA
1498467600.0 136.723 NA 188 468 0 NA NA 303 569 0 NA NA 2244 5452 531 NA NA 831 1887 544 NA
1498467600.0 136.724 NA 204 491 0 NA NA 315 612 0 NA NA 3238 6662 477 NA NA 1035 2104 492 NA
1498467600.0 136.725 NA 176 488 0 NA NA 317 603 0 NA NA 2538 5765 482 NA NA 1293 2195 504 NA
1498467600.0 136.727 NA 233 491 0 NA NA 362 608 0 NA NA 5222 5673 491 NA NA 3685 1858 518 NA
