Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1497906000.0 1.0 73 83 133 NA NA NA NA 160 359 243 NA NA NA NA 2300 337 234 NA NA NA NA 1231 165 223 NA NA NA NA
1497906000.0 10.0 NA 97 384 0 NA NA NA NA 373 500 0 NA NA NA NA 2106 2395 499 NA NA NA NA 710 1049 525 NA NA NA
1497906000.0 1000.0 NA 396 134 0 45 NA NA NA 510 213 0 104 NA NA NA 1589 391 340 94 NA NA NA 832 486 1237 135 NA NA
1497906000.0 10001.0 NA 170 545 97 0 NA NA NA 446 713 149 0 NA NA NA 614 932 98 679 NA NA NA 356 909 151 689 NA NA
1497906000.0 10002.0 NA 165 547 97 0 NA NA NA 445 712 149 0 NA NA NA 609 920 91 675 NA NA NA 408 974 124 685 NA NA
1497906000.0 10003.0 NA 164 540 90 0 NA NA NA 448 700 149 0 NA NA NA 759 1212 129 706 NA NA NA 408 1175 173 715 NA NA
1497906000.0 10004.0 NA 168 466 87 0 NA NA NA 444 681 149 0 NA NA NA 682 2634 92 766 NA NA NA 673 34813 2532 780 NA NA
1497906000.0 10005.0 NA 171 NA NA NA NA NA NA 445 NA NA NA NA NA NA 969 NA NA NA NA NA NA 1494 NA NA NA NA NA
1497906000.0 10006.0 NA 169 476 88 0 NA NA NA 445 682 148 0 NA NA NA 681 1213 94 734 NA NA NA 665 35035 2533 746 NA NA
1497906000.0 10007.0 NA 171 532 97 0 NA NA NA 446 706 149 0 NA NA NA 488 736 67 477 NA NA NA 466 814 134 489 NA NA
1497906000.0 10008.0 NA 161 NA NA NA NA NA NA 445 NA NA NA NA NA NA 1012 NA NA NA NA NA NA 735 NA NA NA NA NA
1497906000.0 10009.0 NA 171 545 96 0 NA NA NA 446 711 149 0 NA NA NA 403 717 107 460 NA NA NA 297 671 608 530 NA NA
1497906000.0 1001.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1497906000.0 1002.0 NA 371 70 NA NA NA NA NA 477 124 NA NA NA NA NA 1826 125 NA NA NA NA NA 819 92 NA NA NA NA
1497906000.0 10023.0 NA 169 NA NA NA NA NA NA 445 NA NA NA NA NA NA 659 NA NA NA NA NA NA 377 NA NA NA NA NA
1497906000.0 10024.0 NA 185 NA NA NA NA NA NA 449 NA NA NA NA NA NA 838 NA NA NA NA NA NA 426 NA NA NA NA NA
1497906000.0 10024.1 NA 187 375 0 NA NA NA NA 443 516 0 NA NA NA NA 514 408 442 NA NA NA NA 297 384 452 NA NA NA
1497906000.0 10024.2 NA 180 551 0 NA NA NA NA 448 715 0 NA NA NA NA 440 857 501 NA NA NA NA 266 973 768 NA NA NA
1497906000.0 10024.3 NA 180 323 0 NA NA NA NA 446 443 0 NA NA NA NA 457 420 377 NA NA NA NA 269 367 392 NA NA NA
1497906000.0 10024.4 NA 188 NA NA NA NA NA NA 447 NA NA NA NA NA NA 781 NA NA NA NA NA NA 406 NA NA NA NA NA
1497906000.0 10024.5 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1497906000.0 10024.6 NA 179 554 0 NA NA NA NA 446 708 0 NA NA NA NA 456 799 488 NA NA NA NA 3401 1379 571 NA NA NA
1497906000.0 10025.0 NA 169 NA NA NA NA NA NA 447 NA NA NA NA NA NA 1050 NA NA NA NA NA NA 735 NA NA NA NA NA
1497906000.0 10026.0 NA 192 NA NA NA NA NA NA 444 NA NA NA NA NA NA 975 NA NA NA NA NA NA 474 NA NA NA NA NA
1497906000.0 1003.0 NA 297 0 NA NA NA NA NA 414 0 NA NA NA NA NA 2563 271 NA NA NA NA NA 980 278 NA NA NA NA
1497906000.0 1004.0 NA 330 361 0 0 0 0 NA 445 447 0 0 0 0 NA 651 473 5 27 456 445 NA 524 442 11 32 461 452
1497906000.0 10042.0 NA 170 551 98 0 NA NA NA 446 713 150 0 NA NA NA 428 774 74 535 NA NA NA 274 671 111 557 NA NA
1497906000.0 10059.0 NA 184 568 98 0 NA NA NA 446 734 150 0 NA NA NA 489 1264 73 534 NA NA NA 271 910 134 555 NA NA
1497906000.0 10071.0 NA 189 NA NA NA NA NA NA 448 NA NA NA NA NA NA 927 NA NA NA NA NA NA 511 NA NA NA NA NA
1497906000.0 101.0 82 NA NA NA NA NA NA 160 NA NA NA NA NA NA 687 NA NA NA NA NA NA 716 NA NA NA NA NA NA
1497906000.0 1010.0 NA 75 37 0 NA NA NA NA 150 89 0 NA NA NA NA 61 15 19 NA NA NA NA 62 19 24 NA NA NA
1497906000.0 102.0 85 NA NA NA NA NA NA 160 NA NA NA NA NA NA 512 NA NA NA NA NA NA 573 NA NA NA NA NA NA
1497906000.0 1020.0 NA 42 NA NA NA NA NA NA 128 NA NA NA NA NA NA 47 NA NA NA NA NA NA 51 NA NA NA NA NA
1497906000.0 10224.0 NA 271 791 0 NA NA NA NA 472 1012 0 NA NA NA NA 2633 4139 848 NA NA NA NA 1381 2208 860 NA NA NA
1497906000.0 10225.0 NA 266 815 0 NA NA NA NA 467 1002 0 NA NA NA NA 3066 3695 846 NA NA NA NA 1655 1858 856 NA NA NA
1497906000.0 103.0 44 0 0 NA NA NA NA 95 0 0 NA NA NA NA 537 84 191 NA NA NA NA 284 37 199 NA NA NA NA
1497906000.0 10424.0 NA 175 557 0 NA NA NA NA 446 718 0 NA NA NA NA 847 1596 729 NA NA NA NA 465 1290 749 NA NA NA
1497906000.0 105.0 73 86 29 NA NA NA NA 169 360 77 NA NA NA NA 1598 276 2 NA NA NA NA 704 122 6 NA NA NA NA
1497906000.0 106.0 43 0 0 NA NA NA NA 95 0 0 NA NA NA NA 1465 82 196 NA NA NA NA 1208 39 208 NA NA NA NA
1497906000.0 107.0 77 85 366 NA NA NA NA 178 361 479 NA NA NA NA 5993 397 661 NA NA NA NA 1954 191 553 NA NA NA NA
1497906000.0 108.0 84 94 374 NA NA NA NA 180 360 491 NA NA NA NA 3930 312 500 NA NA NA NA 1630 140 386 NA NA NA NA
1497906000.0 10823.0 65 169 546 97 0 NA NA 132 436 702 149 0 NA NA 1772 390 698 75 507 NA NA 766 224 670 113 518 NA NA
1497906000.0 10824.0 77 184 567 98 0 NA NA 142 436 725 150 0 NA NA 4674 496 980 86 541 NA NA 2146 259 822 130 569 NA NA
1497906000.0 10825.0 71 174 558 98 0 NA NA 136 437 718 150 0 NA NA 3619 438 805 69 517 NA NA 1179 248 681 105 548 NA NA
1497906000.0 10826.0 79 188 547 98 0 NA NA 144 437 703 150 0 NA NA 9572 672 1910 140 800 NA NA 3807 357 2328 222 814 NA NA
1497906000.0 10842.0 59 164 542 97 0 NA NA 120 437 704 149 0 NA NA 1244 274 656 68 524 NA NA 670 221 632 112 576 NA NA
1497906000.0 109.0 86 97 374 NA NA NA NA 176 360 481 NA NA NA NA 4768 305 494 NA NA NA NA 3439 236 408 NA NA NA NA
1497906000.0 11.0 NA 94 472 0 61 NA NA NA 373 582 0 113 NA NA NA 1666 1159 560 27 NA NA NA 519 732 871 30 NA NA
1497906000.0 110.0 61 90 360 NA NA NA NA 120 360 472 NA NA NA NA 866 289 428 NA NA NA NA 443 148 398 NA NA NA NA
1497906000.0 1102.0 NA 108 379 128 65 NA NA NA 373 485 209 132 NA NA NA 1644 2080 1197 110 NA NA NA 569 780 432 64 NA NA
1497906000.0 111.0 77 91 367 NA NA NA NA 167 360 492 NA NA NA NA 2995 278 506 NA NA NA NA 1113 141 446 NA NA NA NA
1497906000.0 112.0 77 94 366 NA NA NA NA 181 360 487 NA NA NA NA 5000 406 650 NA NA NA NA 1582 189 573 NA NA NA NA
1497906000.0 11224.0 77 189 571 0 NA NA NA 141 438 718 0 NA NA NA 4640 467 953 521 NA NA NA 1665 259 847 533 NA NA NA
1497906000.0 113.0 76 85 366 NA NA NA NA 173 361 477 NA NA NA NA 5221 386 637 NA NA NA NA 1706 185 542 NA NA NA NA
1497906000.0 114.0 80 93 366 NA NA NA NA 180 360 491 NA NA NA NA 5472 467 668 NA NA NA NA 1667 236 570 NA NA NA NA
1497906000.0 115.0 82 86 370 NA NA NA NA 178 360 491 NA NA NA NA 5858 374 712 NA NA NA NA 2023 180 599 NA NA NA NA
1497906000.0 116.0 76 92 367 NA NA NA NA 175 360 492 NA NA NA NA 6106 396 674 NA NA NA NA 2368 199 554 NA NA NA NA
1497906000.0 117.0 77 91 375 NA NA NA NA 175 360 493 NA NA NA NA 6235 385 703 NA NA NA NA 1999 184 555 NA NA NA NA
1497906000.0 118.0 78 91 373 NA NA NA NA 181 360 476 NA NA NA NA 6386 408 798 NA NA NA NA 2363 188 610 NA NA NA NA
1497906000.0 119.0 76 89 365 NA NA NA NA 174 361 481 NA NA NA NA 4417 334 523 NA NA NA NA 1413 155 461 NA NA NA NA
1497906000.0 12.0 NA 104 379 0 NA NA NA NA 373 483 0 NA NA NA NA 1904 2231 531 NA NA NA NA 597 989 548 NA NA NA
1497906000.0 120.0 53 87 357 NA NA NA NA 123 360 465 NA NA NA NA 1020 240 361 NA NA NA NA 770 142 338 NA NA NA NA
1497906000.0 121.0 75 99 373 NA NA NA NA 179 361 480 NA NA NA NA 6270 439 784 NA NA NA NA 2001 214 586 NA NA NA NA
1497906000.0 122.0 55 78 355 NA NA NA NA 125 360 455 NA NA NA NA 926 169 423 NA NA NA NA 975 104 407 NA NA NA NA
1497906000.0 123.1 342 NA NA NA NA NA NA 496 NA NA NA NA NA NA 529 NA NA NA NA NA NA 281 NA NA NA NA NA NA
1497906000.0 123.2 346 NA NA NA NA NA NA 496 NA NA NA NA NA NA 672 NA NA NA NA NA NA 357 NA NA NA NA NA NA
1497906000.0 123.3 279 NA NA NA NA NA NA 496 NA NA NA NA NA NA 402 NA NA NA NA NA NA 239 NA NA NA NA NA NA
1497906000.0 124.1 324 NA NA NA NA NA NA 498 NA NA NA NA NA NA 416 NA NA NA NA NA NA 268 NA NA NA NA NA NA
1497906000.0 124.2 343 NA NA NA NA NA NA 497 NA NA NA NA NA NA 604 NA NA NA NA NA NA 344 NA NA NA NA NA NA
1497906000.0 124.4 334 NA NA NA NA NA NA 496 NA NA NA NA NA NA 421 NA NA NA NA NA NA 250 NA NA NA NA NA NA
1497906000.0 124.5 321 NA NA NA NA NA NA 496 NA NA NA NA NA NA 427 NA NA NA NA NA NA 238 NA NA NA NA NA NA
1497906000.0 124.6 283 NA NA NA NA NA NA 496 NA NA NA NA NA NA 411 NA NA NA NA NA NA 242 NA NA NA NA NA NA
1497906000.0 125.0 78 83 369 NA NA NA NA 178 361 486 NA NA NA NA 4591 356 642 NA NA NA NA 1668 176 566 NA NA NA NA
1497906000.0 126.0 64 89 361 NA NA NA NA 127 360 472 NA NA NA NA 1518 313 464 NA NA NA NA 574 135 433 NA NA NA NA
1497906000.0 127.0 56 86 358 NA NA NA NA 126 360 486 NA NA NA NA 1325 303 449 NA NA NA NA 524 139 422 NA NA NA NA
1497906000.0 128.0 52 87 358 NA NA NA NA 118 360 457 NA NA NA NA 725 297 440 NA NA NA NA 393 138 420 NA NA NA NA
1497906000.0 129.0 51 87 359 NA NA NA NA 115 360 480 NA NA NA NA 925 260 434 NA NA NA NA 608 133 433 NA NA NA NA
1497906000.0 13.0 NA 91 369 0 NA NA NA NA 373 469 0 NA NA NA NA 246 873 304 NA NA NA NA 193 499 314 NA NA NA
1497906000.0 130.0 52 88 364 NA NA NA NA 116 361 466 NA NA NA NA 756 250 346 NA NA NA NA 374 121 328 NA NA NA NA
1497906000.0 1301.0 76 165 191 NA NA NA NA 146 459 297 NA NA NA NA 1447 494 344 NA NA NA NA 818 336 333 NA NA NA NA
1497906000.0 1302.0 85 184 198 NA NA NA NA 155 458 289 NA NA NA NA 9664 1064 879 NA NA NA NA 3312 567 563 NA NA NA NA
1497906000.0 1303.0 84 189 217 NA NA NA NA 154 457 290 NA NA NA NA 9232 771 795 NA NA NA NA 3200 964 479 NA NA NA NA
1497906000.0 1306.0 NA 178 524 0 NA NA NA NA 469 636 0 NA NA NA NA 648 773 833 NA NA NA NA 714 683 853 NA NA NA
1497906000.0 1307.0 NA 163 202 56 0 NA NA NA 465 294 107 0 NA NA NA 460 460 29 271 NA NA NA 325 407 35 283 NA NA
1497906000.0 1308.0 NA 160 199 56 0 NA NA NA 466 291 106 0 NA NA NA 434 414 28 270 NA NA NA 279 392 45 277 NA NA
1497906000.0 1309.0 NA 205 NA NA NA NA NA NA 469 NA NA NA NA NA NA 1471 NA NA NA NA NA NA 835 NA NA NA NA NA
1497906000.0 131.0 54 79 361 NA NA NA NA 124 360 474 NA NA NA NA 1207 249 360 NA NA NA NA 660 120 328 NA NA NA NA
1497906000.0 1310.0 NA 213 NA NA NA NA NA NA 472 NA NA NA NA NA NA 1011 NA NA NA NA NA NA 587 NA NA NA NA NA
1497906000.0 1311.0 NA 190 NA NA NA NA NA NA 469 NA NA NA NA NA NA 1023 NA NA NA NA NA NA 1347 NA NA NA NA NA
1497906000.0 1312.0 NA 205 538 0 NA NA NA NA 466 647 0 NA NA NA NA 658 1120 1088 NA NA NA NA 409 846 1116 NA NA NA
1497906000.0 1313.0 NA 207 546 0 NA NA NA NA 468 652 0 NA NA NA NA 511 1084 770 NA NA NA NA 308 667 799 NA NA NA
1497906000.0 1314.0 NA 199 545 0 NA NA NA NA 467 660 0 NA NA NA NA 496 828 767 NA NA NA NA 310 788 789 NA NA NA
1497906000.0 1315.0 NA 178 527 0 NA NA NA NA 468 642 0 NA NA NA NA 800 860 862 NA NA NA NA 488 732 872 NA NA NA
1497906000.0 1316.0 NA 182 NA NA NA NA NA NA 471 NA NA NA NA NA NA 1168 NA NA NA NA NA NA 713 NA NA NA NA NA
1497906000.0 1317.0 NA 191 NA NA NA NA NA NA 469 NA NA NA NA NA NA 831 NA NA NA NA NA NA 520 NA NA NA NA NA
