Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1498381200.0 10002.0 NA 169 547 97 0 NA 439 714 149 0 NA 361 643 69 453 NA 221 623 98 465
1498381200.0 10004.0 NA 166 540 97 0 NA 446 702 149 0 NA 507 882 91 678 NA 309 1042 129 691
1498381200.0 10005.0 NA 168 458 93 0 NA 443 709 149 0 NA 398 737 61 421 NA 441 1254 114 443
1498381200.0 10006.0 NA 152 546 96 0 NA 445 710 148 0 NA 638 841 112 558 NA 332 828 166 570
1498381200.0 10007.0 NA 169 544 98 0 NA 446 711 149 0 NA 360 701 67 444 NA 241 684 118 453
1498381200.0 10008.0 NA 170 543 97 0 NA 446 711 149 0 NA 528 912 98 669 NA 554 853 364 697
1498381200.0 10009.0 NA 166 545 97 0 NA 446 712 149 0 NA 383 668 61 451 NA 236 627 102 474
1498381200.0 1002.0 NA 359 70 NA NA NA 469 125 NA NA NA 1552 152 NA NA NA 689 84 NA NA
1498381200.0 10023.0 NA 170 546 97 0 NA 445 701 149 0 NA 476 881 87 666 NA 307 856 128 676
1498381200.0 10024.0 NA 183 566 98 0 NA 443 730 150 0 NA 424 805 70 487 NA 427 836 129 519
1498381200.0 10024.1 NA 181 371 0 NA NA 446 507 0 NA NA 421 363 368 NA NA 245 325 374 NA
1498381200.0 10024.2 NA 181 553 0 NA NA 447 682 0 NA NA 425 798 499 NA NA 252 657 507 NA
1498381200.0 10024.3 NA 176 331 0 NA NA 446 439 0 NA NA 428 348 293 NA NA 260 495 298 NA
1498381200.0 10024.4 NA 186 564 0 NA NA 447 724 0 NA NA 547 1168 729 NA NA 335 990 740 NA
1498381200.0 10024.5 NA 187 374 0 NA NA 448 511 0 NA NA 430 351 354 NA NA 265 323 361 NA
1498381200.0 10025.0 NA 163 547 98 0 NA 444 717 149 0 NA 490 965 96 685 NA 311 884 142 705
1498381200.0 10026.0 NA 193 571 98 0 NA 447 731 150 0 NA 488 1080 70 518 NA 272 701 103 529
1498381200.0 1003.0 NA 293 0 NA NA NA 404 0 NA NA NA 1997 250 NA NA NA 773 257 NA NA
1498381200.0 10042.0 NA 175 505 90 0 NA 446 711 150 0 NA 410 804 70 486 NA 279 848 119 496
1498381200.0 10059.0 NA 188 571 99 0 NA 446 734 151 0 NA 523 1184 70 547 NA 310 758 112 567
1498381200.0 10071.0 NA 191 567 98 0 NA 447 722 150 0 NA 447 938 69 506 NA 266 902 129 520
1498381200.0 101.0 85 NA NA NA NA 160 NA NA NA NA 697 NA NA NA NA 717 NA NA NA NA
1498381200.0 1010.0 NA 81 36 0 NA NA 150 89 0 NA NA 89 16 16 NA NA 114 20 21 NA
1498381200.0 102.0 84 NA NA NA NA 160 NA NA NA NA 533 NA NA NA NA 564 NA NA NA NA
1498381200.0 1020.0 NA 37 NA NA NA NA 124 NA NA NA NA 43 NA NA NA NA 56 NA NA NA
1498381200.0 10224.0 NA 271 675 0 NA NA 478 1042 0 NA NA 2072 3135 577 NA NA 1396 2627 588 NA
1498381200.0 10225.0 NA 273 757 0 NA NA 457 998 0 NA NA 1924 2490 564 NA NA 1074 1251 579 NA
1498381200.0 103.0 36 0 0 NA NA 95 0 0 NA NA 596 84 195 NA NA 317 44 206 NA NA
1498381200.0 105.0 70 87 29 NA NA 162 360 78 NA NA 1657 319 2 NA NA 747 163 6 NA NA
1498381200.0 106.0 39 0 0 NA NA 95 0 0 NA NA 560 87 198 NA NA 298 43 203 NA NA
1498381200.0 108.0 86 93 365 NA NA 174 360 483 NA NA 5060 674 677 NA NA 2061 253 530 NA NA
