Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1497776400.0 10001.0 NA 171 560 97 0 NA 446 725 148 0 NA 388 629 65 456 NA 227 614 90 466
1497776400.0 10002.0 NA 171 558 96 0 NA 446 723 148 0 NA 376 635 64 450 NA 227 623 95 463
1497776400.0 10005.0 NA 170 556 96 0 NA 448 726 149 0 NA 541 1064 97 731 NA 349 1086 186 746
1497776400.0 10007.0 NA 164 549 93 0 NA 446 721 149 0 NA 379 737 72 455 NA 431 794 131 464
1497776400.0 10008.0 NA 163 438 92 0 NA 446 727 149 0 NA 673 1217 100 566 NA 338 2124 162 578
1497776400.0 10009.0 NA 156 557 96 0 NA 445 719 149 0 NA 682 943 139 628 NA 354 866 223 650
1497776400.0 10023.0 NA 162 553 95 0 NA 448 722 149 0 NA 671 855 109 545 NA 346 804 162 555
1497776400.0 10024.0 NA 170 572 90 0 NA 444 735 150 0 NA 716 1071 108 627 NA 361 887 150 638
1497776400.0 10024.2 NA 181 564 0 NA NA 446 726 0 NA NA 626 1357 827 NA NA 365 1192 853 NA
1497776400.0 10024.4 NA 173 558 0 NA NA 445 710 0 NA NA 786 1256 0 NA NA 383 1174 0 NA
1497776400.0 10026.0 NA 190 484 95 0 NA 446 738 150 0 NA 719 1717 111 704 NA 387 2789 177 717
1497776400.0 10042.0 NA 180 565 98 0 NA 446 724 150 0 NA 402 733 72 498 NA 454 633 125 509
1497776400.0 10059.0 NA 178 581 98 0 NA 446 741 150 0 NA 639 1791 101 0 NA 334 1078 143 0
1497776400.0 10071.0 NA 182 577 89 0 NA 444 735 150 0 NA 656 1267 109 642 NA 333 945 167 657
1497776400.0 10224.0 NA 287 801 0 NA NA 474 1027 0 NA NA 2235 2786 585 NA NA 1668 1562 593 NA
1497776400.0 10225.0 NA 276 817 0 NA NA 473 1028 0 NA NA 2157 2730 560 NA NA 1422 1526 569 NA
1497776400.0 10823.0 66 164 557 96 0 130 437 726 149 0 1969 647 904 109 583 1012 344 854 170 596
1497776400.0 10824.0 75 189 581 99 0 142 438 732 150 0 4347 545 881 65 525 1549 456 672 90 543
1497776400.0 10825.0 75 185 570 93 0 136 436 734 150 0 5543 705 1219 110 866 1842 442 1036 296 885
1497776400.0 10826.0 75 179 585 94 0 143 439 744 150 0 5876 487 1067 67 537 2289 264 705 93 561
1497776400.0 10842.0 57 161 548 97 0 120 439 714 149 0 1393 507 991 91 631 755 289 952 132 641
1497776400.0 11224.0 74 177 574 0 NA 141 435 736 0 NA 7203 630 1414 815 NA 2489 488 1101 849 NA
