Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1497736800.0 10.0 NA 96 379 0 NA NA NA NA 373 481 0 NA NA NA NA 1883 2157 433 NA NA NA NA 629 917 463 NA NA NA
1497736800.0 10001.0 NA 159 558 91 0 NA NA NA 448 726 149 0 NA NA NA 489 884 89 540 NA NA NA 324 880 132 550 NA NA
1497736800.0 10002.0 NA 161 552 87 0 NA NA NA 443 726 149 0 NA NA NA 493 862 114 552 NA NA NA 559 848 447 566 NA NA
1497736800.0 10003.0 NA 164 557 87 0 NA NA NA 445 720 149 0 NA NA NA 723 1126 101 921 NA NA NA 382 1022 135 939 NA NA
1497736800.0 10004.0 NA 159 550 91 0 NA NA NA 445 716 149 0 NA NA NA 747 983 83 721 NA NA NA 404 935 122 728 NA NA
1497736800.0 10005.0 NA 168 559 96 0 NA NA NA 446 726 148 0 NA NA NA 382 670 68 490 NA NA NA 237 652 112 520 NA NA
1497736800.0 10006.0 NA 160 549 96 0 NA NA NA 446 722 149 0 NA NA NA 580 1045 108 1026 NA NA NA 320 995 153 1094 NA NA
1497736800.0 10007.0 NA 167 546 88 0 NA NA NA 446 718 149 0 NA NA NA 444 831 76 539 NA NA NA 485 3953 395 554 NA NA
1497736800.0 10008.0 NA 157 553 90 0 NA NA NA 446 721 149 0 NA NA NA 605 1044 107 758 NA NA NA 350 937 138 778 NA NA
1497736800.0 10009.0 NA 165 556 97 0 NA NA NA 441 727 149 0 NA NA NA 718 1142 97 1046 NA NA NA 369 1027 134 1094 NA NA
1497736800.0 10023.0 NA 159 552 92 0 NA NA NA 445 722 149 0 NA NA NA 658 1006 93 710 NA NA NA 355 938 128 717 NA NA
1497736800.0 10024.0 NA 176 566 89 0 NA NA NA 448 743 150 0 NA NA NA 672 1593 105 778 NA NA NA 352 1302 142 786 NA NA
1497736800.0 10024.2 NA 182 561 0 NA NA NA NA 446 699 0 NA NA NA NA 427 844 534 NA NA NA NA 258 693 558 NA NA NA
1497736800.0 10024.4 NA 177 572 0 NA NA NA NA 446 729 0 NA NA NA NA 635 1482 970 NA NA NA NA 329 1193 996 NA NA NA
1497736800.0 10024.6 NA 185 575 0 NA NA NA NA 446 725 0 NA NA NA NA 424 798 542 NA NA NA NA 299 737 607 NA NA NA
1497736800.0 10025.0 NA 167 561 88 0 NA NA NA 446 727 149 0 NA NA NA 404 736 66 503 NA NA NA 241 731 116 532 NA NA
1497736800.0 10026.0 NA 185 578 91 0 NA NA NA 445 740 150 0 NA NA NA 729 1947 105 782 NA NA NA 367 1179 142 791 NA NA
1497736800.0 1003.0 NA 300 0 NA NA NA NA NA 418 0 NA NA NA NA NA 2368 253 NA NA NA NA NA 903 262 NA NA NA NA
1497736800.0 1004.0 NA 327 352 0 0 0 0 NA 437 446 0 0 0 0 NA 592 262 5 23 337 344 NA 484 281 13 52 337 363
1497736800.0 10042.0 NA 171 564 93 0 NA NA NA 446 723 150 0 NA NA NA 456 912 78 636 NA NA NA 291 819 108 651 NA NA
1497736800.0 10059.0 NA 182 584 96 0 NA NA NA 445 730 150 0 NA NA NA 532 1416 79 642 NA NA NA 310 910 120 655 NA NA
1497736800.0 10071.0 NA 182 576 89 0 NA NA NA 448 741 150 0 NA NA NA 697 1674 90 880 NA NA NA 361 1203 132 893 NA NA
1497736800.0 10225.0 NA 283 831 0 NA NA NA NA 464 1029 0 NA NA NA NA 2956 3463 738 NA NA NA NA 2242 1984 769 NA NA NA
1497736800.0 103.0 36 0 0 NA NA NA NA 95 0 0 NA NA NA NA 617 93 258 NA NA NA NA 330 45 263 NA NA NA NA
1497736800.0 10424.0 NA 174 573 0 NA NA NA NA 445 744 0 NA NA NA NA 845 1564 845 NA NA NA NA 461 1164 857 NA NA NA
1497736800.0 105.0 71 88 24 NA NA NA NA 159 360 77 NA NA NA NA 2204 316 3 NA NA NA NA 1015 149 7 NA NA NA NA
