Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1498035600.0 1.0 73 88 NA NA NA NA NA 162 359 NA NA NA NA NA 1735 321 NA NA NA NA NA 733 146 NA NA NA NA NA
1498035600.0 10.0 NA 110 NA NA NA NA NA NA 373 NA NA NA NA NA NA 1794 NA NA NA NA NA NA 923 NA NA NA NA NA
1498035600.0 10001.0 NA 165 NA NA NA NA NA NA 445 NA NA NA NA NA NA 367 NA NA NA NA NA NA 216 NA NA NA NA NA
1498035600.0 10002.0 NA 162 NA NA NA NA NA NA 447 NA NA NA NA NA NA 379 NA NA NA NA NA NA 242 NA NA NA NA NA
1498035600.0 10003.0 NA 165 NA NA NA NA NA NA 445 NA NA NA NA NA NA 482 NA NA NA NA NA NA 489 NA NA NA NA NA
1498035600.0 10004.0 NA 168 NA NA NA NA NA NA 446 NA NA NA NA NA NA 387 NA NA NA NA NA NA 270 NA NA NA NA NA
1498035600.0 10005.0 NA 161 NA NA NA NA NA NA 446 NA NA NA NA NA NA 389 NA NA NA NA NA NA 252 NA NA NA NA NA
1498035600.0 10006.0 NA 165 NA NA NA NA NA NA 446 NA NA NA NA NA NA 370 NA NA NA NA NA NA 241 NA NA NA NA NA
1498035600.0 10007.0 NA 160 NA NA NA NA NA NA 445 NA NA NA NA NA NA 399 NA NA NA NA NA NA 257 NA NA NA NA NA
1498035600.0 10008.0 NA 163 NA NA NA NA NA NA 446 NA NA NA NA NA NA 424 NA NA NA NA NA NA 248 NA NA NA NA NA
1498035600.0 10009.0 NA 170 NA NA NA NA NA NA 446 NA NA NA NA NA NA 386 NA NA NA NA NA NA 237 NA NA NA NA NA
1498035600.0 10023.0 NA 165 NA NA NA NA NA NA 447 NA NA NA NA NA NA 400 NA NA NA NA NA NA 248 NA NA NA NA NA
1498035600.0 10024.0 NA 186 NA NA NA NA NA NA 446 NA NA NA NA NA NA 465 NA NA NA NA NA NA 255 NA NA NA NA NA
1498035600.0 10024.1 NA 187 NA NA NA NA NA NA 446 NA NA NA NA NA NA 483 NA NA NA NA NA NA 271 NA NA NA NA NA
1498035600.0 10024.2 NA 181 NA NA NA NA NA NA 446 NA NA NA NA NA NA 423 NA NA NA NA NA NA 241 NA NA NA NA NA
1498035600.0 10024.3 NA 180 NA NA NA NA NA NA 447 NA NA NA NA NA NA 648 NA NA NA NA NA NA 654 NA NA NA NA NA
1498035600.0 10024.4 NA 182 NA NA NA NA NA NA 444 NA NA NA NA NA NA 611 NA NA NA NA NA NA 385 NA NA NA NA NA
1498035600.0 10024.5 NA 183 NA NA NA NA NA NA 443 NA NA NA NA NA NA 459 NA NA NA NA NA NA 302 NA NA NA NA NA
1498035600.0 10024.6 NA 188 NA NA NA NA NA NA 446 NA NA NA NA NA NA 437 NA NA NA NA NA NA 334 NA NA NA NA NA
1498035600.0 10025.0 NA 170 NA NA NA NA NA NA 445 NA NA NA NA NA NA 421 NA NA NA NA NA NA 249 NA NA NA NA NA
1498035600.0 10026.0 NA 187 NA NA NA NA NA NA 446 NA NA NA NA NA NA 515 NA NA NA NA NA NA 302 NA NA NA NA NA
1498035600.0 1004.0 NA 334 353 0 0 0 0 NA 432 446 0 0 0 0 NA 464 386 6 22 451 450 NA 404 369 32 41 472 458
1498035600.0 10042.0 NA 167 NA NA NA NA NA NA 447 NA NA NA NA NA NA 419 NA NA NA NA NA NA 260 NA NA NA NA NA
1498035600.0 10059.0 NA 190 NA NA NA NA NA NA 445 NA NA NA NA NA NA 634 NA NA NA NA NA NA 525 NA NA NA NA NA
1498035600.0 10071.0 NA 191 NA NA NA NA NA NA 442 NA NA NA NA NA NA 488 NA NA NA NA NA NA 300 NA NA NA NA NA
1498035600.0 1010.0 NA 76 36 0 NA NA NA NA 149 89 0 NA NA NA NA 65 15 18 NA NA NA NA 58 17 23 NA NA NA
1498035600.0 1020.0 NA 36 NA NA NA NA NA NA 128 NA NA NA NA NA NA 49 NA NA NA NA NA NA 67 NA NA NA NA NA
1498035600.0 10224.0 NA 289 NA NA NA NA NA NA 473 NA NA NA NA NA NA 2084 NA NA NA NA NA NA 1273 NA NA NA NA NA
1498035600.0 10225.0 NA 284 NA NA NA NA NA NA 478 NA NA NA NA NA NA 2069 NA NA NA NA NA NA 1408 NA NA NA NA NA
1498035600.0 103.0 44 0 NA NA NA NA NA 95 0 NA NA NA NA NA 603 92 NA NA NA NA NA 335 42 NA NA NA NA NA
1498035600.0 10424.0 NA 188 NA NA NA NA NA NA 446 NA NA NA NA NA NA 453 NA NA NA NA NA NA 325 NA NA NA NA NA
1498035600.0 105.0 72 89 23 NA NA NA NA 156 360 77 NA NA NA NA 1803 244 3 NA NA NA NA 812 254 48 NA NA NA NA
1498035600.0 106.0 35 0 NA NA NA NA NA 95 0 NA NA NA NA NA 612 110 NA NA NA NA NA 335 51 NA NA NA NA NA
1498035600.0 107.0 79 93 NA NA NA NA NA 174 360 NA NA NA NA NA 3607 294 NA NA NA NA NA 1270 137 NA NA NA NA NA
1498035600.0 108.0 81 89 NA NA NA NA NA 179 360 NA NA NA NA NA 4177 322 NA NA NA NA NA 1450 151 NA NA NA NA NA
1498035600.0 10823.0 65 168 NA NA NA NA NA 130 436 NA NA NA NA NA 1562 403 NA NA NA NA NA 726 262 NA NA NA NA NA
1498035600.0 10824.0 82 181 NA NA NA NA NA 141 438 NA NA NA NA NA 4395 501 NA NA NA NA NA 1514 270 NA NA NA NA NA
1498035600.0 10825.0 70 185 NA NA NA NA NA 137 436 NA NA NA NA NA 3484 436 NA NA NA NA NA 1199 257 NA NA NA NA NA
1498035600.0 10826.0 77 182 NA NA NA NA NA 142 430 NA NA NA NA NA 6639 626 NA NA NA NA NA 2427 340 NA NA NA NA NA
1498035600.0 10842.0 58 165 NA NA NA NA NA 121 434 NA NA NA NA NA 1442 262 NA NA NA NA NA 655 200 NA NA NA NA NA
1498035600.0 109.0 84 97 NA NA NA NA NA 178 361 NA NA NA NA NA 4853 319 NA NA NA NA NA 1646 166 NA NA NA NA NA
1498035600.0 11.0 NA 104 NA NA NA NA NA NA 373 NA NA NA NA NA NA 1382 NA NA NA NA NA NA 444 NA NA NA NA NA
1498035600.0 110.0 53 84 NA NA NA NA NA 120 360 NA NA NA NA NA 836 279 NA NA NA NA NA 395 142 NA NA NA NA NA
1498035600.0 1102.0 NA 99 NA NA NA NA NA NA 373 NA NA NA NA NA NA 1669 NA NA NA NA NA NA 518 NA NA NA NA NA
1498035600.0 111.0 79 93 NA NA NA NA NA 169 361 NA NA NA NA NA 2043 249 NA NA NA NA NA 712 133 NA NA NA NA NA
1498035600.0 112.0 77 92 NA NA NA NA NA 186 360 NA NA NA NA NA 3089 310 NA NA NA NA NA 1099 156 NA NA NA NA NA
