Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1498554000.0 10024.0 NA 193 569 100 0 NA 463 731 164 0 NA 1027 1468 223 1347 NA 522 3924 246 1379
1498554000.0 10024.4 NA 202 574 0 NA NA 461 738 0 NA NA 537 1098 840 NA NA 312 875 856 NA
1498554000.0 10024.6 NA 197 562 0 NA NA 459 722 0 NA NA 759 925 732 NA NA 347 754 743 NA
1498554000.0 10825.0 76 187 571 102 0 138 452 728 154 0 3311 484 944 126 740 1185 291 780 185 751
1498554000.0 10826.0 86 204 548 106 0 145 451 735 164 0 6060 536 1474 146 686 2165 299 8488 302 741
1498554000.0 11224.0 77 203 581 0 NA 143 453 733 0 NA 4232 506 1097 683 NA 1514 299 825 693 NA
1498554000.0 1302.0 85 102 191 NA NA 156 367 282 NA NA 7536 1109 713 NA NA 2498 643 901 NA NA
1498554000.0 134.807 NA 87 451 0 NA NA 179 569 0 NA NA 627 7658 552 NA NA 443 4333 572 NA
1498554000.0 134.906 NA 30 410 0 NA NA 105 506 0 NA NA 241 5943 551 NA NA 205 2484 709 NA
1498554000.0 134.907 NA 85 439 0 NA NA 172 552 0 NA NA 465 6948 518 NA NA 346 3798 542 NA
1498554000.0 134.908 NA 88 437 0 NA NA 175 551 0 NA NA 550 6958 535 NA NA 348 3812 552 NA
1498554000.0 134.99601 NA 32 419 0 NA NA 100 530 0 NA NA 190 9639 523 NA NA 112 4602 541 NA
1498554000.0 134.99603 NA 31 413 0 NA NA 102 513 0 NA NA 194 6546 542 NA NA 130 2491 707 NA
1498554000.0 1356.0 92 115 503 0 115 153 381 609 0 175 3141 408 696 385 146 1115 255 799 395 161
1498554000.0 136.723 NA 72 432 0 NA NA 138 525 0 NA NA 414 5067 448 NA NA 229 1945 474 NA
1498554000.0 136.728 NA 117 444 0 NA NA 211 562 0 NA NA 9714 5410 402 NA NA 12840 10186 426 NA
1498554000.0 136.742 NA 63 443 0 NA NA 137 569 0 NA NA 320 9115 443 NA NA 181 3005 453 NA
1498554000.0 136.751 NA 71 470 0 NA NA 141 610 0 NA NA 379 11658 441 NA NA 212 3624 454 NA
