Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497474000.0 1.0 74 80 137 NA NA NA NA NA 144 364 213 NA NA NA NA NA 2361 295 220 NA NA NA NA NA 897 133 204 NA NA NA NA NA
1497474000.0 10.0 NA 102 386 0 NA NA NA NA NA 371 491 0 NA NA NA NA NA 1612 1592 419 NA NA NA NA NA 526 674 429 NA NA NA NA
1497474000.0 1000.0 NA 404 130 0 52 NA NA NA NA 497 201 0 89 NA NA NA NA 1599 423 481 92 NA NA NA NA 728 292 492 114 NA NA NA
1497474000.0 10001.0 NA 158 572 86 0 NA NA NA NA 441 732 133 0 NA NA NA NA 406 791 74 777 NA NA NA NA 253 754 109 787 NA NA NA
1497474000.0 10002.0 NA 165 576 90 0 NA NA NA NA 427 725 133 0 NA NA NA NA 418 777 75 745 NA NA NA NA 253 723 103 757 NA NA NA
1497474000.0 10003.0 NA 164 580 95 0 NA NA NA NA 433 719 133 0 NA NA NA NA 420 794 101 748 NA NA NA NA 6779 907 159 762 NA NA NA
1497474000.0 10004.0 NA 158 573 90 0 NA NA NA NA 433 695 133 0 NA NA NA NA 383 753 76 750 NA NA NA NA 236 745 113 761 NA NA NA
1497474000.0 10005.0 NA 157 575 95 0 NA NA NA NA 441 720 133 0 NA NA NA NA 425 777 70 752 NA NA NA NA 375 726 108 767 NA NA NA
1497474000.0 10006.0 NA 157 571 95 0 NA NA NA NA 441 729 133 0 NA NA NA NA 391 775 84 759 NA NA NA NA 277 755 159 778 NA NA NA
1497474000.0 10007.0 NA 157 573 86 0 NA NA NA NA 441 725 134 0 NA NA NA NA 405 810 75 793 NA NA NA NA 252 735 98 809 NA NA NA
1497474000.0 10008.0 NA 163 577 96 0 NA NA NA NA 435 725 134 0 NA NA NA NA 382 708 61 718 NA NA NA NA 262 636 90 728 NA NA NA
1497474000.0 10009.0 NA 162 576 90 0 NA NA NA NA 445 738 133 0 NA NA NA NA 422 850 72 761 NA NA NA NA 258 760 104 778 NA NA NA
1497474000.0 1001.0 NA 404 377 0 0 0 0 0 NA 489 449 0 0 0 0 0 NA 1608 470 4 23 313 43 311 NA 734 417 10 32 316 27 314
1497474000.0 1002.0 NA 382 64 NA NA NA NA NA NA 473 109 NA NA NA NA NA NA 2274 181 NA NA NA NA NA NA 1004 106 NA NA NA NA NA
1497474000.0 10023.0 NA 160 575 92 0 NA NA NA NA 443 725 133 0 NA NA NA NA 403 792 79 765 NA NA NA NA 266 733 114 779 NA NA NA
1497474000.0 10024.0 NA 182 597 97 0 NA NA NA NA 441 743 135 0 NA NA NA NA 463 922 62 782 NA NA NA NA 290 729 98 807 NA NA NA
1497474000.0 10024.1 NA 177 372 0 NA NA NA NA NA 441 510 0 NA NA NA NA NA 607 522 487 NA NA NA NA NA 352 642 499 NA NA NA NA
1497474000.0 10024.2 NA 178 583 0 NA NA NA NA NA 440 706 0 NA NA NA NA NA 628 1117 854 NA NA NA NA NA 394 854 910 NA NA NA NA
1497474000.0 10024.3 NA 179 327 0 NA NA NA NA NA 443 458 0 NA NA NA NA NA 609 478 400 NA NA NA NA NA 308 475 409 NA NA NA NA
1497474000.0 10024.4 NA 185 591 0 NA NA NA NA NA 458 746 0 NA NA NA NA NA 497 1231 862 NA NA NA NA NA 293 1441 875 NA NA NA NA
1497474000.0 10024.5 NA 178 374 0 NA NA NA NA NA 444 475 0 NA NA NA NA NA 603 517 475 NA NA NA NA NA 356 642 494 NA NA NA NA
1497474000.0 10024.6 NA 180 583 0 NA NA NA NA NA 435 731 0 NA NA NA NA NA 506 1083 814 NA NA NA NA NA 282 863 832 NA NA NA NA
1497474000.0 10025.0 NA 183 587 96 0 NA NA NA NA 434 728 133 0 NA NA NA NA 410 791 75 736 NA NA NA NA 241 769 120 760 NA NA NA
1497474000.0 10026.0 NA 179 597 96 0 NA NA NA NA 446 739 135 0 NA NA NA NA 512 1242 75 829 NA NA NA NA 299 880 120 839 NA NA NA
1497474000.0 1003.0 NA 306 0 NA NA NA NA NA NA 409 0 NA NA NA NA NA NA 2997 334 NA NA NA NA NA NA 1136 343 NA NA NA NA NA
1497474000.0 1004.0 NA 332 360 0 0 0 0 NA NA 410 432 0 0 0 0 NA NA 440 340 4 17 302 297 NA NA 342 326 7 19 300 308 NA
1497474000.0 10042.0 NA 170 580 88 0 NA NA NA NA 450 728 134 0 NA NA NA NA 478 965 81 803 NA NA NA NA 276 824 122 817 NA NA NA
1497474000.0 10059.0 NA 187 593 91 0 NA NA NA NA 435 752 134 0 NA NA NA NA 936 2449 94 1077 NA NA NA NA 461 3888 321 1105 NA NA NA
1497474000.0 10071.0 NA 188 592 91 0 NA NA NA NA 437 740 135 0 NA NA NA NA 841 1728 95 1079 NA NA NA NA 395 3889 322 1097 NA NA NA
1497474000.0 101.0 82 NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA 1265 NA NA NA NA NA NA NA 1275 NA NA NA NA NA NA NA
1497474000.0 1010.0 NA 73 38 0 NA NA NA NA NA 135 75 0 NA NA NA NA NA 126 23 37 NA NA NA NA NA 132 27 42 NA NA NA NA
1497474000.0 102.0 84 NA NA NA NA NA NA NA 147 NA NA NA NA NA NA NA 832 NA NA NA NA NA NA NA 859 NA NA NA NA NA NA NA
1497474000.0 1020.0 NA 35 NA NA NA NA NA NA NA 114 NA NA NA NA NA NA NA 83 NA NA NA NA NA NA NA 87 NA NA NA NA NA NA
1497474000.0 10224.0 NA 286 843 0 NA NA NA NA NA 458 1051 0 NA NA NA NA NA 3540 5345 1211 NA NA NA NA NA 3612 2774 1237 NA NA NA NA
1497474000.0 10225.0 NA 264 803 0 NA NA NA NA NA 464 1024 0 NA NA NA NA NA 2169 2546 809 NA NA NA NA NA 1230 1441 833 NA NA NA NA
1497474000.0 103.0 36 0 0 NA NA NA NA NA 81 0 0 NA NA NA NA NA 979 204 400 NA NA NA NA NA 514 84 403 NA NA NA NA NA
1497474000.0 10424.0 NA 173 587 0 NA NA NA NA NA 442 735 0 NA NA NA NA NA 469 1002 793 NA NA NA NA NA 269 802 812 NA NA NA NA
1497474000.0 105.0 73 80 27 NA NA NA NA NA 146 365 63 NA NA NA NA NA 4084 484 3 NA NA NA NA NA 1566 212 5 NA NA NA NA NA
1497474000.0 106.0 35 0 0 NA NA NA NA NA 81 0 0 NA NA NA NA NA 1000 209 352 NA NA NA NA NA 530 91 356 NA NA NA NA NA
1497474000.0 107.0 84 85 380 NA NA NA NA NA 151 358 469 NA NA NA NA NA 3533 308 465 NA NA NA NA NA 1209 164 412 NA NA NA NA NA
