Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1498078800.0 1.0 78 85 NA NA NA NA NA 151 364 NA NA NA NA NA 3077 360 NA NA NA NA NA 1295 168 NA NA NA NA NA
1498078800.0 10.0 NA 107 NA NA NA NA NA NA 378 NA NA NA NA NA NA 1958 NA NA NA NA NA NA 667 NA NA NA NA NA
1498078800.0 10001.0 NA 162 NA NA NA NA NA NA 433 NA NA NA NA NA NA 475 NA NA NA NA NA NA 300 NA NA NA NA NA
1498078800.0 10002.0 NA 162 NA NA NA NA NA NA 441 NA NA NA NA NA NA 599 NA NA NA NA NA NA 336 NA NA NA NA NA
1498078800.0 10004.0 NA 163 NA NA NA NA NA NA 446 NA NA NA NA NA NA 457 NA NA NA NA NA NA 297 NA NA NA NA NA
1498078800.0 10005.0 NA 160 NA NA NA NA NA NA 433 NA NA NA NA NA NA 516 NA NA NA NA NA NA 324 NA NA NA NA NA
1498078800.0 10006.0 NA 159 NA NA NA NA NA NA 442 NA NA NA NA NA NA 465 NA NA NA NA NA NA 316 NA NA NA NA NA
1498078800.0 10007.0 NA 162 NA NA NA NA NA NA 454 NA NA NA NA NA NA 498 NA NA NA NA NA NA 319 NA NA NA NA NA
1498078800.0 10008.0 NA 171 NA NA NA NA NA NA 433 NA NA NA NA NA NA 501 NA NA NA NA NA NA 318 NA NA NA NA NA
1498078800.0 10009.0 NA 164 NA NA NA NA NA NA 440 NA NA NA NA NA NA 493 NA NA NA NA NA NA 310 NA NA NA NA NA
1498078800.0 10023.0 NA 160 NA NA NA NA NA NA 434 NA NA NA NA NA NA 662 NA NA NA NA NA NA 372 NA NA NA NA NA
1498078800.0 10024.0 NA 184 NA NA NA NA NA NA 442 NA NA NA NA NA NA 570 NA NA NA NA NA NA 324 NA NA NA NA NA
1498078800.0 10024.1 NA 175 NA NA NA NA NA NA 441 NA NA NA NA NA NA 820 NA NA NA NA NA NA 406 NA NA NA NA NA
1498078800.0 10024.2 NA 180 NA NA NA NA NA NA 449 NA NA NA NA NA NA 582 NA NA NA NA NA NA 327 NA NA NA NA NA
1498078800.0 10024.3 NA 173 NA NA NA NA NA NA 427 NA NA NA NA NA NA 629 NA NA NA NA NA NA 332 NA NA NA NA NA
1498078800.0 10024.4 NA 188 NA NA NA NA NA NA 441 NA NA NA NA NA NA 577 NA NA NA NA NA NA 355 NA NA NA NA NA
1498078800.0 10024.5 NA 173 NA NA NA NA NA NA 442 NA NA NA NA NA NA 624 NA NA NA NA NA NA 414 NA NA NA NA NA
1498078800.0 10024.6 NA 175 NA NA NA NA NA NA 442 NA NA NA NA NA NA 566 NA NA NA NA NA NA 329 NA NA NA NA NA
1498078800.0 10025.0 NA 174 NA NA NA NA NA NA 434 NA NA NA NA NA NA 573 NA NA NA NA NA NA 385 NA NA NA NA NA
1498078800.0 10026.0 NA 192 NA NA NA NA NA NA 452 NA NA NA NA NA NA 631 NA NA NA NA NA NA 357 NA NA NA NA NA
1498078800.0 1004.0 NA 332 361 0 0 0 0 NA 438 432 0 0 0 0 NA 597 455 6 25 441 432 NA 491 446 9 28 474 479
1498078800.0 10042.0 NA 162 NA NA NA NA NA NA 452 NA NA NA NA NA NA 949 NA NA NA NA NA NA 752 NA NA NA NA NA
1498078800.0 10059.0 NA 190 NA NA NA NA NA NA 438 NA NA NA NA NA NA 689 NA NA NA NA NA NA 375 NA NA NA NA NA
1498078800.0 10071.0 NA 190 NA NA NA NA NA NA 441 NA NA NA NA NA NA 604 NA NA NA NA NA NA 348 NA NA NA NA NA
1498078800.0 1010.0 NA 74 34 0 NA NA NA NA 135 75 0 NA NA NA NA 75 16 24 NA NA NA NA 128 61 109 NA NA NA
1498078800.0 1020.0 NA 35 NA NA NA NA NA NA 115 NA NA NA NA NA NA 51 NA NA NA NA NA NA 78 NA NA NA NA NA
1498078800.0 10224.0 NA 281 NA NA NA NA NA NA 448 NA NA NA NA NA NA 4222 NA NA NA NA NA NA 2236 NA NA NA NA NA
1498078800.0 10225.0 NA 275 NA NA NA NA NA NA 450 NA NA NA NA NA NA 2563 NA NA NA NA NA NA 1649 NA NA NA NA NA
1498078800.0 103.0 36 0 NA NA NA NA NA 81 0 NA NA NA NA NA 640 341 NA NA NA NA NA 344 134 NA NA NA NA NA
1498078800.0 10424.0 NA 179 NA NA NA NA NA NA 440 NA NA NA NA NA NA 593 NA NA NA NA NA NA 349 NA NA NA NA NA
1498078800.0 105.0 74 78 23 NA NA NA NA 152 365 63 NA NA NA NA 2775 303 2 NA NA NA NA 1141 139 33 NA NA NA NA
1498078800.0 106.0 36 0 NA NA NA NA NA 81 0 NA NA NA NA NA 621 359 NA NA NA NA NA 331 138 NA NA NA NA NA
1498078800.0 107.0 90 84 NA NA NA NA NA 154 365 NA NA NA NA NA 3557 269 NA NA NA NA NA 1481 125 NA NA NA NA NA
1498078800.0 108.0 86 97 NA NA NA NA NA 158 365 NA NA NA NA NA 4169 286 NA NA NA NA NA 1430 144 NA NA NA NA NA
1498078800.0 10823.0 76 166 NA NA NA NA NA 120 434 NA NA NA NA NA 2069 502 NA NA NA NA NA 957 296 NA NA NA NA NA
1498078800.0 10824.0 79 183 NA NA NA NA NA 132 444 NA NA NA NA NA 9747 1418 NA NA NA NA NA 3084 1065 NA NA NA NA NA
1498078800.0 10825.0 74 181 NA NA NA NA NA 126 425 NA NA NA NA NA 5455 585 NA NA NA NA NA 1709 328 NA NA NA NA NA
1498078800.0 10826.0 81 191 NA NA NA NA NA 133 431 NA NA NA NA NA 10145 717 NA NA NA NA NA 3618 521 NA NA NA NA NA
1498078800.0 10842.0 61 164 NA NA NA NA NA 109 428 NA NA NA NA NA 1852 355 NA NA NA NA NA 1095 263 NA NA NA NA NA
1498078800.0 109.0 88 98 NA NA NA NA NA 161 358 NA NA NA NA NA 4209 267 NA NA NA NA NA 1469 140 NA NA NA NA NA
1498078800.0 11.0 NA 94 NA NA NA NA NA NA 377 NA NA NA NA NA NA 1582 NA NA NA NA NA NA 513 NA NA NA NA NA
1498078800.0 110.0 58 80 NA NA NA NA NA 110 365 NA NA NA NA NA 1129 392 NA NA NA NA NA 509 180 NA NA NA NA NA
1498078800.0 1102.0 NA 108 NA NA NA NA NA NA 380 NA NA NA NA NA NA 1540 NA NA NA NA NA NA 468 NA NA NA NA NA
1498078800.0 111.0 92 94 NA NA NA NA NA 154 365 NA NA NA NA NA 3467 284 NA NA NA NA NA 1134 169 NA NA NA NA NA
1498078800.0 112.0 83 84 NA NA NA NA NA 152 365 NA NA NA NA NA 5386 365 NA NA NA NA NA 1891 167 NA NA NA NA NA
1498078800.0 11224.0 79 180 NA NA NA NA NA 132 437 NA NA NA NA NA 4064 435 NA NA NA NA NA 1509 251 NA NA NA NA NA
1498078800.0 113.0 85 92 NA NA NA NA NA 155 358 NA NA NA NA NA 5641 349 NA NA NA NA NA 1937 166 NA NA NA NA NA
1498078800.0 114.0 82 93 NA NA NA NA NA 160 365 NA NA NA NA NA 5954 347 NA NA NA NA NA 2199 167 NA NA NA NA NA
1498078800.0 115.0 87 91 NA NA NA NA NA 153 365 NA NA NA NA NA 5835 353 NA NA NA NA NA 1878 170 NA NA NA NA NA
1498078800.0 116.0 90 84 NA NA NA NA NA 157 358 NA NA NA NA NA 6558 372 NA NA NA NA NA 2334 232 NA NA NA NA NA
1498078800.0 117.0 83 88 NA NA NA NA NA 159 365 NA NA NA NA NA 5957 393 NA NA NA NA NA 2088 182 NA NA NA NA NA
1498078800.0 118.0 90 88 NA NA NA NA NA 161 358 NA NA NA NA NA 4183 289 NA NA NA NA NA 1570 137 NA NA NA NA NA
1498078800.0 119.0 81 91 NA NA NA NA NA 152 358 NA NA NA NA NA 5431 354 NA NA NA NA NA 1799 170 NA NA NA NA NA
1498078800.0 12.0 NA 97 NA NA NA NA NA NA 378 NA NA NA NA NA NA 1820 NA NA NA NA NA NA 610 NA NA NA NA NA
1498078800.0 120.0 56 78 NA NA NA NA NA 113 365 NA NA NA NA NA 947 439 NA NA NA NA NA 507 194 NA NA NA NA NA
1498078800.0 121.0 91 88 NA NA NA NA NA 154 358 NA NA NA NA NA 6547 371 NA NA NA NA NA 2437 181 NA NA NA NA NA
1498078800.0 122.0 57 78 NA NA NA NA NA 113 365 NA NA NA NA NA 898 474 NA NA NA NA NA 949 346 NA NA NA NA NA
1498078800.0 125.0 81 92 NA NA NA NA NA 152 365 NA NA NA NA NA 2623 241 NA NA NA NA NA 928 113 NA NA NA NA NA
1498078800.0 126.0 58 77 NA NA NA NA NA 116 360 NA NA NA NA NA 2271 405 NA NA NA NA NA 861 179 NA NA NA NA NA
1498078800.0 127.0 61 78 NA NA NA NA NA 116 365 NA NA NA NA NA 1795 570 NA NA NA NA NA 895 312 NA NA NA NA NA
1498078800.0 128.0 53 77 NA NA NA NA NA 104 357 NA NA NA NA NA 1016 394 NA NA NA NA NA 481 182 NA NA NA NA NA
1498078800.0 129.0 56 79 NA NA NA NA NA 105 365 NA NA NA NA NA 893 321 NA NA NA NA NA 442 143 NA NA NA NA NA
