Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1498424400.0 10001.0 NA 168 555 96 0 NA 434 702 133 0 NA 613 932 90 751 NA 477 920 136 767
1498424400.0 10003.0 NA 162 549 94 0 NA 446 704 133 0 NA 437 805 79 554 NA 265 741 115 566
1498424400.0 10004.0 NA 156 547 95 0 NA 443 697 133 0 NA 385 734 78 558 NA 252 711 109 586
1498424400.0 10006.0 NA 157 547 88 0 NA 445 706 133 0 NA 390 748 73 549 NA 255 739 125 564
1498424400.0 10007.0 NA 159 550 95 0 NA 440 701 134 0 NA 468 872 80 666 NA 305 1024 122 683
1498424400.0 10009.0 NA 165 555 96 0 NA 441 705 133 0 NA 451 774 73 570 NA 487 729 158 613
1498424400.0 10024.0 NA 179 568 97 0 NA 442 715 134 0 NA 523 940 82 627 NA 298 763 166 641
1498424400.0 10024.4 NA 176 568 0 NA NA 440 717 0 NA NA 558 1008 632 NA NA 327 792 645 NA
1498424400.0 10025.0 NA 165 554 95 0 NA 433 704 134 0 NA 417 843 78 582 NA 251 759 109 591
1498424400.0 10026.0 NA 185 573 90 0 NA 435 725 135 0 NA 674 1619 99 658 NA 763 1002 184 677
1498424400.0 10042.0 NA 168 557 97 0 NA 441 704 135 0 NA 455 880 83 599 NA 287 736 117 610
1498424400.0 10059.0 NA 177 573 88 0 NA 443 727 135 0 NA 530 1462 78 617 NA 290 902 106 626
1498424400.0 10071.0 NA 180 573 86 0 NA 443 722 135 0 NA 516 1152 82 640 NA 306 853 115 652
1498424400.0 10224.0 NA 268 671 0 NA NA 468 996 0 NA NA 1949 3295 668 NA NA 1552 3770 679 NA
1498424400.0 10225.0 NA 283 817 0 NA NA 463 997 0 NA NA 2058 2978 652 NA NA 1449 6054 663 NA
1498424400.0 10424.0 NA 172 565 0 NA NA 433 713 0 NA NA 468 966 634 NA NA 277 767 780 NA
1498424400.0 108.0 84 87 367 NA NA 159 365 466 NA NA 5888 326 602 NA NA 1971 161 459 NA NA
1498424400.0 10842.0 59 156 550 96 0 108 436 695 134 0 1641 295 746 81 573 782 268 734 117 583
1498424400.0 11224.0 79 180 566 0 NA 131 426 711 0 NA 6856 625 1423 808 NA 2235 366 1144 1308 NA
1498424400.0 1301.0 79 166 187 NA NA 134 448 279 NA NA 1722 566 415 NA NA 724 360 380 NA NA
1498424400.0 1302.0 89 190 200 NA NA 146 457 278 NA NA 5364 817 713 NA NA 1824 507 534 NA NA
1498424400.0 1303.0 85 194 212 NA NA 143 458 281 NA NA 11734 837 997 NA NA 4333 475 684 NA NA
1498424400.0 1306.0 NA 187 530 0 NA NA 473 642 0 NA NA 452 738 853 NA NA 300 639 878 NA
1498424400.0 1309.0 NA 209 561 0 NA NA 469 660 0 NA NA 643 1088 971 NA NA 365 744 992 NA
1498424400.0 1311.0 NA 192 544 0 69 NA 476 646 0 108 NA 537 734 1047 60 NA 352 663 1060 98
1498424400.0 1312.0 NA 204 547 0 NA NA 468 640 0 NA NA 558 889 887 NA NA 344 671 899 NA
1498424400.0 1314.0 NA 214 551 0 NA NA 464 637 0 NA NA 656 1078 1163 NA NA 459 924 1211 NA
