Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1498035600.0 1.0 75 83 NA NA NA NA NA 150 364 NA NA NA NA NA 1743 284 NA NA NA NA NA 786 132 NA NA NA NA NA
1498035600.0 10.0 NA 108 NA NA NA NA NA NA 370 NA NA NA NA NA NA 1735 NA NA NA NA NA NA 596 NA NA NA NA NA
1498035600.0 10001.0 NA 158 NA NA NA NA NA NA 452 NA NA NA NA NA NA 690 NA NA NA NA NA NA 377 NA NA NA NA NA
1498035600.0 10002.0 NA 173 NA NA NA NA NA NA 440 NA NA NA NA NA NA 403 NA NA NA NA NA NA 252 NA NA NA NA NA
1498035600.0 10003.0 NA 162 NA NA NA NA NA NA 445 NA NA NA NA NA NA 726 NA NA NA NA NA NA 392 NA NA NA NA NA
1498035600.0 10004.0 NA 156 NA NA NA NA NA NA 434 NA NA NA NA NA NA 704 NA NA NA NA NA NA 387 NA NA NA NA NA
1498035600.0 10005.0 NA 165 NA NA NA NA NA NA 431 NA NA NA NA NA NA 724 NA NA NA NA NA NA 374 NA NA NA NA NA
1498035600.0 10006.0 NA 158 NA NA NA NA NA NA 438 NA NA NA NA NA NA 683 NA NA NA NA NA NA 357 NA NA NA NA NA
1498035600.0 10007.0 NA 159 NA NA NA NA NA NA 433 NA NA NA NA NA NA 663 NA NA NA NA NA NA 366 NA NA NA NA NA
1498035600.0 10008.0 NA 158 NA NA NA NA NA NA 433 NA NA NA NA NA NA 514 NA NA NA NA NA NA 297 NA NA NA NA NA
1498035600.0 10009.0 NA 167 NA NA NA NA NA NA 441 NA NA NA NA NA NA 743 NA NA NA NA NA NA 406 NA NA NA NA NA
1498035600.0 10023.0 NA 161 NA NA NA NA NA NA 440 NA NA NA NA NA NA 384 NA NA NA NA NA NA 254 NA NA NA NA NA
1498035600.0 10024.0 NA 175 NA NA NA NA NA NA 440 NA NA NA NA NA NA 848 NA NA NA NA NA NA 471 NA NA NA NA NA
1498035600.0 10024.1 NA 187 NA NA NA NA NA NA 441 NA NA NA NA NA NA 412 NA NA NA NA NA NA 295 NA NA NA NA NA
1498035600.0 10024.2 NA 175 NA NA NA NA NA NA 442 NA NA NA NA NA NA 833 NA NA NA NA NA NA 431 NA NA NA NA NA
1498035600.0 10024.3 NA 187 NA NA NA NA NA NA 440 NA NA NA NA NA NA 433 NA NA NA NA NA NA 248 NA NA NA NA NA
1498035600.0 10024.4 NA 174 NA NA NA NA NA NA 442 NA NA NA NA NA NA 879 NA NA NA NA NA NA 466 NA NA NA NA NA
1498035600.0 10024.5 NA 180 NA NA NA NA NA NA 442 NA NA NA NA NA NA 431 NA NA NA NA NA NA 258 NA NA NA NA NA
1498035600.0 10024.6 NA 173 NA NA NA NA NA NA 433 NA NA NA NA NA NA 807 NA NA NA NA NA NA 414 NA NA NA NA NA
1498035600.0 10025.0 NA 162 NA NA NA NA NA NA 441 NA NA NA NA NA NA 621 NA NA NA NA NA NA 329 NA NA NA NA NA
1498035600.0 10026.0 NA 193 NA NA NA NA NA NA 442 NA NA NA NA NA NA 584 NA NA NA NA NA NA 317 NA NA NA NA NA
1498035600.0 1004.0 NA 336 360 0 0 0 0 NA 422 432 0 0 0 0 NA 471 394 5 21 433 413 NA 415 383 13 25 443 417
1498035600.0 10042.0 NA 174 NA NA NA NA NA NA 443 NA NA NA NA NA NA 456 NA NA NA NA NA NA 301 NA NA NA NA NA
1498035600.0 10059.0 NA 180 NA NA NA NA NA NA 433 NA NA NA NA NA NA 994 NA NA NA NA NA NA 507 NA NA NA NA NA
1498035600.0 10071.0 NA 179 NA NA NA NA NA NA 431 NA NA NA NA NA NA 842 NA NA NA NA NA NA 421 NA NA NA NA NA
1498035600.0 1010.0 NA 81 40 0 NA NA NA NA 135 75 0 NA NA NA NA 91 18 28 NA NA NA NA 140 73 32 NA NA NA
1498035600.0 1020.0 NA 36 NA NA NA NA NA NA 111 NA NA NA NA NA NA 68 NA NA NA NA NA NA 72 NA NA NA NA NA
1498035600.0 10224.0 NA 272 NA NA NA NA NA NA 460 NA NA NA NA NA NA 2061 NA NA NA NA NA NA 941 NA NA NA NA NA
1498035600.0 10225.0 NA 275 NA NA NA NA NA NA 461 NA NA NA NA NA NA 2110 NA NA NA NA NA NA 1497 NA NA NA NA NA
1498035600.0 103.0 36 0 NA NA NA NA NA 81 0 NA NA NA NA NA 585 99 NA NA NA NA NA 319 47 NA NA NA NA NA
1498035600.0 10424.0 NA 174 NA NA NA NA NA NA 433 NA NA NA NA NA NA 906 NA NA NA NA NA NA 523 NA NA NA NA NA
1498035600.0 105.0 77 79 24 NA NA NA NA 150 357 63 NA NA NA NA 2305 288 2 NA NA NA NA 972 153 25 NA NA NA NA
1498035600.0 106.0 36 0 NA NA NA NA NA 81 0 NA NA NA NA NA 594 100 NA NA NA NA NA 317 49 NA NA NA NA NA
1498035600.0 107.0 84 90 NA NA NA NA NA 163 365 NA NA NA NA NA 3813 297 NA NA NA NA NA 1497 136 NA NA NA NA NA
1498035600.0 108.0 85 95 NA NA NA NA NA 161 358 NA NA NA NA NA 5749 355 NA NA NA NA NA 1858 173 NA NA NA NA NA
1498035600.0 10823.0 70 159 NA NA NA NA NA 120 425 NA NA NA NA NA 1858 459 NA NA NA NA NA 817 270 NA NA NA NA NA
1498035600.0 10824.0 84 186 NA NA NA NA NA 131 430 NA NA NA NA NA 4623 533 NA NA NA NA NA 1928 275 NA NA NA NA NA
1498035600.0 10825.0 75 168 NA NA NA NA NA 126 441 NA NA NA NA NA 7424 753 NA NA NA NA NA 2306 354 NA NA NA NA NA
1498035600.0 10826.0 81 187 NA NA NA NA NA 133 427 NA NA NA NA NA 6843 536 NA NA NA NA NA 2475 274 NA NA NA NA NA
1498035600.0 10842.0 61 165 NA NA NA NA NA 108 431 NA NA NA NA NA 1112 269 NA NA NA NA NA 611 206 NA NA NA NA NA
1498035600.0 109.0 88 96 NA NA NA NA NA 152 365 NA NA NA NA NA 6705 308 NA NA NA NA NA 2128 173 NA NA NA NA NA
1498035600.0 11.0 NA 97 NA NA NA NA NA NA 370 NA NA NA NA NA NA 1467 NA NA NA NA NA NA 475 NA NA NA NA NA
1498035600.0 110.0 59 80 NA NA NA NA NA 110 365 NA NA NA NA NA 785 266 NA NA NA NA NA 364 122 NA NA NA NA NA
1498035600.0 1102.0 NA 107 NA NA NA NA NA NA 370 NA NA NA NA NA NA 1661 NA NA NA NA NA NA 556 NA NA NA NA NA
1498035600.0 111.0 85 93 NA NA NA NA NA 150 365 NA NA NA NA NA 2134 238 NA NA NA NA NA 742 126 NA NA NA NA NA
1498035600.0 112.0 84 95 NA NA NA NA NA 158 365 NA NA NA NA NA 3139 298 NA NA NA NA NA 1041 179 NA NA NA NA NA
1498035600.0 11224.0 78 181 NA NA NA NA NA 131 429 NA NA NA NA NA 4916 511 NA NA NA NA NA 1541 360 NA NA NA NA NA
1498035600.0 113.0 81 92 NA NA NA NA NA 153 365 NA NA NA NA NA 3146 344 NA NA NA NA NA 1095 221 NA NA NA NA NA
1498035600.0 114.0 83 84 NA NA NA NA NA 161 365 NA NA NA NA NA 3465 314 NA NA NA NA NA 1200 135 NA NA NA NA NA
1498035600.0 115.0 84 96 NA NA NA NA NA 156 358 NA NA NA NA NA 3475 323 NA NA NA NA NA 1178 184 NA NA NA NA NA
1498035600.0 116.0 80 93 NA NA NA NA NA 156 365 NA NA NA NA NA 3841 299 NA NA NA NA NA 1457 161 NA NA NA NA NA
1498035600.0 117.0 83 96 NA NA NA NA NA 163 357 NA NA NA NA NA 3786 355 NA NA NA NA NA 1221 197 NA NA NA NA NA
1498035600.0 118.0 83 88 NA NA NA NA NA 161 358 NA NA NA NA NA 4446 324 NA NA NA NA NA 1632 151 NA NA NA NA NA
1498035600.0 119.0 78 93 NA NA NA NA NA 153 365 NA NA NA NA NA 3135 311 NA NA NA NA NA 1048 157 NA NA NA NA NA
1498035600.0 12.0 NA 99 NA NA NA NA NA NA 377 NA NA NA NA NA NA 1565 NA NA NA NA NA NA 510 NA NA NA NA NA
1498035600.0 120.0 57 86 NA NA NA NA NA 114 357 NA NA NA NA NA 724 283 NA NA NA NA NA 366 149 NA NA NA NA NA
1498035600.0 121.0 80 95 NA NA NA NA NA 151 365 NA NA NA NA NA 3934 317 NA NA NA NA NA 1584 177 NA NA NA NA NA
1498035600.0 122.0 52 80 NA NA NA NA NA 110 365 NA NA NA NA NA 924 160 NA NA NA NA NA 484 109 NA NA NA NA NA
1498035600.0 125.0 81 85 NA NA NA NA NA 151 358 NA NA NA NA NA 2997 328 NA NA NA NA NA 1117 156 NA NA NA NA NA
1498035600.0 126.0 60 88 NA NA NA NA NA 116 365 NA NA NA NA NA 1229 246 NA NA NA NA NA 487 117 NA NA NA NA NA
1498035600.0 127.0 61 86 NA NA NA NA NA 116 357 NA NA NA NA NA 1309 271 NA NA NA NA NA 515 132 NA NA NA NA NA
1498035600.0 128.0 55 87 NA NA NA NA NA 108 365 NA NA NA NA NA 672 241 NA NA NA NA NA 327 119 NA NA NA NA NA
1498035600.0 129.0 57 87 NA NA NA NA NA 105 365 NA NA NA NA NA 684 261 NA NA NA NA NA 331 132 NA NA NA NA NA
1498035600.0 13.0 NA 89 NA NA NA NA NA NA 377 NA NA NA NA NA NA 228 NA NA NA NA NA NA 135 NA NA NA NA NA
1498035600.0 130.0 57 81 NA NA NA NA NA 106 365 NA NA NA NA NA 751 274 NA NA NA NA NA 352 121 NA NA NA NA NA
1498035600.0 1301.0 81 164 NA NA NA NA NA 134 457 NA NA NA NA NA 1682 526 NA NA NA NA NA 704 364 NA NA NA NA NA
1498035600.0 1302.0 91 183 NA NA NA NA NA 147 450 NA NA NA NA NA 8739 1259 NA NA NA NA NA 2661 614 NA NA NA NA NA
1498035600.0 1303.0 84 180 NA NA NA NA NA 143 455 NA NA NA NA NA 13540 886 NA NA NA NA NA 4887 476 NA NA NA NA NA
