Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1498341600.0 10002.0 NA 171 549 96 0 NA 442 699 133 0 NA 356 628 62 492 NA 217 601 95 506
1498341600.0 10023.0 NA 157 557 95 0 NA 450 701 133 0 NA 372 636 62 497 NA 269 605 101 506
1498341600.0 10026.0 NA 190 566 97 0 NA 442 727 135 0 NA 514 1387 85 636 NA 302 1076 150 651
1498341600.0 10224.0 NA 281 646 0 NA NA 460 1016 0 NA NA 2897 4721 894 NA NA 2982 5639 914 NA
1498341600.0 10825.0 81 183 561 96 0 127 432 717 134 0 3563 444 782 63 554 1364 243 785 183 564
1498341600.0 1309.0 NA 225 571 0 NA NA 468 657 0 NA NA 647 940 887 NA NA 352 1081 902 NA
1498341600.0 1313.0 NA 213 558 0 NA NA 461 654 0 NA NA 555 994 782 NA NA 312 669 794 NA
1498341600.0 1318.0 NA 189 532 0 NA NA 470 632 0 NA NA 402 582 734 NA NA 429 679 746 NA
1498341600.0 1320.0 NA 193 533 0 NA NA 462 639 0 NA NA 404 605 761 NA NA 258 502 773 NA
1498341600.0 1326.0 NA 212 533 0 NA NA 462 644 0 NA NA 420 698 767 NA NA 276 848 797 NA
1498341600.0 1337.0 NA 232 578 0 NA NA 462 661 0 NA NA 972 1592 1223 NA NA 690 960 1755 NA
1498341600.0 1338.0 NA 227 509 0 NA NA 468 649 0 NA NA 571 1085 934 NA NA 354 990 950 NA
1498341600.0 1339.0 NA 224 555 0 NA NA 469 666 0 NA NA 679 1159 898 NA NA 619 831 913 NA
1498341600.0 134.808 NA 85 463 0 NA NA 163 555 0 NA NA 504 5079 383 NA NA 594 2031 411 NA
1498341600.0 1348.0 NA 191 547 0 NA NA 476 661 0 NA NA 609 653 781 NA NA 338 525 813 NA
1498341600.0 1349.0 NA 200 546 0 NA NA 491 651 0 NA NA 478 764 873 NA NA 300 610 884 NA
1498341600.0 1350.0 NA 200 543 0 NA NA 468 635 0 NA NA 451 681 787 NA NA 279 514 805 NA
1498341600.0 1356.0 84 206 553 0 117 141 461 665 0 169 2860 435 709 783 183 968 254 549 794 167
1498341600.0 136.722 NA 197 495 0 NA NA 304 591 0 NA NA 2558 5804 516 NA NA 851 2131 541 NA
1498341600.0 136.723 NA 206 493 0 NA NA 295 562 0 NA NA 2309 5742 551 NA NA 827 2061 585 NA
1498341600.0 136.724 NA 209 497 0 NA NA 307 598 0 NA NA 3398 7158 568 NA NA 1346 2517 578 NA
1498341600.0 136.728 NA 251 499 0 NA NA 343 610 0 NA NA 19210 6294 520 NA NA 21859 2250 540 NA
1498341600.0 136.73 NA 200 505 0 NA NA 300 607 0 NA NA 2517 5747 538 NA NA 956 1992 552 NA
1498341600.0 136.731 NA 203 486 0 NA NA 302 601 0 NA NA 2563 5892 500 NA NA 826 2034 509 NA
1498341600.0 136.7321 NA 195 460 0 NA NA 295 578 0 NA NA 1737 5345 583 NA NA 679 2063 606 NA
1498341600.0 136.738 NA 211 409 0 NA NA 313 607 0 NA NA 7344 16947 757 NA NA 2672 6402 777 NA
1498341600.0 136.742 NA 214 507 0 NA NA 306 594 0 NA NA 3873 9274 517 NA NA 1310 2795 531 NA
1498341600.0 136.744 NA 213 516 0 NA NA 315 630 0 NA NA 4904 10176 515 NA NA 1414 3143 524 NA
1498341600.0 136.745 NA 206 490 0 NA NA 303 585 0 NA NA 2948 7144 530 NA NA 1289 2387 549 NA
1498341600.0 136.749 NA 207 497 0 NA NA 322 613 0 NA NA 4694 10239 535 NA NA 1440 3342 557 NA
1498341600.0 136.752 NA 206 497 0 NA NA 318 597 0 NA NA 4517 9500 549 NA NA 1558 2894 580 NA
1498341600.0 136.756 NA 207 477 0 NA NA 296 585 0 NA NA 2629 7146 605 NA NA 1173 2493 619 NA
1498341600.0 136.758 NA 224 513 0 NA NA 323 632 0 NA NA 5480 11047 549 NA NA 2189 3542 577 NA
1498341600.0 136.759 NA 228 522 0 NA NA 324 654 0 NA NA 5244 12920 525 NA NA 2054 4022 535 NA
1498341600.0 136.76 NA 225 511 0 NA NA 352 644 0 NA NA 11100 23430 796 NA NA 3216 6844 814 NA
1498341600.0 136.773 NA 212 422 0 NA NA 317 621 0 NA NA 7645 15630 743 NA NA 2799 6305 760 NA
1498341600.0 136.775 NA 210 495 0 NA NA 306 598 0 NA NA 3949 8785 520 NA NA 1548 2998 540 NA
1498341600.0 136.777 NA 206 509 0 NA NA 310 618 0 NA NA 4502 9495 526 NA NA 1575 3073 548 NA
1498341600.0 136.778 NA 192 488 0 NA NA 290 574 0 NA NA 1951 6173 592 NA NA 914 2277 611 NA
1498341600.0 1363.0 91 215 552 0 NA 211 461 651 0 NA 4420 446 726 778 NA 2402 272 718 795 NA
