Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1497132000.0 1.0 49 70 116 NA NA NA NA 92 141 164 NA NA NA NA 1327 263 258 NA NA NA NA 1404 286 282 NA NA NA NA
1497132000.0 10.0 NA 67 162 0 NA NA NA NA 139 222 0 NA NA NA NA 3466 3672 749 NA NA NA NA 3680 3762 757 NA NA NA
1497132000.0 1000.0 NA 174 99 0 34 NA NA NA 228 151 0 66 NA NA NA 2236 559 635 78 NA NA NA 2266 616 642 108 NA NA
1497132000.0 1001.0 NA 158 109 0 0 0 0 NA 215 140 0 0 0 0 NA 1530 191 47 48 162 41 NA 1571 205 62 52 172 56
1497132000.0 1002.0 NA 179 60 NA NA NA NA NA 244 92 NA NA NA NA NA 1743 151 NA NA NA NA NA 1777 167 NA NA NA NA
1497132000.0 1003.0 NA 158 0 NA NA NA NA NA 215 0 NA NA NA NA NA 2305 506 NA NA NA NA NA 2387 522 NA NA NA NA
1497132000.0 1004.0 NA 159 89 0 0 0 NA NA 221 121 0 0 0 NA NA 435 100 42 45 129 NA NA 472 112 58 54 141 NA
1497132000.0 101.0 78 NA NA NA NA NA NA 133 NA NA NA NA NA NA 1878 NA NA NA NA NA NA 1930 NA NA NA NA NA NA
1497132000.0 102.0 79 NA NA NA NA NA NA 134 NA NA NA NA NA NA 1388 NA NA NA NA NA NA 1435 NA NA NA NA NA NA
1497132000.0 103.0 44 82 161 NA NA NA NA 86 141 220 NA NA NA NA 616 174 320 NA NA NA NA 637 198 351 NA NA NA NA
1497132000.0 105.0 49 71 17 NA NA NA NA 92 141 50 NA NA NA NA 1425 273 3 NA NA NA NA 1497 288 9 NA NA NA NA
1497132000.0 106.0 35 0 0 NA NA NA NA 73 0 0 NA NA NA NA 664 165 334 NA NA NA NA 683 177 355 NA NA NA NA
1497132000.0 107.0 50 82 165 NA NA NA NA 94 142 221 NA NA NA NA 2328 303 423 NA NA NA NA 2404 344 534 NA NA NA NA
1497132000.0 108.0 53 85 163 NA NA NA NA 96 141 217 NA NA NA NA 3229 300 491 NA NA NA NA 3269 326 540 NA NA NA NA
1497132000.0 109.0 55 83 172 NA NA NA NA 97 141 221 NA NA NA NA 3366 296 472 NA NA NA NA 10657 1000 812 NA NA NA NA
1497132000.0 11.0 NA 66 176 0 47 NA NA NA 139 231 0 74 NA NA NA 1335 752 463 28 NA NA NA 1409 800 482 49 NA NA
1497132000.0 110.0 41 72 159 NA NA NA NA 79 141 220 NA NA NA NA 511 266 368 NA NA NA NA 523 283 1765 NA NA NA NA
1497132000.0 1102.0 NA 68 167 95 58 NA NA NA 138 221 148 99 NA NA NA 3111 4157 2818 262 NA NA NA 3523 4230 2897 274 NA NA
1497132000.0 111.0 50 78 164 NA NA NA NA 93 142 221 NA NA NA NA 1513 250 387 NA NA NA NA 1547 266 419 NA NA NA NA
1497132000.0 112.0 51 82 163 NA NA NA NA 95 142 221 NA NA NA NA 2200 329 406 NA NA NA NA 2330 415 562 NA NA NA NA
1497132000.0 113.0 55 76 163 NA NA NA NA 95 142 221 NA NA NA NA 2254 317 418 NA NA NA NA 2306 385 439 NA NA NA NA
