Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497301200.0 1.0 87 83 139 NA NA NA NA NA 151 364 208 NA NA NA NA NA 1684 293 216 NA NA NA NA NA 741 136 206 NA NA NA NA NA
1497301200.0 10.0 NA 102 388 0 NA NA NA NA NA 371 492 0 NA NA NA NA NA 2166 2562 641 NA NA NA NA NA 759 1094 657 NA NA NA NA
1497301200.0 1000.0 NA 410 139 0 51 NA NA NA NA 498 197 0 89 NA NA NA NA 1703 435 496 107 NA NA NA NA 771 297 506 127 NA NA NA
1497301200.0 10001.0 NA 159 576 96 0 NA NA NA NA 453 731 133 0 NA NA NA NA 811 1389 151 1743 NA NA NA NA 512 1338 247 1785 NA NA NA
1497301200.0 10002.0 NA 163 580 89 0 NA NA NA NA 441 731 133 0 NA NA NA NA 776 1258 134 1261 NA NA NA NA 482 1161 207 1282 NA NA NA
1497301200.0 10003.0 NA 170 536 91 0 NA NA NA NA 444 721 133 0 NA NA NA NA 986 1979 158 1228 NA NA NA NA 867 3475 399 1250 NA NA NA
1497301200.0 10004.0 NA 160 573 96 0 NA NA NA NA 449 725 133 0 NA NA NA NA 669 1363 147 1276 NA NA NA NA 417 1347 230 1292 NA NA NA
1497301200.0 10005.0 NA 162 579 91 0 NA NA NA NA 435 732 133 0 NA NA NA NA 712 1314 145 1552 NA NA NA NA 417 1285 220 1585 NA NA NA
1497301200.0 10006.0 NA 161 574 95 0 NA NA NA NA 443 723 133 0 NA NA NA NA 673 1364 131 1288 NA NA NA NA 409 1324 199 1306 NA NA NA
1497301200.0 10007.0 NA 159 542 87 0 NA NA NA NA 442 720 134 0 NA NA NA NA 767 1976 185 1366 NA NA NA NA 474 3669 430 1538 NA NA NA
1497301200.0 10008.0 NA 161 581 95 0 NA NA NA NA 440 729 134 0 NA NA NA NA 860 1511 149 1382 NA NA NA NA 635 1407 218 1555 NA NA NA
1497301200.0 10009.0 NA 173 577 92 0 NA NA NA NA 442 729 133 0 NA NA NA NA 427 877 71 741 NA NA NA NA 264 840 163 753 NA NA NA
1497301200.0 1001.0 NA 401 376 0 0 0 0 0 NA 490 450 0 0 0 0 0 NA 1573 528 4 36 521 25 464 NA 715 468 7 92 520 30 469
1497301200.0 1002.0 NA 387 68 NA NA NA NA NA NA 468 108 NA NA NA NA NA NA 1517 101 NA NA NA NA NA NA 929 87 NA NA NA NA NA
1497301200.0 10023.0 NA 162 573 90 0 NA NA NA NA 441 728 133 0 NA NA NA NA 757 1560 157 1399 NA NA NA NA 457 1880 382 1420 NA NA NA
1497301200.0 10024.0 NA 188 601 89 0 NA NA NA NA 442 743 135 0 NA NA NA NA 983 2196 134 1404 NA NA NA NA 552 1778 201 1424 NA NA NA
1497301200.0 10024.1 NA 182 377 0 NA NA NA NA NA 442 485 0 NA NA NA NA NA 434 373 368 NA NA NA NA NA 255 328 385 NA NA NA NA
1497301200.0 10024.2 NA 184 591 0 NA NA NA NA NA 442 742 0 NA NA NA NA NA 939 1894 1285 NA NA NA NA NA 547 1429 1300 NA NA NA NA
1497301200.0 10024.3 NA 188 330 0 NA NA NA NA NA 440 423 0 NA NA NA NA NA 432 356 318 NA NA NA NA NA 276 314 325 NA NA NA NA
1497301200.0 10024.4 NA 188 598 0 NA NA NA NA NA 441 743 0 NA NA NA NA NA 923 1803 1232 NA NA NA NA NA 499 1428 1247 NA NA NA NA
1497301200.0 10024.5 NA 185 385 0 NA NA NA NA NA 442 510 0 NA NA NA NA NA 434 362 378 NA NA NA NA NA 259 335 384 NA NA NA NA
1497301200.0 10024.6 NA 191 592 0 NA NA NA NA NA 446 745 0 NA NA NA NA NA 1035 2016 1439 NA NA NA NA NA 676 1690 1464 NA NA NA NA
1497301200.0 10025.0 NA 183 589 96 0 NA NA NA NA 442 729 134 0 NA NA NA NA 909 1573 136 1334 NA NA NA NA 500 1408 200 1382 NA NA NA
1497301200.0 10026.0 NA 182 606 97 0 NA NA NA NA 439 745 134 0 NA NA NA NA 992 2287 148 1436 NA NA NA NA 542 1528 220 1465 NA NA NA
