Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497819600.0 1.0 78 87 136 NA NA NA NA NA 148 364 207 NA NA NA NA NA 1690 296 202 NA NA NA NA NA 748 135 188 NA NA NA NA NA
1497819600.0 10.0 NA 110 381 0 NA NA NA NA NA 378 491 0 NA NA NA NA NA 1615 1544 338 NA NA NA NA NA 577 647 344 NA NA NA NA
1497819600.0 1000.0 NA 388 127 0 46 NA NA NA NA 483 196 0 89 NA NA NA NA 2894 713 786 163 NA NA NA NA 1268 503 822 199 NA NA NA
1497819600.0 10001.0 NA 168 564 95 0 NA NA NA NA 440 715 133 0 NA NA NA NA 350 606 59 479 NA NA NA NA 217 573 85 507 NA NA NA
1497819600.0 10002.0 NA 162 559 86 0 NA NA NA NA 442 712 133 0 NA NA NA NA 492 754 80 733 NA NA NA NA 270 820 134 763 NA NA NA
1497819600.0 10003.0 NA 164 560 91 0 NA NA NA NA 442 708 133 0 NA NA NA NA 505 785 68 522 NA NA NA NA 295 835 161 567 NA NA NA
1497819600.0 10004.0 NA 157 559 86 0 NA NA NA NA 442 711 133 0 NA NA NA NA 481 800 78 589 NA NA NA NA 270 769 128 623 NA NA NA
1497819600.0 10005.0 NA 167 559 94 0 NA NA NA NA 440 712 133 0 NA NA NA NA 379 624 59 466 NA NA NA NA 385 784 120 482 NA NA NA
1497819600.0 10006.0 NA 163 574 92 0 NA NA NA NA 440 705 133 0 NA NA NA NA 336 630 59 491 NA NA NA NA 211 664 95 498 NA NA NA
1497819600.0 10007.0 NA 160 560 92 0 NA NA NA NA 441 708 134 0 NA NA NA NA 509 797 66 521 NA NA NA NA 332 840 160 853 NA NA NA
1497819600.0 10008.0 NA 168 562 96 0 NA NA NA NA 442 717 134 0 NA NA NA NA 369 667 59 479 NA NA NA NA 243 632 117 492 NA NA NA
1497819600.0 10009.0 NA 159 562 96 0 NA NA NA NA 441 717 134 0 NA NA NA NA 789 1460 154 950 NA NA NA NA 450 1619 313 975 NA NA NA
1497819600.0 1001.0 NA 386 374 0 0 0 0 0 NA 462 449 0 0 0 0 0 NA 1394 432 4 16 312 24 300 NA 932 379 7 34 320 30 303
1497819600.0 1002.0 NA 367 67 NA NA NA NA NA NA 450 108 NA NA NA NA NA NA 1874 115 NA NA NA NA NA NA 911 101 NA NA NA NA NA
1497819600.0 10023.0 NA 165 559 96 0 NA NA NA NA 430 709 133 0 NA NA NA NA 666 1177 94 792 NA NA NA NA 352 1152 123 829 NA NA NA
1497819600.0 10024.0 NA 185 576 95 0 NA NA NA NA 446 739 134 0 NA NA NA NA 685 983 84 680 NA NA NA NA 554 801 121 694 NA NA NA
1497819600.0 10024.1 NA 175 369 0 NA NA NA NA NA 473 518 0 NA NA NA NA NA 469 424 423 NA NA NA NA NA 336 392 444 NA NA NA NA
1497819600.0 10024.2 NA 177 570 0 NA NA NA NA NA 440 724 0 NA NA NA NA NA 621 1116 836 NA NA NA NA NA 339 979 881 NA NA NA NA
1497819600.0 10024.3 NA 175 324 0 NA NA NA NA NA 449 464 0 NA NA NA NA NA 453 413 361 NA NA NA NA NA 268 400 370 NA NA NA NA
1497819600.0 10024.4 NA 184 583 0 NA NA NA NA NA 440 706 0 NA NA NA NA NA 532 789 592 NA NA NA NA NA 266 642 973 NA NA NA NA
1497819600.0 10024.5 NA 173 372 0 NA NA NA NA NA 438 502 0 NA NA NA NA NA 476 403 415 NA NA NA NA NA 445 377 426 NA NA NA NA
1497819600.0 10024.6 NA 175 567 0 NA NA NA NA NA 427 711 0 NA NA NA NA NA 597 1062 691 NA NA NA NA NA 300 911 759 NA NA NA NA
1497819600.0 10025.0 NA 170 567 96 0 NA NA NA NA 443 715 134 0 NA NA NA NA 383 715 61 508 NA NA NA NA 298 683 117 522 NA NA NA
1497819600.0 10026.0 NA 194 583 97 0 NA NA NA NA 443 738 135 0 NA NA NA NA 495 1100 64 540 NA NA NA NA 429 881 123 548 NA NA NA
1497819600.0 1003.0 NA 301 0 NA NA NA NA NA NA 405 0 NA NA NA NA NA NA 2460 313 NA NA NA NA NA NA 954 326 NA NA NA NA NA
