Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1497517200.0 1.0 72 85 143 NA NA NA NA NA 169 360 230 NA NA NA NA NA 2306 376 282 NA NA NA NA NA 1097 184 261 NA NA NA NA NA
1497517200.0 10.0 NA 111 382 0 NA NA NA NA NA 373 479 0 NA NA NA NA NA 1585 1576 342 NA NA NA NA NA 524 674 350 NA NA NA NA
1497517200.0 1000.0 NA 392 125 0 45 NA NA NA NA 502 212 0 104 NA NA NA NA 2637 551 450 110 NA NA NA NA 1265 474 458 165 NA NA NA
1497517200.0 1001.0 NA 388 421 0 0 0 0 0 NA 503 513 0 0 0 0 0 NA 1388 533 3 20 221 23 240 NA 664 474 7 24 224 27 226
1497517200.0 1002.0 NA 374 71 NA NA NA NA NA NA 488 125 NA NA NA NA NA NA 2285 172 NA NA NA NA NA NA 1029 140 NA NA NA NA NA
1497517200.0 10023.0 NA 175 520 97 0 NA NA NA NA 453 684 149 0 NA NA NA NA 403 2201 63 477 NA NA NA NA 232 2177 95 528 NA NA NA
1497517200.0 10024.0 NA 188 534 93 0 NA NA NA NA 454 692 151 0 NA NA NA NA 511 2983 115 631 NA NA NA NA 422 3328 218 640 NA NA NA
1497517200.0 10024.1 NA 193 360 0 NA NA NA NA NA 453 491 0 NA NA NA NA NA 451 390 370 NA NA NA NA NA 274 335 376 NA NA NA NA
1497517200.0 10024.2 NA 184 533 0 NA NA NA NA NA 452 693 0 NA NA NA NA NA 504 2652 768 NA NA NA NA NA 365 2617 805 NA NA NA NA
1497517200.0 10024.3 NA 186 335 0 NA NA NA NA NA 449 432 0 NA NA NA NA NA 614 529 574 NA NA NA NA NA 353 438 581 NA NA NA NA
1497517200.0 10024.4 NA 199 538 0 NA NA NA NA NA 450 699 0 NA NA NA NA NA 445 2655 486 NA NA NA NA NA 253 2470 494 NA NA NA NA
1497517200.0 10024.5 NA 184 355 0 NA NA NA NA NA 452 492 0 NA NA NA NA NA 642 532 621 NA NA NA NA NA 364 435 627 NA NA NA NA
1497517200.0 10024.6 NA 188 534 0 NA NA NA NA NA 453 690 0 NA NA NA NA NA 539 2715 510 NA NA NA NA NA 280 2523 517 NA NA NA NA
1497517200.0 10025.0 NA 183 527 96 0 NA NA NA NA 454 686 150 0 NA NA NA NA 511 2863 163 730 NA NA NA NA 322 2769 329 742 NA NA NA
1497517200.0 10026.0 NA 193 540 99 0 NA NA NA NA 452 696 151 0 NA NA NA NA 449 2680 65 569 NA NA NA NA 254 2428 102 579 NA NA NA
